Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
A289I_KY307,1.2102418426824142,1.0984335239384098,0.861449084328174,1.06181742267795,0.6479100931528664,0.540543339665233,0.5520420528386413,0.6694005534568281
A289I_KY308,1.266943364773161,1.0921652653222975,0.9551606133159156,1.1288364890627856,0.6481403371312391,0.6272524504216673,0.6697815606280842,0.6849712213117952
A289I_KY309,1.232259855707619,1.1224954384460242,0.9148254886796794,1.1560529300385716,0.6727322768841122,0.5505803403988788,0.5994764150231598,0.6825451804046228
A289I_KY310,1.228588136354975,1.0655701514008558,0.9752385401556871,1.1155332033652985,0.6573669131666651,0.5372340494157403,0.7152994015181371,0.702628071998906
A289I_KY311,1.2452367171681586,1.1242265343646463,0.9197528199951608,1.1418930623087251,0.633486085157086,0.5680836354452928,0.6373255132380046,0.6794746595570634
A289V_KY10,1.2370248914094841,1.0329931669746173,0.9756278842382053,1.07258270413661,0.6322533109202756,0.42928398367956566,0.787597681621572,0.7127603459208794
A289V_KY20,1.1971002298358102,1.0236324080886054,0.9729273877781335,1.015360834115648,0.6359517130664247,0.4460972061021915,0.8126952606448639,0.7083193309978676
A289V_KY21,1.254773660671334,1.057948301032561,0.9636216227540615,1.178343971725146,0.6302901376379225,0.5149744332362539,0.7081974797757528,0.7159850113711478
A289V_KY22,1.2595122875531144,0.968369183144634,1.0201690686087679,1.0780081291647337,0.6323669217421853,0.4852869635292212,0.7194738369791579,0.7142169698466815
EGFR_KY1,1.1792175915923238,1.1622051120188563,0.9076402666761222,0.991020583405031,0.6041609506325969,0.6943617346539755,0.6396802444184065,0.6462246914637612
EGFR_KY2,1.1451465020846199,1.1680355615983011,0.911123961302386,1.032951067599014,0.605501638000903,0.572684389082241,0.54834205426505,0.66860018943624
EGFR_KY23,1.1860295821921278,1.0048492074135027,0.9719132806608493,1.0824445237018447,0.596641097729368,0.49301325876834706,0.6399596377099829,0.6854668663504034
R108G_KY303,1.2411018558210352,1.0882357238688303,0.926769507220625,1.1363521301556399,0.6368244226877325,0.5086085402382832,0.6090988044513957,0.673716500586009
R108G_KY305,1.2050448591143257,1.1083521859390768,0.9465903846938509,1.084145724814324,0.6138181198667483,0.6009717530254998,0.6414800233291598,0.6786336391964702
R108G_KY306,1.278418895488807,1.122904601707115,0.9094668457992879,1.0454960818096526,0.6657060120472069,0.6616916480034644,0.6667517897810131,0.6098372573713348
R108K_KY28,1.1199805698994554,1.053936619251088,0.9228883573146036,1.063071015493775,0.5486412316799175,0.5935677959839594,0.5937240621366154,0.6739085470167206
R108K_KY34,1.1582702331216552,0.9701782284995504,0.9596551649715995,1.0809400220892122,0.5541777424507878,0.4834202664311862,0.6169324899964814,0.7129708969285189
R108K_KY7,1.1628621774666428,1.10251788344802,0.8303624973497622,1.100637247945245,0.5617074339231003,0.5894479855042575,0.6119094737767136,0.6157441429056679
R108K_KY8,1.24032024932289,1.2177663165678336,0.8640429350571771,1.0215521452367438,0.6436714941517142,0.6978183080200389,0.6064274464893992,0.585708049227759
R222C_KY26,1.248332848096469,1.056597466360229,0.9315653163679991,1.0832049543879942,0.6274696718001493,0.5204044920552066,0.649751114444456,0.7007319314297079
R222C_KY31,1.1917677267747393,1.087226798559638,0.8573532348580745,1.0634148487223245,0.6353298840421125,0.6177573140284023,0.5996837500932655,0.6267327159247134
R222C_KY32,1.2505897790925553,1.17237670227181,0.8807146695509175,1.0480444667299915,0.670881545769884,0.5926992271664114,0.6089507185662925,0.625295493005365
T263P_KY24,1.1365956516389941,1.112175431452111,0.7587610232760291,1.110806252080112,0.5764810007997127,0.7084669694135902,0.4880147591178131,0.6180224577910935
T263P_KY27,1.2575710513755813,0.9354762637942303,1.0391060388357616,1.1209912860071005,0.6115583929915454,0.3610190605117175,0.673978845139789,0.7666353886363357
T263P_KY29,1.2343133804337274,1.022112739979127,0.9740161112370591,1.0484577904203591,0.633569142946573,0.49752596400057375,0.6495044191199674,0.6645508208203526
WT_KY35,1.1701530892260021,0.9123873770963002,0.9376349089551078,0.9408100990034179,0.6286367193219369,0.3047099685217933,0.8713103375113795,0.6938037136271952
WT_KY37,1.157526666764957,0.8547231446807078,0.938935061535131,0.9418463838814354,0.6217007619312537,0.2784188954888069,0.8652083392350165,0.6997134242136999
mCherry_KY3,1.2521975941264727,1.0039219237456336,1.007001332492518,1.0260526515880666,0.6028199441801718,0.41458246034161733,0.7365650461530083,0.7091049771719075
mCherry_KY302,1.1727470228313353,1.087829131481423,0.9644513760582183,1.0026128695153023,0.5799729783460564,0.555016876304426,0.6083780736686154,0.7201298457568236
mCherry_KY4,1.1757820629185596,1.1463421718609088,0.8923649097911094,0.9719056938146691,0.6875648665037755,0.6015757436276421,0.5844735304597162,0.6501999085807064
