""	PC1	PC2
ACSL4	0.00964279265060681	-0.0707703490509836
ACYP2	-0.00118401508193439	-0.00801633804003521
ADD3	-0.123649157204832	0.00983104325409057
AGTPBP1	-0.016537322498536	-0.0229899654700976
ANKRD46	-0.0967145955520026	-0.0106293201334888
ANKS1B	-0.11517005898259	-0.00159848973517945
ANXA3	0.0557294484515317	-0.037095259647503
ANXA7	0.0217459304430783	-0.00688752590961181
ARRB1	-0.00539749675797363	0.0490066340648447
ATRNL1	-0.0527846436408048	-0.0127701876273744
BASP1	-0.0930386648888122	-0.000466883484185528
BCAS1	-0.138095279383706	0.0800188378330748
BEST1	0.00881987740469197	-0.00871710938360034
CALM2	-0.0510608342683433	-0.0942432738104931
CAMK2G	-0.0523445707608049	-0.0525963392561044
CASQ1	0.00722137508413862	-0.0271433396850594
CCDC121	0.00305087957067488	-0.00875007208933182
CCK	0.00608255731026874	0.103052844268737
CDC42	0.00631150592611724	0.00582294215865768
CDR1	-0.0564682048174309	0.256632534437804
CHN1	0.0201122445955593	-0.023057386041407
COX5B	-0.00834367150641372	-0.00554544017931942
CPNE6	-0.00104994626697172	0.00162579737267692
CRBN	-0.0559341256895921	-0.0392438828289865
CRYL1	-0.0580052954583508	0.0108096421888553
CRYM	0.0231816450749546	-0.00286608333489984
CRYZL1	-0.0307222015275238	-0.0657580321328646
CUTC	-0.0041118835835737	-0.0433666470160603
CYTH1	-0.046522895783707	-0.022237432166645
DHRS9	0.00629019631424353	-0.0218915838645091
DYNC1I1	0.00619836546393534	-0.00357117814319171
EDIL3	-0.0116691948930692	-0.00633471639183119
ENPP2	-0.0845189546495387	0.0324934532292706
ENPP4	-0.0579756374860762	-0.0126474901802954
EVI2A	-0.0222779380519875	0.126339187458865
FEZF2	0.00182325066929309	-0.0132601337487951
FHIT	-0.0180299277834788	-0.00619586420669519
FUT9	-0.0583690085288696	-0.0213179116115076
FXYD1	0.0128681562200878	0.0110782241598642
GABARAPL2	-0.0475370889803708	-0.0201333312056886
GABRB2	-0.0584021771711499	-0.00758765201564034
GNAI1	-0.0553102830088462	0.0301940397704486
GPR22	-0.01977846705697	0.00696477440348274
GRM1	-0.000654173909023151	-0.00817755479384017
GUK1	-0.0239015978619889	0.225187710336634
HPCA	-0.000405252651920429	0.0766397620186923
HPCAL4	0.00517723630025815	0.110566054231704
IMPA1	-0.0595414492349401	-0.0546233592741596
KCNJ3	-0.012461538286908	-0.0118272989966062
KCNK1	-0.0502190357920075	0.0107360447282684
LYRM1	-3.67417322574354e-05	-0.0503718222425836
LYRM9	-0.042897723334054	-0.00583861832013461
MAGEH1	-0.0814028420639026	-0.0264461916223622
MAT2B	-0.0568843704749692	-0.0726748339010026
MBP	0.0104732134452837	0.0565057145424637
MDH1	-0.0304718101780032	0.00451045967119097
MGST3	-0.0338374033411949	0.0083139795778482
MMD	0.00498092391519394	-0.0112954249323893
MORF4L2	-0.0562931891764656	-0.125587278274565
MRPL49	-0.0444740243758604	-0.0702843263147741
MSRB2	-0.0327033325237899	-0.0293055768890873
NANOS1	-0.0268729020154355	-0.00113019101055049
NDRG2	-0.010396878717952	0.121294744031825
NDUFS3	-0.0357120422580496	-0.0495035126231059
NSL1	-0.0187858918989098	-0.0241181854434937
NTSR2	-0.0290976612160156	0.0297390261645661
ORC4	-0.0415802987917485	-0.0720925916549642
PARP8	-0.0748414978866964	-0.0275365552616662
PDE6D	-0.0399485184028485	-0.0440560143959679
PEX11B	-0.0568931761131078	-0.0694254908432272
PEX19	-0.0329805713949325	-0.0231550021407088
