""	PC1	PC2
HILPDA	-0.00924168098872245	-0.149309300129161
ADM	-0.00036638369477357	-0.15696308521999
DDIT3	-0.0467878641014038	-0.103992560539039
NDRG1	-0.00212829711824586	-0.156514826733459
HERPUD1	-0.0678257871267493	-0.0511742687450965
DNAJB9	-0.0294960648246229	-0.113950637407366
TRIB3	-0.0394202434477343	-0.0854963013086415
ENO2	-0.0410875601744811	-0.126026692380195
AKAP12	-0.0278551462532441	-0.144925351880918
SQSTM1	-0.066955293587402	-0.0898846503646013
ATF3	-0.0368693617338991	-0.117472452006541
NRN1	-0.0108342976229801	-0.132361567829135
SLC2A1	-0.00542580055780648	-0.143684165948568
BNIP3	-0.0319464466401285	-0.133133756040231
INSIG2	-0.0428407414173267	-0.116383014709255
IGFBP3	-0.0551943552336188	-0.0222245405584931
PPP1R15A	-0.0620744891414905	-0.077825101078579
PLOD2	-0.0345243640475799	-0.134067423297089
GBE1	-0.0544872101082853	-0.0897292331088759
SLC2A3	-0.0495915121280612	-0.11237046283456
FTL	-0.0391557503757237	-0.0949142196322902
WARS	-0.0660877837032514	0.0151220362117882
XPOT	-0.0783978323021197	-0.0106039438541947
HSPA5	-0.0703825468488085	-0.0143950147327964
GDF15	0.00212430483292699	-0.0647609660935378
EPAS1	-0.0109861167657899	-0.124017302582332
LDHA	-0.0596989666046879	-0.0525267464713872
P4HA1	-0.0234469450747455	-0.145893386522503
SERTAD1	-0.0716178358536665	-0.0288723200898201
PFKP	-0.0361092675888042	-0.118378874526514
PGK1	-0.0468403346584618	-0.0944203059788293
EGLN3	0.000744203510291596	-0.145640900694102
SLC6A6	-0.00978636070167109	-0.1434571539173
CA9	0.0114328472842247	-0.145160785100604
BNIP3L	-0.0508923076600632	-0.125202424736205
RPL21	-0.0692677103134587	-0.0427435449522476
TRAM1	-0.0806023438756039	0.00229275057329971
UFM1	-0.0743326487844109	-0.0557910144086096
ASNS	-0.0432661377152989	0.0163637849502828
GOLT1B	-0.0745789824581895	0.0366879393178202
ANGPTL4	-0.00621117803753379	-0.127535053575981
SLC39A14	-0.056324815639244	-0.0771402622083438
CDKN1A	-0.0314433339205678	-0.117176747017633
HSPA9	-0.0789676322551678	-0.0256151565868564
CHI3L1	-0.0215578001886668	-0.0632855745315762
ANXA2	-0.0727303562045439	-0.0554783450624492
ANXA1	-0.0255035886628398	-0.0679089889885375
CD44	-0.0396458881833994	-0.102344673363067
VIM	-0.0200266603415098	-0.153549449256075
MT2A	-0.0742413089004759	-0.0286500454918637
C1S	-0.0269837357025648	-0.0936937113979215
NAMPT	-0.0429877757763336	-0.110824203549076
EFEMP1	-0.0134407813681491	-0.133792964298985
C1R	-0.0530334358819105	-0.0541163861308441
SOD2	-0.0308691892478632	-0.0748385605264391
IFITM3	-0.0665974793592042	0.00842593876238153
TIMP1	-0.0756086671218168	-0.0351586068973783
SPP1	-0.00671349960085794	-0.05462510498171
A2M	-0.0646006381394743	-0.0870697193451914
S100A11	-0.0528792227506255	-0.0789026064292188
MT1X	-0.0162282756142908	-0.0946147136619397
S100A10	-0.0731076629128024	-0.0692582815018401
FN1	-0.00177611814298109	-0.0910201143402555
LGALS1	-0.0616391484527359	-0.056047889308115
S100A16	-0.0765110010635084	0.000411397138580515
CLIC1	-0.0795332949970658	-0.0126092801853737
MGST1	-0.0261745213130292	-0.0300792829941233
RCAN1	-0.0787911773489957	0.0102850310558255
TAGLN2	-0.0757115025567407	-0.0545976235197245
NPC2	-0.0111298037565986	-0.0965701738405803
SERPING1	-0.0452971103068624	-0.0314008528463557
EMP1	-0.0721250880776138	-0.0362098214023005
APOE	-0.00927710319806796	-0.0785573547679795
CTSB	-0.0787464028718992	-0.0259951620203008
C3	-0.021187302693306	-0.0598290398567168
LGALS3	-0.0351613769086954	-0.128102841707833
MT1E	-0.0757767059131717	-0.00529874211870198
EMP3	-0.0735506606514374	-0.0380106915519303
SERPINA3	-0.0688946344126694	-0.00243384232338359
ACTN1	-0.0681278921783638	-0.0473721921104947
PRDX6	-0.0790659166998782	-0.00536002618251014
IGFBP7	-0.0279121031908836	-0.041675587850245
SERPINE1	-0.0464579671238073	-0.0760881234652512
PLP2	-0.0721182478036402	-0.0676472579680128
MGP	-0.00966928138968202	-0.038043033402339
CLIC4	-0.0786310994234403	-0.0283105975384382
GFPT2	-0.0392985974349943	-0.0682323651467843
GSN	-0.064056348228192	-0.0757451757525342
NNMT	-0.0556937181690399	-0.0381840129713314
TUBA1C	-0.0610132497961795	-0.0116685321652231
GJA1	-0.00429587320848767	-0.0648768924700722
TNFRSF1A	-0.0788361483727563	-0.0200818791220923
WWTR1	-0.0717947509801959	-0.0328521722601457
CST3	-0.0728207057073797	-0.0221787362045386
S100B	-0.0765264867384513	0.049966054782253
SLC1A3	-0.0764212648429555	-0.0189753396480078
HEPN1	-0.0699474249273584	-0.0214207817105362
HOPX	-0.0738813226994735	-0.00122606335036527
MT3	-0.0764893106562069	-0.0386420058205788
SPARCL1	-0.051701022531163	-0.110602889857992
MLC1	-0.0705531964897289	-0.00252323846569607
GFAP	-0.0636435809833184	0.00405487410727013
FABP7	-0.0775624242388084	0.0334334353831785
BCAN	-0.0770404237402433	0.0625012823425211
PON2	-0.0810733009073183	0.032427129492831
METTL7B	-0.0657083818408146	-0.00186002166887316
SPARC	-0.0727731591797704	-0.0573545501404113
GATM	-0.0741227494052838	-0.0234795772685742
RAMP1	-0.0791691660376449	0.0283357533921355
PMP2	-0.079604676984329	0.0447068684504453
AQP4	-0.0283841601432515	-0.0411983515173392
DBI	-0.0749042799938539	0.0631398895032667
EDNRB	-0.0720715971791042	0.0126776813859105
PTPRZ1	-0.0800546759425402	0.0371672673880039
CLU	-0.0591594585373514	-0.0585349891772272
