""	PC1	PC2
HILPDA	-0.0291525422867856	0.0926129713510892
ADM	-0.0471028963178612	0.0943760960143936
DDIT3	-0.0791338029885927	-0.0209235848764681
NDRG1	-0.0264495844474582	0.0963357918811049
HERPUD1	-0.0720602589126689	0.0519561693388109
DNAJB9	-0.0523879148049748	0.0133272433747233
TRIB3	-0.0481800985210679	0.0290761336220054
ENO2	-0.0697253287775847	0.0723939117494501
AKAP12	-0.0532697541713363	0.0897746660321093
SQSTM1	-0.0913114329131206	0.0230396573101032
ATF3	-0.0684769763308965	0.0624045251205842
NRN1	-0.0687007941204397	0.0764166694736659
SLC2A1	-0.0616849108312483	0.0766721698346061
BNIP3	-0.0630581950440921	0.0752956750421875
INSIG2	-0.0575285955095392	0.0616027526821222
IGFBP3	-0.0259775200176348	0.00898797891501349
PPP1R15A	-0.0780457637168763	0.0665470251544133
PLOD2	-0.0531778007407622	0.0890877475759475
GBE1	-0.0635000949737674	0.0894178666242483
SLC2A3	-0.0624310925798235	0.0827723380970867
FTL	-0.0582222956034193	0.0363233417664875
WARS	-0.0901338649115784	0.0174765632311224
XPOT	-0.0859747760530737	-0.0128269848519654
HSPA5	-0.0901361932405296	0.0399532279054956
GDF15	-0.0650802612540049	0.00189474983879903
EPAS1	-0.061770644322522	0.069227574002918
LDHA	-0.0806259841158611	0.0208129167380973
P4HA1	-0.0776580935420585	0.0592707738153773
SERTAD1	-0.0851877053888532	0.039225864738235
PFKP	-0.0724047209047341	0.0620716255019666
PGK1	-0.0755371508296313	0.0619706834488091
EGLN3	-0.0507112488036083	0.0914298985656422
SLC6A6	-0.0225263021266055	0.075959882665156
CA9	-0.0375778632195141	0.0992093258984254
BNIP3L	-0.0691095232579816	0.0674376081153634
RPL21	-0.0737935533816493	-0.0067293930854407
TRAM1	-0.0941821879035439	-0.0100327495147515
UFM1	-0.0884466395362275	0.015396875782356
ASNS	-0.0244664850910955	-0.00901617246020916
GOLT1B	-0.0887729010687274	-0.00524036940203478
ANGPTL4	-0.0369913151672379	0.0973875549993725
SLC39A14	-0.0511287134577907	0.0903750763762055
CDKN1A	-0.0820868066800347	0.043180514654673
HSPA9	-0.0897446699501249	-0.0130101804896164
CHI3L1	-0.0816362378181936	0.0509724881480471
ANXA2	-0.08686170161561	0.0423670428621133
ANXA1	-0.0919188442600847	0.0267397582997818
CD44	-0.0878038103863417	0.0424021866056564
VIM	-0.0944650592603627	0.00981178723214725
MT2A	-0.0667169221973949	0.073075574221607
C1S	-0.0737093679716524	0.0723620475319775
NAMPT	-0.0776443267170195	0.0727995758212763
EFEMP1	-0.0829184828619362	0.0462342910077148
C1R	-0.0839892365848362	0.0519072148819882
SOD2	-0.0718320356327	0.078612400915195
IFITM3	-0.0864982742086056	0.0443199231686538
TIMP1	-0.0559777080142198	0.0671778480492943
SPP1	-0.0762793976109642	0.035477315739998
A2M	-0.0496986354923737	0.00760229278260875
S100A11	-0.0855257598547193	0.0558375737618283
MT1X	-0.0465576908005246	0.0875331399402108
S100A10	-0.0860906281190895	0.0167343275591177
FN1	-0.0417357864489209	0.0798847348220588
LGALS1	-0.0828126523496602	0.0218331834915417
S100A16	-0.0909953467358715	0.00166631780977196
CLIC1	-0.088188403267823	-0.0048188975618544
MGST1	-0.0800850533976629	0.0474730407138002
RCAN1	-0.0891038522350267	-0.00872482829163842
TAGLN2	-0.0897609845781041	0.0363058717658857
NPC2	-0.0779444001943908	0.0181146363450972
SERPING1	-0.0848252654998987	0.0328483836323229
EMP1	-0.090288555315963	0.0309562492206565
APOE	-0.0898526266095329	0.0170028358829811
CTSB	-0.0841504124373065	0.0389673849126075
C3	-0.0662050451426766	0.0796629555591117
LGALS3	-0.0885058434115991	0.0443815234317549
MT1E	-0.0734853343079561	0.0466782279299027
EMP3	-0.0934135142887373	-0.00910814372048492
SERPINA3	-0.0773259351675559	0.0366962117291981
ACTN1	-0.0843983792380105	0.0552759540085497
PRDX6	-0.0930852689464846	0.0074916136669426
IGFBP7	-0.0742750058053168	0.00565248684630765
SERPINE1	-0.0637926774150195	0.0933182444493375
PLP2	-0.0900217237132983	0.0315852715807738
MGP	-0.0510866075670375	0.00761842012406895
CLIC4	-0.0852461976281924	0.0408944842024662
GFPT2	-0.0650617090026143	0.0862687864352879
GSN	-0.076987385460303	0.0322387088294228
NNMT	-0.0715749428139643	0.0653618272666218
TUBA1C	-0.0729972953206602	-0.0374583826431586
GJA1	-0.0681656642503343	0.0149244755394146
TNFRSF1A	-0.0922373997875751	0.00757475247284452
WWTR1	-0.0880137129187392	0.0389655669488637
CST3	-0.0707683748748898	-0.0629913899658445
S100B	-0.0251648344888145	-0.111966811780638
SLC1A3	-0.0749119992852647	-0.029455133140819
HEPN1	-0.0469132905184982	-0.110721798161439
HOPX	-0.0602936322628141	-0.0751682610517671
MT3	-0.0739681929745414	-0.0238000930126515
SPARCL1	-0.0793618576184766	0.0311801988275113
MLC1	-0.0508838652733051	-0.0529031100177453
GFAP	-0.0599386798117342	-0.0398660051967477
FABP7	-0.0520406195713726	-0.0959753415735485
BCAN	0.0183539792532935	-0.116514147874847
PON2	-0.0646942715176891	-0.0965468072148661
METTL7B	-0.0828841752276237	0.000988501699101626
SPARC	-0.0915080170597076	0.00613037506041313
GATM	-0.0522152665042414	-0.0773496736259418
RAMP1	-0.0630654089167406	-0.0884661687312578
PMP2	-0.066740243654558	-0.057378757235504
AQP4	-0.0334381577865612	-0.0671792404258697
DBI	-0.0743871191123324	-0.0603637675473281
EDNRB	-0.0342415562413348	-0.118441154098178
PTPRZ1	-0.0669361274208953	-0.0545073788468146
CLU	-0.0889799905047911	-0.0186403035441891
PMP22	-0.0913921646820048	-0.0181888241892219
ATP1A2	0.00972574585269288	-0.11320936454151
HEY1	-0.0741595356358446	-0.0398743067284132
PCDHGC3	-0.0396199016169785	0.00433206150323235
TTYH1	-0.0457781291567076	-0.109705127828741
NDRG2	0.00870015570684176	-0.110990432497766
PRCP	-0.0636582284100786	-0.0922648636208485
ATP1B2	-0.0757077487803378	-0.0366441123014858
AGT	-0.0786280851305844	-0.0148366239513482
PLTP	-0.0828198614505924	0.00350490883811675
GPM6B	-0.0876527508070607	-0.0544706699861025
F3	-0.0800485549094367	-0.00980633204160179
RAB31	-0.082633071966434	-0.0548037853750734
ANXA5	-0.0688239568913419	-0.0830036174956553
TSPAN7	-0.06849579995159	-0.0228571742242477
PLP1	-0.0154957345266822	-0.0366081377147523
GPR17	0.0134854762823651	-0.0057209543578374
FIBIN	-0.0787933088986145	-0.0355720110573224
LHFPL3	-0.0135452035362703	-0.0982314130609772
OLIG1	0.00591102484468981	-0.126738435677733
PSAT1	-0.0198330139745251	-0.12047164305624
SCRG1	-0.0319543651611671	-0.111508138466915
OMG	0.0268281288448146	-0.0545808408500684
APOD	-0.0297645797141939	0.0529052405778088
SIRT2	-0.0793285050710113	-0.0626862662716576
TNR	0.02587910034277	-0.0425890903922199
THY1	-0.0400372128122446	0.0171839283152532
PHYHIPL	-0.0118934761042748	-0.104850353819945
SOX2-OT	-0.0436964454508175	-0.117656924833309
NKAIN4	0.0302259136965706	-0.077537228246659
VCAN	-0.0653486992998134	0.0374370525932947
CNP	-0.0570250540637616	-0.092730419395437
TNS3	-0.0606557002061888	0.0538686819607307
LIMA1	-0.0827601903630664	-0.053174759699451
CA10	0.00584121572572797	-0.0219140822625932
CNTN1	0.0143410923303995	-0.0373519933411691
SCD5	-0.0574801688617473	-0.104751375549702
P2RX7	-0.0388579109616016	-0.0893301984579422
CADM2	-0.0572283252392068	-0.0820991481707414
FGF12	-0.0782792210072375	-0.02131190979255
NEU4	0.0238520028348679	-0.0905972108101493
FXYD6	-0.0505890504023015	-0.106788632521019
RNF13	-0.0850910355271954	-0.0139219131901881
RTKN	-0.0691669831852453	-0.0526164874564257
LMF1	-0.07635646363865	-0.0517071326152873
ALCAM	-0.0592270542711642	-0.0168663237621495
PGRMC1	-0.0761073245278376	-0.0677484864876701
BCAS1	-0.0267618245344278	0.0285571521789024
PLLP	-0.00925014296588663	-0.103789488557378
FABP5	-0.0889380396147994	-0.0129858127762424
NLGN3	-0.0172674193438627	-0.124859553741225
SERINC5	-0.0469546817400085	-0.0873847502886795
EPB41L2	-0.0677514878668577	-0.02882249069396
GPR37L1	0.00302295955771749	-0.108984025933222
DLL3	0.0309074760310708	-0.0735574878827354
DLL1	-0.000518619025590239	-0.0833746580051748
HES6	0.000796645186906456	-0.106272329713834
MARCKSL1	-0.0374450607974188	-0.103728799473016
TCF12	-0.0446176971706625	-0.112585609048944
BEX1	-0.0110159902869654	-0.121991281445384
MAP2	-0.0247795125910506	-0.123732572876261
PTPRS	-0.0505947370915871	-0.0595179489856154
NPPA	0.0257396019708906	-0.0595794575465984
MEST	-0.044899347387792	-0.0703972931132499
ASCL1	0.0015160786814962	-0.105746985053141
BTG2	-0.0669866067071728	0.048340163800862
NXPH1	-0.00144261136188801	-0.0635612431139151
PFN2	-0.089611810914243	-0.0200597384241418
SCG3	-0.0643567282723233	-0.0551270085871395
MYT1	-0.00470142972464225	-0.0400730226732815
CHD7	-0.061174734674728	-0.0405783724485459
TUBA1A	-0.0721550127063567	-0.0719410614989185
