""	PC1	PC2
ACSL1	0.0409759561059119	0.0587062976293442
ADAM12	0.0216981897437877	0.0212537245646217
ALDH3B1	0.00991064091297334	0.0842870608704843
ALOX5	0.013772141925904	0.0661415403942517
AMPD3	0.0241209552450674	0.0539078034443627
ANXA1	-0.00866311453705771	0.0363960311911443
ANXA2	0.048111444991526	-0.0110203542191387
ANXA4	0.0473581509348813	0.0131511122427595
ARHGAP29	-0.0133646188886684	0.0291470854607443
ARPC1B	0.0164576347359679	0.0972028359684203
ARSJ	0.00363961823298902	0.0163505385312784
ASL	0.0465544621590713	0.00983737137640944
BATF	-0.00130881842003128	0.0601085668337846
BLVRB	0.0333516030839203	0.0462401289424243
BNC2	-0.000212549865192439	0.087509612961364
C1orf54	0.0109858367882147	0.0877120356357005
C5AR1	0.00628813646528018	0.0959608292718678
CASP1	0.0113077830573107	0.0841166426194519
CASP4	0.00923222222625751	0.092493574163163
CASP5	0.00376149940173159	0.0878418938387013
CASP8	-0.000538163637428369	0.0829320038092922
CAST	0.0496789398425898	0.00948806786608123
CAVIN1	0.0146533095789867	0.0204867584516884
CCR5	-0.00662048769080914	0.0462580852661134
CD14	0.0104579747187506	0.102580501093933
CD2AP	0.0468708784748533	0.0140355752610483
CD4	0.0124574256587992	0.0999952574522069
CDCP1	0.0211114426644427	0.0638667504593336
CEBPB	0.00952842304946903	0.104718717442665
CHI3L1	0.0139267536408546	0.0577129308703302
CLCF1	0.0162765824770575	0.00691376888118357
CLEC2B	0.00399725978709887	0.0985294320722862
CLIC1	0.00931668662565391	0.098577004902601
CNN2	0.0228462996707427	0.00183217806288038
COL1A1	-0.00532066626231049	0.0197518485053779
COL1A2	-0.0120737449209671	0.0191406684003986
COL5A1	0.00879687600215153	0.00964996263306195
COL8A2	0.00753750069482483	0.0736268150642539
COLGALT1	0.0432206545041397	0.0246065925036446
COPZ2	0.0206226829468758	0.0248796100666073
CPQ	0.0139199975235162	0.0918341526906883
CRYBG1	-0.000898721607396954	0.0250368262531975
CSTA	0.00640415626827542	0.0749542548623683
CTSB	0.0439950073897845	0.0548142097596598
CTSC	0.0137797382982979	0.104030766813422
CTSZ	0.0108442437703679	0.103598114734236
CYBRD1	0.0163967387646184	0.0764470066884717
CYTH4	0.00194329214144561	0.0938250081878712
CYTIP	-0.00296817024577339	0.0822163452678803
DAB2	0.0305256126167294	0.0818006125505945
DCBLD2	0.0482669836369133	-0.00615219392007041
DOK3	0.0156836287788998	0.0443076380957552
DRAM1	0.0445396425828627	-0.00489902922394379
DSC2	0.0245506623132724	0.0577700848167385
DSE	0.0482643872501138	0.00416965742969531
EFEMP2	0.0161048095614386	0.0152512593747085
EHD2	0.021791670080029	-0.011562730493253
ELF4	-0.00677824130773474	0.0589463428223301
EMP3	0.0140726229330955	0.0366618576827558
ENG	0.0225180892194107	0.0710151009468224
FCGR2A	0.0116340505610791	0.0995056268852438
FCGR2B	0.0125610525289434	0.0320302286232375
FES	0.00244578646644671	0.0670466257268689
FHL2	0.00152503129157314	0.00467260695617394
FHOD1	0.00341325050511083	0.0530487491990694
FMNL1	0.0124314846708837	0.0918927341387848
FNDC3B	0.0437106785406922	0.0179752559964497
