""	PC1	PC2
HILPDA	0.064822837040207	-0.0330471693669696
ADM	-0.0795671242413192	-0.0548229107314677
DDIT3	-0.0241048124312204	-0.000474007591476491
NDRG1	-0.0899371623500332	-0.0913434907491109
HERPUD1	-0.0530809176868101	0.00266254416711276
DNAJB9	-0.0189469824522969	-0.0352502085524252
TRIB3	-0.0270723747264477	-0.035730905489211
ENO2	0.0103560972151737	0.014623773020393
AKAP12	-0.0065796287454099	-0.0699671965663402
SQSTM1	-0.0917131071277093	0.0147064170181695
ATF3	-0.0650918956580335	-0.00269144704576845
NRN1	-0.0783662943548643	-0.0272570066855433
SLC2A1	-0.0519174760978332	-0.015108598221501
BNIP3	-0.0178373694311225	-0.0256446901415813
INSIG2	-0.0173394558504463	-0.0370789888822228
IGFBP3	-0.0621392457428625	0.0656986565351178
PPP1R15A	-0.0392804545996962	0.011458220376909
PLOD2	-0.0184505657764801	0.0145654108672158
GBE1	0.00147135702701903	-0.0120529117926492
SLC2A3	-0.0726510082815204	0.00472759789130489
FTL	-0.201220012532414	0.0134316438523111
WARS	-0.010287401965804	0.0236707848239659
XPOT	-0.0494529946016019	-0.0461501519667632
HSPA5	0.0156494864055722	0.0356919519044721
GDF15	-0.135426304551992	-0.102393579063144
EPAS1	-0.126940186873792	-0.0715656969533117
LDHA	0.00119578267776544	-0.148872922909726
P4HA1	-0.0123059082027667	-0.0170836530624355
SERTAD1	-0.0673026409811817	-0.0293214727057413
PFKP	0.0128649876021387	-0.0375193726728962
PGK1	0.0282052783132082	0.00343101015814078
EGLN3	-0.051932531164757	0.061422599979208
SLC6A6	0.0109820533059306	-0.0166058377096051
BNIP3L	0.00989751265152048	0.0603530886934674
RPL21	0.0542560295161047	-0.105888549912166
TRAM1	-0.007345631183619	-0.00496944531866013
UFM1	0.0346422907012506	-0.00638236394797104
ASNS	0.0589185402104743	0.0349603149233772
GOLT1B	0.00268323494190647	-0.0226895445669713
ANGPTL4	-0.0154170436173474	-0.0198512528533482
SLC39A14	-0.0241367733845838	-0.00314378748476481
CDKN1A	-0.106412772520934	-0.000828664572003124
HSPA9	-0.0192721268455983	0.0246714124553438
CHI3L1	0.00166525632009009	-0.017397393901934
ANXA2	-0.0863962646044284	0.159714840992158
ANXA1	-0.11065894897395	-0.0205819368944122
CD44	-0.0792201888785171	-0.0329866568704997
VIM	-0.213399945643894	0.0403624928042435
MT2A	-0.0807042354277527	-0.223525551569905
C1S	0.0220363364299743	0.0241892768754577
NAMPT	-0.0311030950180916	0.0110373621240512
EFEMP1	-3.87207055763253e-05	0.00902292734257789
C1R	-0.0185077617421609	-0.0124339573201961
SOD2	-0.0202687983194275	-0.00762807686575528
IFITM3	-0.170184847419554	0.0658723431897034
TIMP1	-0.163184565161387	-0.0473846710981044
SPP1	-0.0931807197043516	0.0280776948119507
A2M	0.0412080783313143	0.136512476969099
S100A11	-0.178115263205624	-0.112124364973076
MT1X	-0.0742846243707887	-0.138304433209264
S100A10	-0.169555661890724	-0.233783918555429
FN1	0.00321298228153978	0.0315620851934506
LGALS1	-0.0264120098094791	-0.210920062733158
S100A16	-0.180082558182436	-0.0295037450163636
CLIC1	-0.0794957882977167	-0.120373837799106
MGST1	0.00724509184735378	-0.0323457883813778
RCAN1	-0.0288042883295056	0.00801191835091539
TAGLN2	-0.111088946312187	-0.024515802969186
NPC2	-0.0372388080425138	0.089937194050109
SERPING1	-0.0116912897200657	-0.00707634709645245
C8orf4	-0.0780127020624978	-0.00990210280506172
EMP1	-0.0735431058152578	-0.0152627322932068
APOE	-0.106535621126501	0.215833324047487
CTSB	-0.0500818703820958	-0.000879086026591062
C3	-0.00720705165579332	-0.0281528800512571
LGALS3	-0.219399269191325	-0.0503564126621268
MT1E	0.00723505958970381	-0.0209176975946282
EMP3	-0.138742714033743	0.0234300361759985
SERPINA3	-0.0212904977842291	-0.00766811513469824
ACTN1	-0.00180854195404188	-0.0346429056346873
PRDX6	-0.0850436849567192	-0.0782850682620395
IGFBP7	-0.037754432081308	-0.0629897260226452
SERPINE1	-0.0217950970910451	-0.0411605043389705
PLP2	0.0443858555952165	-0.0300418711156271
MGP	-0.0895392477953496	0.0869113283381112
CLIC4	-0.0517218565620392	-0.0507071066056134
GFPT2	-0.0236760676894483	-0.0476302562371902
GSN	0.00534398084736039	0.0963697870038954
NNMT	0.0055074793359982	0.0308791212265604
TUBA1C	0.0317186352789026	-0.0758330413803377
GJA1	-0.0331467571345423	-0.00163359928491767
TNFRSF1A	-0.0937301377855789	0.0807390638891291
WWTR1	-0.0772097350530659	0.0128660033881305
CST3	-0.129884893657084	0.137130917769336
S100B	-0.158323134620522	0.0149520848545249
SLC1A3	-0.08159582535654	0.0577910697530016
HEPN1	-0.0969111080188708	-0.0662968842109262
HOPX	-0.0159702747275813	0.0480255947015763
MT3	-0.152497332192674	-0.212762526232525
