""	MES	NPC	OPC	AC
FCER1G	0.403543959991701	-0.42978686933617	-0.397168557879703	-0.187095117109904
RGS1	0.378740035101345	-0.325916974783977	-0.410269457864922	-0.22246663154209
HLA-DRB6	0.507017064597999	-0.536515612592691	-0.429508663084037	-0.0260426687216867
TYROBP	0.515297766639706	-0.443995268806095	-0.505924175251388	-0.128343082930603
FERMT3	0.371347557109785	-0.339857950971878	-0.292323232196345	-0.217792700600328
CLEC7A	-0.0993675892698027	0.123422012300541	-0.264351206108182	-0.618769888493062
HLA-DRB5	0.593388433572106	-0.606962141623833	-0.555361299985245	-0.0533014761556524
HLA-DRA	0.6482249447014	-0.618215020616156	-0.487504320386701	-0.00328831832127399
RCSD1	0.22321003106377	-0.279021087193769	-0.318345109541649	-0.233695590560787
THEMIS2	0.524498149071532	-0.552047503428334	-0.469479210680413	-0.177014939671997
CYTH4	0.409636310694212	-0.386573503508987	-0.435320175782344	-0.183596600546153
SASH3	0.380644603534426	-0.419535334107519	-0.365574990046405	-0.210264789359811
VAV1	0.447869691939007	-0.49329814976374	-0.53380029574366	-0.361248051640107
NCKAP1L	0.194929864548034	-0.234776039288729	-0.247219080953424	-0.355005744111624
HMHA1	0.0466649807213185	-0.0527261948731361	-0.477944188807806	-0.618384338079749
APBB1IP	0.54758570045736	-0.601111616117794	-0.520373370012054	-0.142513557427378
PIK3CG	0.353892793282233	-0.296650776313412	-0.452848868954677	-0.383096864796777
GPSM3	0.52784117740692	-0.487661495979149	-0.455128342560399	-0.117349478245785
NCF4	0.516482378222538	-0.4810084204679	-0.489390706684656	-0.15749311495825
WAS	0.316385811283501	-0.350670441216866	-0.465112765066109	-0.257569294991809
HAVCR2	-0.010549687064751	0.0332545153760404	-0.329892459783376	-0.57005456286031
CTSS	0.252858108444882	-0.153249220738558	-0.465394677754851	-0.36988108628597
HLA-DPA1	0.621975037622939	-0.566387851512693	-0.448016546148897	-0.00812500539017425
FYB	0.110876050321219	-0.147224331354363	-0.329853608350162	-0.402861605032884
TMEM173	0.633375595220764	-0.544003923485596	-0.475956225447959	-0.0534486749412165
LAIR1	-0.124678116257538	0.120899573249249	-0.268389686861112	-0.599722544056844
HLA-DRB1	0.557803421726784	-0.600980543708575	-0.431562655524692	-0.0547707406269068
BIN2	0.334095428021068	-0.434539654834706	-0.50663105743561	-0.397026642120986
PARVG	0.24134704668676	-0.267556037277585	-0.390617637775924	-0.254687126611375
ALOX5AP	0.436849139247843	-0.423661107840898	-0.498946503126303	-0.207328791866505
C10orf54	0.432915940094422	-0.534108208374176	-0.293885225612024	-0.257618223640609
DOCK8	0.346327603023318	-0.285179774049064	-0.469803400670486	-0.318175305399664
TAGAP	0.155483348424818	-0.271187600666288	-0.198676219599729	-0.182108012970882
DOCK2	0.226258679905415	-0.222278338868086	-0.405327252784758	-0.308694002659343
IL10RA	0.249754967965257	-0.19846532781321	-0.376391363105519	-0.460300635753416
SERPINB9	0.0739551014474852	-0.0281781274259196	-0.311314142158833	-0.497827546568631
EVI2B	0.160621264500299	-0.297901712135807	-0.258665970808072	-0.321141153540894
PIK3R5	0.50306652708205	-0.542604783556964	-0.497902302879595	-0.0966086755291734
MYO1F	0.523999011161434	-0.506599254946168	-0.486104806782097	-0.205861571015577
ARHGAP9	0.508842687134776	-0.553926489139969	-0.514058159534043	-0.0946298203096462
SRGN	0.495188879107581	-0.487889268608709	-0.40657795680333	-0.137838558313572
CD74	0.649057161330906	-0.685222891794073	-0.514898737248307	-0.0281598387634815
ARHGDIB	0.367667492182289	-0.333618368727677	-0.524305479300473	-0.354295866716995
PTPRC	0.153018365727602	-0.182688556320044	-0.325764787011899	-0.390149391625958
CD53	0.287511223115262	-0.386693996922295	-0.289890453850854	-0.303678104281713
ITGB2	0.433289917924641	-0.444783958479535	-0.448230910301892	-0.184140202189686
HCLS1	0.435505510511475	-0.401526662002433	-0.542102820963904	-0.320178873315031
LCP2	0.295317662620491	-0.347708562760568	-0.402318011479415	-0.336570135954275
CD37	0.290786491817403	-0.264825239506265	-0.477654893640767	-0.289303002210977
LAPTM5	0.36609942369731	-0.414095318517337	-0.267254832805227	-0.244056313454435
