""	NefMES	NefAC	NefOPC	NefNPC
S100A11	0.59798467098125	-0.352932702716796	-0.739960313531342	-0.879022607741774
CLIC1	0.477531520933452	-0.332861412551694	-0.704243474594664	-0.820524792216708
EMP3	0.82095918620122	0.183781756660278	-0.268844912547927	-0.53525804383069
A2M	0.588892527682712	-0.0150077681541417	-0.451100080097782	-0.617168180681976
LDHA	0.797031750373698	0.0971296946008444	-0.254111837647648	-0.426542598682131
NPC2	0.474887951716705	-0.422268670824908	-0.735601509077843	-0.883697583621657
CTSB	0.526464792344675	-0.400180402723998	-0.748464717493516	-0.864847161805687
SERTAD1	0.7498942866653	0.0213391098345979	-0.363313139767959	-0.542695449026209
ANXA1	0.811912527313043	0.0012735040391127	-0.390208174722214	-0.619619545245709
ANXA2	0.707085950538809	0.261006025687692	-0.204657713143987	-0.414585289486489
SLC2A3	0.512738730303236	-0.456201888348074	-0.638989724149574	-0.687481712498502
C3	0.395460306891695	-0.370823808359095	-0.622851792052295	-0.683402284952361
S100A10	0.839392556916669	0.266807991767031	-0.158656503126463	-0.41220492297796
TAGLN2	0.742393341517373	0.503930396430583	0.0151288875949272	-0.260766203927256
PLP2	0.771925121350769	0.223884923284434	-0.186976101819768	-0.369186547081446
CD44	0.852368325879772	0.345154316214692	-0.111769168780374	-0.359942642093569
IFITM3	0.638179347576371	0.440282081948108	-0.0827514661046336	-0.352911905768621
LGALS1	0.593215916801679	0.141433639108349	-0.233923614446809	-0.459590103983531
NAMPT	0.856502195103532	0.0641203152998069	-0.348608152981555	-0.529271946678211
CDKN1A	0.401769984702985	-0.352220620645494	-0.590771410562573	-0.65108568167891
SOD2	0.897030021988804	0.060324067046803	-0.360519550263432	-0.552759590130342
ANXA5	0.592916695163661	0.408154190465596	0.0308741433214433	-0.311157942855629
PGK1	0.67427469032674	-0.205594958660881	-0.420553224007004	-0.4574057376016
FTL	0.497625720121862	-0.497621077719963	-0.723645340117204	-0.853787207532718
PLTP	0.530548559916308	-0.199402202619501	-0.608483969553448	-0.776451461170908
RPL21	0.0909956177192571	-0.252941242122644	-0.304697143734526	-0.457058150203738
PRDX6	0.667279462046695	0.652184952062726	0.167544366486208	-0.123924460623575
LGALS3	0.761215222110648	0.521475407141137	0.0311707121694862	-0.197037335600347
SERPINE1	0.710892747782367	0.159663001078263	-0.175724901736234	-0.32320541699363
TNFRSF1A	0.215178587280525	0.193605066207405	-0.101085274583395	-0.280981303266534
P4HA1	0.426617738249034	-0.072198354334352	-0.264216527838781	-0.389825682761694
MT1E	0.704916106091743	0.599268024419525	0.175616298616418	-0.100070097384196
SERPING1	0.716045392969504	0.151029342085152	-0.273967827699197	-0.436946026933967
CHI3L1	0.781456895553332	0.541136817270693	0.0597065646934852	-0.129661424816077
MGST1	0.770256392454321	0.457541486134459	0.102080813869851	-0.134914974501943
C1R	0.661802420265358	0.695144677580663	0.284713971346729	0.0643842790676763
GSN	0.274544281799668	-0.344659453552291	-0.548390154145682	-0.732867929141856
C8orf4	0.58145355965415	0.730236374603548	0.397867221868717	0.198491103335883
HERPUD1	0.133848264986114	-0.669751700599164	-0.702414462083552	-0.587139880818503
SPP1	0.407668934908363	-0.522740668258601	-0.627864598544377	-0.747947821119198
MT2A	0.781059427735904	0.498321173449195	0.0581601926003705	-0.220646885762619
C1S	0.649689300585756	0.700048286732042	0.284535156263448	0.0809103168879227
EFEMP1	0.568225543061259	0.710083170296043	0.353811926063857	0.182999811409484
MT1X	0.790842552044477	0.388640451228937	0.00815308704576901	-0.220069402542277
ATF3	0.203988381908393	-0.243570015843549	-0.240801499413053	-0.327163380113063
ADM	0.796708752896856	0.164557519773656	-0.118086132700959	-0.264479994773255
APOE	0.0555809539978896	-0.356917174607984	-0.361165183436209	-0.443395687763719
TRAM1	0.279247437973079	-0.0860574326769761	-0.197355617864417	-0.326306034725015
TUBA1C	0.516206042867849	0.344766127996682	0.0131684986697036	-0.0589697053194891
MGP	0.686688690821168	0.461587460356589	0.10696769031067	-0.0762149932378563
