source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	TCells	C3	IFITM1	4.34380262290069e-06	152.4	0.906970638176873	32	2.02433949606318	4	3.22367029179156	7	0.927418336044257	45	0	674
Glioma	Glioma	PTN	PTPRZ1	2.1264541521719e-05	185	0.82985825156649	86	0.807820065183106	161	4.40571776384128	1	0.952619133449162	3	0	674
Glioma	Glioma	NCAM1	PTPRZ1	4.50805993118731e-05	218.6	0.783895386159998	123	0.682558143635758	215	3.25170962736006	6	0.921011357151894	75	0	674
Glioma	Glioma	BCAN	EGFR	4.72167456576615e-05	197.2	0.812143738923085	100	0.715565847834442	197	4.0118949377303	2	0.942693430914795	13	0	674
Glioma	Glioma	PTN	SDC3	6.73871340803137e-05	237.4	0.772695137836256	134	0.649899896691131	233	2.68614230721797	34	0.912125179744085	112	0	674
Glioma	Glioma	CNTN1	PTPRZ1	7.0329364448447e-05	220	0.840835268233825	72	0.647376188752597	235	3.13929497464689	11	0.912699242166174	108	0	674
Glioma	Glioma	SLITRK5	PTPRD	9.3144222392664e-05	733.4	0.982992316954013	3	0.316089887041832	755	0.716521125679998	597	0.635527082460129	1638	0	674
Myeloid	Myeloid	C3	C3AR1	0.000103771419490089	180.8	0.858540252365515	61	1.00449863738841	100	2.97348502855003	18	0.926760666441812	51	0	674
Glioma	Glioma	TNC	PTPRZ1	0.000118850200340774	231.4	0.8598400168245	59	0.621061717202261	261	3.04381096048606	13	0.902079828173406	150	0	674
Glioma	Glioma	VEGFA	EGFR	0.000133153837783608	246	0.678397054970024	206	0.614214197165429	267	3.14951964575517	10	0.921412743984461	73	0	674
Glioma	Glioma	TNC	EGFR	0.000146097203026332	241.2	0.844463261130259	71	0.611904875617505	272	2.88885838932351	26	0.898532040622746	163	0	674
Glioma	Glioma	BCAN	NRCAM	0.000168883623385987	241.8	0.886848066606048	46	0.604999450344413	280	2.57583476040833	47	0.898702011257005	162	0	674
Glioma	Myeloid	APP	CD74	0.00031411862847081	218.6	0.605773949772573	270	0.867304272122184	131	3.42034950616722	4	0.942347541965946	14	0	674
Myeloid	Myeloid	C3	ITGAX	0.000320648507898363	207.2	0.839264496673975	73	0.922238978759474	115	2.60725512083833	41	0.907140897611496	133	0	674
Glioma	Glioma	SPARC	FGFR1	0.000378248201051216	318.8	0.76715050161284	140	0.566411876975826	329	1.91821600168666	134	0.870028074936949	317	0	674
Myeloid	Myeloid	S100A9	CD68	0.000392616727135056	219	0.773630300894317	132	0.853358032749485	140	2.87817256830179	27	0.909549892325127	122	0	674
Glioma	Myeloid	THY1	ITGAX_ITGB2	0.000493679115609358	320.2	0.686131957233059	197	0.709907403620773	201	1.67056471632443	182	0.86706295661884	347	0	674
Glioma	Glioma	NCAN	CDH2	0.0005080711281722	305.8	0.891224690636674	45	0.545702853837274	349	1.97418599223789	127	0.868145998274555	334	0	674
Glioma	Glioma	APP	APLP1	0.000515391917071493	343	0.739175241306686	163	0.555586490250585	342	1.64560552250494	186	0.86627709441505	350	0	674
Glioma	Glioma	NRXN1	NLGN3	0.000561109176503764	293.8	0.949261251314107	16.5	0.571332588622004	322.5	2.09167020136089	99.5	0.865660242020789	356.5	0	674
Glioma	Glioma	NLGN3	NRXN1	0.000569034321763081	293.8	0.949261251314107	16.5	0.571332588622004	322.5	2.09167020136089	99.5	0.865660242020789	356.5	0	674
Glioma	Glioma	PTN	SDC2	0.000618486901758291	320.6	0.755227027117586	147	0.551219959149264	345	2.2427606744374	74	0.864902583623364	363	0	674
Glioma	Glioma	NRXN1	NLGN1	0.00067131942240637	294.8	0.9664073380342	8.5	0.570916125718101	324.5	2.10426518468006	97.5	0.864187162488525	369.5	0	674
Glioma	Glioma	NLGN1	NRXN1	0.000680465328695009	294.8	0.9664073380342	8.5	0.570916125718101	324.5	2.10426518468006	97.5	0.864187162488525	369.5	0	674
Glioma	Glioma	VCAN	EGFR	0.000727702253945834	302.2	0.590177202632592	288	0.525322951719572	375	2.43334480372973	60	0.911770741986637	114	0	674
Glioma	Glioma	AMH	EGFR	0.000747315745146016	316.2	0.766694914578301	142	0.554195370422134	343	2.58653762376943	45	0.862563242027371	377	0	674
Glioma	Glioma	NLGN4X	NRXN1	0.000757279814308922	301.4	0.941786913014045	19	0.565067894949784	331	2.06858668854211	105	0.862074443119775	378	0	674
Glioma	Glioma	LRIG1	EGFR	0.00078781139793245	336.6	0.632244871220818	248	0.522484950188135	381	2.54334144677972	50	0.868357056260267	330	0	674
Glioma	Myeloid	THY1	ITGAM_ITGB2	0.000874068336613759	345.4	0.655828192755184	230	0.675893571115688	220	1.54656051095388	214	0.860370310896201	389	0	674
TCells	Glioma	S100A4	EGFR	0.00102834613555726	217.8	0.558932276948653	325	1.13509619547674	77	3.428739232354	3	0.944377440911944	10	0	674
TCells	TCells	LCK	CD8A_CD8B	0.0012431628710919	352.6	0.962442467446031	11	2.07625033439676	2	1.36191644087729	244	0.784883201157077	832	0	674
Myeloid	Myeloid	HLA-DRA	CD4	0.00144651538462095	213.6	0.688336030393002	195	0.955833417986266	107	3.03637085008984	15	0.920880034247888	77	0	674
Glioma	Glioma	NCAN	SDC3	0.0014764410635613	353.8	0.785223274298411	121	0.491105001424695	432	1.79377397471683	160	0.861780492147153	382	0	674
Glioma	Glioma	TIMP3	DDR1	0.001581859598046	349.6	0.823309414628989	90	0.538658560536995	356	1.62045492743153	190	0.853145244452342	438	0	674
Myeloid	Myeloid	SERPINF1	PLXDC2	0.00159754015063702	231.8	0.859449850495683	60	0.898159186836251	123	2.07753324380578	102	0.89179105376914	200	0	674
Myeloid	Glioma	GRN	EGFR	0.00162909070379837	212.2	0.681436476784762	201	0.818013204473175	157	3.15938555170351	9	0.936837428190367	20	0	674
Myeloid	Myeloid	HLA-DRB1	CD4	0.00166109963494834	225	0.681189976079756	202	0.944416821001017	109	2.70396785606754	33	0.912990559248595	107	0	674
Myeloid	Myeloid	HLA-DPA1	CD4	0.00172650965546164	227	0.679551690452202	204	0.941320085283456	110	2.67639705966988	36	0.912244681115728	111	0	674
Glioma	Glioma	MDK	PTPRZ1	0.0018107560725385	326	0.798736185764246	110	0.536546596430946	359	2.67163708598937	37	0.849541000322913	450	0	674
Myeloid	Glioma	ST6GAL1	EGFR	0.00186301841106122	214.2	0.677151728821199	208	0.829512412051404	152	3.20786453320948	8	0.931680143770165	29	0	674
