source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	Myeloid	TNFSF13	TNFRSF1A	0.000459130467834314	106.8	1	1.5	0.010232910446248	127	0.892112373336913	48	0.665555354018972	314	0	43.5
Myeloid	TCells	SPP1	CD44	0.000595606342329823	27.9	0.584645692127048	42	0.511162725367424	38	1.41634225886631	2	0.897720534983004	14	0	43.5
Myeloid	TCells	SPP1	PTGER4	0.000652835799935626	31.3	0.53903390990013	55	0.419139793024431	48	1.49280954917931	1	0.908366578530946	9	0	43.5
Myeloid	Myeloid	TNF	VSIR	0.000982011555004663	49.1	0.804959939659867	9	0.0156672056736527	96	1.33683002515638	6	0.836648372864129	91	0	43.5
TCells	TCells	B2M	CD3G	0.00134081304026468	23.5	0.536322357767812	56	1.74911226375859	3	1.34452439236733	5	0.907615721750963	10	0	43.5
Myeloid	Myeloid	TNF	TNFRSF1A	0.00182536615014642	83.6	1	1.5	0.0121055165775286	114	1.20992880086932	18	0.739775655937976	241	0	43.5
TCells	TCells	HLA-B	CD3D	0.00268908676479372	38.3	0.529380719021375	60	1.4990333699817	11	0.930604046560504	42	0.874368380279364	35	0	43.5
TCells	TCells	HLA-B	CD3G	0.00287838652738125	35.3	0.529843987533488	59	1.496824944021	12	1.0517409512825	31	0.877271958304276	31	0	43.5
TCells	TCells	HLA-A	CD3D	0.00307819998370774	31.5	0.627286118958183	33	1.66506398567295	4	1.2920723940163	8	0.850387446613915	69	0	43.5
TCells	TCells	HLA-A	CD3G	0.00328895912395063	29.3	0.627835065862664	32	1.66285555971224	5	1.41320929873829	3	0.85375256502599	63	0	43.5
TCells	TCells	HLA-C	CD3D	0.0039914065992774	33.9	0.561611405664316	47	1.5584018212737	6	1.12118230093099	25	0.864361895500434	48	0	43.5
TCells	TCells	CD48	CD2	0.00408208813069883	61.7	0.979971182932429	3	2.39017023180502	1	1.21222137583435	17	0.736541738108563	244	0	43.5
TCells	TCells	HLA-C	CD3G	0.00425050419900094	30.3	0.562102879703584	46	1.556193395313	7	1.24231920565298	12	0.867461685752883	43	0	43.5
TCells	TCells	B2M	CD3D	0.00442050312611433	25.7	0.535853424899757	57	1.7513206897193	2	1.22338748764534	15	0.905352583588426	11	0	43.5
Myeloid	Myeloid	C3	CD81	0.0054285144723169	43.5	0.584699639710832	41	0.0172867919068208	92	1.13945384314892	24	0.892678185814279	17	0	43.5
Myeloid	TCells	C3	IFITM1	0.00724336796125651	42.5	0.692580669316174	23	1.144906270079	27	1.06312574636398	30	0.837839442208696	89	0	43.5
Myeloid	TCells	ADAM28	ITGA4	0.00765954658345966	47.5	0.620670123216503	34	1.51045093456687	8	0.766645497482143	62	0.837248622376096	90	0	43.5
Myeloid	Myeloid	APOE	SORL1	0.00765954658345966	47.1	0.496946892643659	72	0.0260692401722379	90	1.07042787927459	29	0.939349038778293	1	0	43.5
Myeloid	Myeloid	LRPAP1	SORL1	0.00902412821931691	67.9	0.517313325385238	65	0.0171308687595073	93	0.883690394612918	51	0.83812379464202	87	0	43.5
Myeloid	Myeloid	C1QB	LRP1	0.00951984292259178	56.3	0.501891172418118	68	0.016061223992911	94	0.925488388097887	44	0.876870004694871	32	0	43.5
Myeloid	Myeloid	APOE	LRP1	0.011139076483346	68.7	0.45884539513131	90	0.0156430358103716	97	0.615281324768888	90	0.888231752727668	23	0	43.5
Myeloid	TCells	CD14	ITGA4	0.0117148944235923	58.1	0.662334858810448	26	1.5093182003319	9	0.885230243493453	50	0.786163860405856	162	0	43.5
Myeloid	Myeloid	APOE	ABCA1	0.0117252171092611	70.1	0.491238376731074	75	0.0153182972457306	98	0.622853692976916	88	0.865352391815052	46	0	43.5
Myeloid	Myeloid	SERPINE1	PLAUR	0.0129715093963651	54.1	0.765101365822248	12	0.0147333790434029	99	1.21953190410865	16	0.82888171309425	100	0	43.5
TCells	TCells	CLEC2D	KLRB1	0.0134908498633483	55.5	0.752334223547067	14	1.43947474864701	13	1.16856549892347	22	0.776140346148662	185	0	43.5
