source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	Myeloid	HLA-DQB1	CD4	5.85025878753723e-05	37.2	0.414854028515392	4	0.00643221381312805	11	0.356722043082342	4	0.858688313912002	144	0	23
Myeloid	Myeloid	CD14	ITGB2	0.000205096197365233	29.6	0.348452314637334	37	0.00474075858609632	18	0.176048621096522	37	0.928637649833958	33	0	23
Myeloid	Myeloid	HLA-DQA1	CD4	0.000257992436511702	40.8	0.405654612236929	7	0.00528053700349528	16	0.316461629314585	5	0.848213034200452	153	0	23
Myeloid	Myeloid	GRN	TNFRSF1A	0.000754099857279302	46.2	0.404672343360506	8	0.00450677936949672	21	0.305008728180751	9	0.837392477788855	170	0	23
Myeloid	Myeloid	CD14	ITGB1	0.000905555971613461	40.4	0.3735706069386	21	0.00449365320360594	22	0.243343397065367	15	0.877608979505413	121	0	23
Myeloid	Myeloid	HMGB1	HAVCR2	0.00149616258867451	38	0.412410475775419	5	0.00453593437735466	20	0.307144230967398	8	0.867591621296718	134	0	23
Myeloid	Myeloid	C3	LRP1	0.00249803295251585	34.2	0.342288187533811	41	0.00533553473831377	15	0.187353206139305	31	0.910145631189038	61	0	23
Myeloid	Myeloid	CD59	STAB1	0.0025327013149717	59.4	0.517095358918498	1	0.00415610462002582	24	0.404107597484248	2	0.770818529743267	247	0	23
Myeloid	Myeloid	C3	ITGAX	0.00267554046741724	28.2	0.423306776002324	3	0.00624587086278603	13	0.378088413740549	3	0.892957697891884	99	0	23
Myeloid	Myeloid	SERPINF1	PLXDC2	0.00267554046741724	42	0.37561316849843	20	0.00380305782874664	29	0.307608359000354	7	0.870918768118679	131	0	23
Myeloid	Myeloid	A2M	LRP1	0.00305452857022487	33.8	0.382069706638781	17	0.00542589677119536	14	0.264724169207727	14	0.892342806606495	101	0	23
Myeloid	Myeloid	TNFSF13B	HLA-DPB1	0.00343175101798748	41.8	0.347576640754193	39	0.00328224724660472	39	0.162847154052948	43	0.906371274387554	65	0	23
Myeloid	Myeloid	C3	CD81	0.00399321782881569	25.2	0.315474599935339	67	0.00631811547027397	12	0.216003538962143	19	0.959261722219564	5	0	23
Myeloid	Myeloid	GRN	TNFRSF1B	0.0055701243566164	58.4	0.350767389203151	35	0.00377854935310832	30	0.211534414609501	21	0.825972435099034	183	0	23
Myeloid	Myeloid	RPS19	C5AR1	0.00572283823575488	36.2	0.396029914135494	11	0.00303626534509648	48	0.199281874216742	27	0.904896049034745	72	0	23
Myeloid	Myeloid	SPP1	ITGAV_ITGB1	0.00701867778084758	49.2	0.310685817349519	75	0.0032089753060975	42	0.106789683295125	72	0.927430472980181	34	0	23
Myeloid	Myeloid	SPP1	CD44	0.00749923476303283	52.2	0.333658309279864	46	0.00308611506285155	45	0.108976230303547	71	0.904229242773982	76	0	23
Myeloid	Myeloid	S100A9	CD68	0.00935095379096873	57	0.384716251830211	16	0.00326803140032322	40	0.181292050705731	34	0.835356955275001	172	0	23
Myeloid	Myeloid	HSP90B1	LRP1	0.0102882727160238	59	0.398941717867452	9	0.00325142571801646	41	0.190110327838912	30	0.820821316970952	192	0	23
Myeloid	Myeloid	HMGB1	CXCR4	0.0116503628015691	48.6	0.308128432768882	78	0.00354725017918535	33	0.0903748084958924	83	0.932977217628596	26	0	23
Myeloid	Myeloid	TIMP1	CD63	0.0131233169091436	51.8	0.315680837455647	66	0.00317423374269596	43	0.0880383479919616	85	0.921794302452065	42	0	23
Myeloid	Myeloid	HLA-DRB1	CD4	0.0147416213243857	51.4	0.326536353536397	51	0.00358184817539896	31	0.116864559610951	65	0.897755996187675	87	0	23
Myeloid	Myeloid	HLA-B	CANX	0.0165157774144804	52.8	0.335790086929831	44	0.00388544937682608	27	0.0798602377912537	89	0.902068456594907	81	0	23
Myeloid	Myeloid	S100A8	CD68	0.0188877212554544	60.2	0.406283415671898	6	0.00333504277661468	36	0.208303824904088	23	0.823109116688692	188	0.001	48
Myeloid	Myeloid	HLA-DPA1	CD4	0.0188877212554544	44.2	0.332266188602193	48	0.0046821525659674	19	0.168708841710659	39	0.895805314578896	92	0	23
Myeloid	Myeloid	HLA-DPB1	CD4	0.0205761316872428	58.6	0.325357026317197	55	0.00284669157448406	52	0.109876040700117	70	0.895749748775194	93	0	23
Myeloid	Myeloid	LGALS9	HAVCR2	0.0238309553984375	73.4	0.397676851533471	10	0.00285619667726883	51	0.162741807198694	44	0.802495156052756	214	0.001	48
TCells	Myeloid	HLA-DRA	CD4	0.0267349493976861	63.6	0.320135611950606	59	0.0459471033768318	4	0.102280552240469	78	0.903033319203728	79	0.135	98
