source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Glioma	PTN	PTPRZ1	3.24965693149172e-05	204.8	0.751856277126101	131	0.789926658263106	202	4.13227769076706	1	0.957823991142706	3	0	687
Glioma	Glioma	MDK	PTPRZ1	3.69622456824769e-05	212.6	0.797241781969645	96	0.696255572685601	236	3.01174808322206	2	0.93575162055167	42	0	687
TCells	TCells	B2M	CD3D	7.14272843103651e-05	279.8	0.368033444267642	662	3.5754256038867	3	2.14468050996035	46	0.958271390109808	1	0	687
Glioma	Glioma	PTN	SDC3	8.5353110165711e-05	246.2	0.701514196753057	173	0.609431649669534	279	2.86673452058859	4	0.926968094116665	88	0	687
Glioma	Glioma	NCAM1	PTPRZ1	9.16495869836316e-05	279.8	0.659186085538824	217	0.603816673155284	283	2.41426795143513	18	0.899546750215085	194	0	687
Glioma	Glioma	TNC	PTPRZ1	0.000133259301121039	253	0.815873395893048	86	0.572066570264	305	2.57066870578479	11	0.904001858287337	176	0	687
TCells	Myeloid	CD52	SIGLEC10	0.000144881398766075	191.4	0.909747742090323	36	2.76073489924407	29	2.27413179278255	28	0.903813554106934	177	0	687
Myeloid	TCells	B2M	CD3D	0.000198259756611573	300.6	0.336987966553899	765	3.33166751856611	7	2.18014754559807	40	0.956473400590724	4	0	687
Glioma	Glioma	MDK	SDC3	0.000243215107173271	297.4	0.743860821956814	135	0.515760564092029	344	1.74620491304359	87	0.890592139157191	234	0	687
TCells	TCells	HLA-B	CD3D	0.000285025555068006	280.4	0.37302976154192	647	3.42855839748483	5	2.00851139513685	57	0.950137313220042	6	0	687
Glioma	Glioma	SPARC	FGFR1	0.000432648156862279	350.2	0.577149007050335	290	0.540497668988391	329	1.70506186885473	95	0.86674104450192	350	0	687
Glioma	Glioma	BCAN	NRCAM	0.000438281520491776	329	0.789353629198938	102	0.489978671829745	370	1.66774739593774	99	0.862138674971709	387	0	687
TCells	TCells	HLA-A	CD3D	0.000457572350607983	273.4	0.386712871146222	608	3.42021950865064	6	2.07906205925059	53	0.946342497753463	13	0	687
TCells	TCells	HLA-C	CD3D	0.00051073143550162	265.6	0.4033471195414	570	3.52969809349904	4	2.0644407435473	55	0.946566738307925	12	0	687
Glioma	Glioma	PTN	SDC2	0.000563858823273667	355.2	0.515195590599681	371	0.456553359470888	407	2.33311207827008	23	0.87866146518903	288	0	687
Glioma	Glioma	PTN	SDC4	0.000592116882521743	365.8	0.520508396581327	358	0.453951196981594	411	2.31033738078193	26	0.867251983889639	347	0	687
Glioma	TCells	CXCL14	CXCR4	0.000612620028416647	236	0.697370303628797	179	1.40622225828369	93	2.08042550047468	52	0.905615079555755	169	0	687
Glioma	Myeloid	APP	CD74	0.000629020772572838	275.4	0.487029806120175	416	0.73324969590257	221	2.75160088495605	6	0.935257149312352	47	0	687
Myeloid	TCells	HLA-B	CD3D	0.00083791870718716	311.8	0.331339236926252	788	3.20250267473963	8	1.93027526436121	65	0.947253824297426	11	0	687
Myeloid	TCells	CD14	ITGA4	0.000840960591420044	235.2	0.684505353501161	194	1.43038312754015	88	2.24790683801652	29	0.903535378063257	178	0	687
Glioma	Myeloid	FN1	PLAUR	0.000890989586263506	378	0.527223912840086	353	0.449580100766196	418	1.639433735773	105	0.870280588487521	327	0	687
Myeloid	TCells	S100A8	CD69	0.000966757609185323	243	0.685704411229199	193	1.33547024013911	104	2.2452622635335	30	0.898278456376858	201	0	687
Myeloid	Myeloid	C1QA	CD93	0.00119191372926462	226.4	0.818766040730883	80	0.75993733966279	212	2.7724896247959	5	0.912124499389139	148	0	687
Glioma	Myeloid	CCN1	ITGB2	0.00120806427889185	360.2	0.528966444581693	348	0.562425109878823	314	1.66368305496117	100	0.866654171916732	352	0	687
Glioma	Glioma	TFPI	F3	0.00125990505264708	363.2	0.78085463064679	108	0.477790288428071	380	1.37883366100009	163	0.851700690250372	478	0	687
Myeloid	Myeloid	S100A9	CD68	0.00147946970329973	234.4	0.783913297597705	105	0.731184037891379	224	2.51924472376522	16	0.913192032151462	140	0	687
Myeloid	TCells	HLA-C	CD3D	0.00166492063681188	340.2	0.307803756634614	890	3.11550729432024	10	1.78662525767786	82	0.939302809533456	32	0	687
Glioma	Myeloid	ANXA1	FPR1	0.001742004269275	427.2	0.429293372998202	510	0.478018470567211	379	1.10154573276233	266	0.877625066559248	294	0	687
Glioma	Glioma	APP	GPC1	0.00175914984835916	405.6	0.740904802961103	138	0.44706778129669	423	1.09438175840491	269	0.848033807777194	511	0	687
Glioma	Glioma	PTN	PLXNB2	0.0017938460147475	442.6	0.454146834935755	476	0.402793420183602	503	2.22995405407492	34	0.847885779602956	513	0	687
TCells	TCells	BTLA	CD247	0.00201070798119855	569.8	0.937459056030903	16	3.6288846090612	2	0.780076005436983	482	0.700603127555776	1662	0	687
TCells	TCells	B2M	CD3G	0.00201070798119855	300.6	0.369129134181049	657	3.06180290655362	13	1.51737716043344	130	0.943400133944205	16	0	687
Myeloid	Myeloid	S100A8	CD68	0.00213578900682561	262.6	0.758233106122297	129	0.667742966315003	246	2.20829988055439	36	0.895175349956982	215	0	687
Glioma	TCells	HMGB1	CXCR4	0.00219053236271747	391.6	0.259461219541843	1107	1.41487370501243	90	1.93345562721209	64	0.948501611036087	10	0	687
