source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Glioma	PTN	PTPRZ1	3.85914395331274e-08	222.2	0.886666427729722	67	2.68744548146766	1	4.12004016493366	1	0.958800069137166	3	0	1039
Glioma	Glioma	TNC	PTPRZ1	2.79551052772315e-06	228.4	0.916842813271335	38	2.58931872941242	2	3.20110385267194	3	0.943464810605682	60	0	1039
Glioma	Glioma	NCAM1	PTPRZ1	3.44446792535826e-05	240	0.924562648212934	29	2.58577016795545	3	2.78431120271158	9	0.933372207666299	120	0	1039
Glioma	Glioma	MDK	PTPRZ1	0.000137852063935367	271.6	0.789923705159586	140	2.10489258306037	6	2.58516533965368	13	0.926318880203444	160	0	1039
Glioma	Glioma	PTN	NCL	0.000244941468768857	419.8	0.353472140874279	939	1.51080155374391	56	2.29314699574016	37	0.948777644648689	28	0	1039
Myeloid	Myeloid	S100A9	CD68	0.000301427569630335	489.8	0.734545962470935	195	0.475508263798547	990	2.30441575259191	35	0.921645648341987	190	0	1039
Glioma	Glioma	BCAN	NRCAM	0.000331483831835856	315.8	0.950276931540333	12	2.25881482824097	4	2.03198890744339	62	0.893284920173759	462	0	1039
Glioma	Glioma	TNC	EGFR	0.000376905254794518	391	0.954422019159396	9	2.14667423823704	5	1.6689774975284	132	0.861433600397253	770	0	1039
Myeloid	Myeloid	CD14	ITGB2	0.000516729211082187	482.6	0.588618724932503	359	0.527126127083509	892	2.09637162070325	51	0.94127951528233	72	0	1039
Myeloid	Glioma	ITGB2	THY1	0.00057076004419005	362.6	0.647802038798303	287	1.28536124067807	120	1.59379558036924	155	0.918119169347647	212	0	1039
Myeloid	Glioma	ITGAV	THY1	0.00058703542735801	438	0.536267565358437	432	1.23861646814539	148	1.53056105546567	176	0.898594724661979	395	0	1039
Glioma	Glioma	PTN	SDC1	0.000630558196148391	461.8	0.875123738169228	77	1.78254704640777	21	2.36836824564345	30	0.820421179386858	1142	0	1039
Myeloid	Myeloid	HLA-DRA	CD4	0.000655140082275764	585.4	0.410959236264461	728	0.472013801579655	1004	1.92785362682616	78	0.940468014362982	78	0	1039
Glioma	Myeloid	S100A1	TLR4	0.000706363873953632	312.2	0.77020637463258	157	1.3820122369812	90	2.35039866517003	33	0.914178641897986	242	0	1039
Myeloid	Glioma	ALCAM	CHL1	0.00071165476131993	353.8	0.862441062320627	90	1.44155386666978	70	1.71180275022056	124	0.894726317393797	446	0	1039
Myeloid	Myeloid	CD14	TLR4	0.00080282766364639	509.2	0.708766246563926	218	0.476651243183326	984	2.08490080829078	55	0.913168452013969	250	0	1039
Glioma	Myeloid	COL1A2	CD93	0.000905278919323326	348.8	0.866893983750737	87	1.40474306158685	82	1.86920484345368	85	0.894233347671636	451	0	1039
Glioma	Glioma	RGMA	BMPR1B	0.00090922712268104	682.2	0.965055594058289	4	1.84700506114501	14	0.793599221206181	590	0.757693510837526	1764	0	1039
Myeloid	Glioma	TGFB1	ITGB8	0.00099880390142015	456.8	0.5631597361901	398	1.374223443285	91	1.41797386492255	217	0.885372312734277	539	0	1039
Myeloid	Myeloid	C1QA	CD93	0.00103986874635613	492.6	0.682878448258318	242	0.472896605496702	1002	2.43820869522526	24	0.926935888364899	156	0	1039
Glioma	TCells	PTN	NCL	0.00106800257878242	491.8	0.298027660498311	1254	1.36914594666181	92	2.44040663341658	23	0.944469407778452	51	0	1039
TCells	TCells	CD48	CD2	0.00108654387184709	343.2	0.716226613109508	214	1.03473581124304	270	2.49370718426487	19	0.924115777661893	174	0	1039
Glioma	Glioma	APLN	APLNR	0.00118610639244753	551.8	0.947725852942065	15	1.82149334320713	16	1.01293297156496	417	0.806673368966387	1272	0	1039
Glioma	Glioma	BCAN	EGFR	0.00133818188933688	646.8	0.98004887766877	1	1.8206509018518	17	0.812175930988287	570	0.773771833734361	1607	0	1039
Myeloid	Glioma	ADAM10	NRCAM	0.00133980686168164	445.2	0.448037319752689	631	1.39396156164572	84	1.61955319781766	148	0.905913794703455	324	0	1039
Glioma	Glioma	PLA2G2A	EGFR	0.00149101416569564	413.6	0.842835991039828	103	1.65829818860627	37	2.28514226052065	38	0.852732611222871	851	0	1039
Glioma	Myeloid	PTN	NCL	0.00166842241128352	518.2	0.282552843871845	1331	1.32960919694675	107	2.09830966588132	49	0.943054470759577	65	0	1039
Glioma	Glioma	PTN	SDC4	0.0016695200261846	344	0.721868245526462	211	1.80712601256632	19	2.51207117818863	17	0.895686274506261	434	0	1039
Glioma	Glioma	NTF3	NTRK2	0.00184874888072015	610.4	0.968810836238357	2	1.78919515597601	20	1.35027368388479	247	0.75952064044884	1744	0	1039
Myeloid	Glioma	APOE	LRP6	0.00189072723977253	560.2	0.427505669786601	676	0.83195977759894	470	1.62662467711562	143	0.892523878717852	473	0	1039
Myeloid	Glioma	HBEGF	CD44	0.00204964707318438	608.6	0.423133432127804	686	0.67267044765803	657	1.17578923612416	335	0.905459137801017	326	0	1039
Myeloid	Glioma	LGALS9	COLEC12	0.00207965603627581	498.6	0.702614047230958	226	1.11943231999292	206	1.17704709396756	333	0.869377931812067	689	0	1039
Myeloid	Glioma	PSAP	GPR37	0.00214072841882384	550.4	0.510691043015003	484	0.932274019174715	355	1.42851720012396	213	0.871779295542186	661	0	1039
Myeloid	Glioma	PSAP	GPR37L1	0.00215621842956504	437.2	0.514032576332009	472	1.18524224838593	170	1.57048316820508	166	0.904183868681916	339	0	1039
Glioma	Glioma	EFEMP1	EGFR	0.00223424181576648	668	0.963482331912914	5	1.77109638746203	22	0.767332518241271	621	0.769627481821089	1653	0	1039
Myeloid	Glioma	GRN	EGFR	0.0022671773349463	477.2	0.680544795612306	245	1.15418726267579	186	1.41931180692671	215	0.868237991937388	701	0	1039
Glioma	Glioma	COL1A2	ITGAV_ITGB8	0.00227532015031959	346.6	0.612609199794775	326	1.85120326804377	13	1.69845030786654	127	0.915338063751529	228	0	1039
Myeloid	Glioma	FN1	ITGAV_ITGB8	0.0022833945601808	599.6	0.419170215749567	702	0.717572914421575	593	1.70778562309438	126	0.885380173293251	538	0	1039
Myeloid	Glioma	GRN	SORT1	0.00231610741596458	491.6	0.484229874254854	552	0.828726640624932	474	1.58916733948977	159	0.915039263216967	234	0	1039
Myeloid	Myeloid	S100A8	CD68	0.00233043199264178	543	0.739264738213357	189	0.432659096592345	1094	2.02257265845483	65	0.905293617596244	328	0	1039
Myeloid	Glioma	HBEGF	CD9	0.0023491941284055	449.4	0.638955304455254	297	1.003164054655	298	1.55633869958934	169	0.894819050369695	444	0	1039
Glioma	Glioma	COL6A1	ITGAV_ITGB8	0.0023583544474201	360.4	0.611167189539302	329	1.83098820618107	15	1.60914308975328	151	0.91185418940311	268	0	1039
Glioma	Glioma	CCN1	CAV1	0.00244047220467457	370.8	0.934334730545906	23	2.00618709682479	8	1.63469192449039	139	0.873733442517229	645	0	1039
Myeloid	Glioma	GNAI2	CAV1	0.00253799744043106	464.4	0.416552014071204	716	1.29381558917186	117	1.34545195728456	248	0.919761598137703	202	0	1039
Glioma	Glioma	COL6A2	ITGAV_ITGB8	0.00262090176644873	359.4	0.604304676616244	338	1.81974670314251	18	1.619540459616	149	0.91284616915159	253	0	1039
Glioma	Glioma	NCAM1	CACNA1C	0.00265566943947615	685	0.946677114503938	17	1.7562367770595	24	1.04640866725391	397	0.73940253288944	1948	0	1039
Myeloid	Glioma	PTGS2	CAV1	0.00289257396608677	412.8	0.84730534914487	98	1.25998741807353	134	1.75658545086978	114	0.870557965925469	679	0	1039
Glioma	Glioma	COL1A2	CD44	0.00323553682407514	367.8	0.494777302598269	520	1.76232018304915	23	1.66249989890644	134	0.932998384746298	123	0	1039
Myeloid	Glioma	C1QB	C1QBP	0.00324242756201738	522.6	0.410840055970871	729	0.65552457780004	671	2.08757069839623	53	0.933324648900273	121	0	1039
Glioma	Glioma	TNC	ITGA7	0.00330695346742369	412.4	0.899288481646318	54	1.96210617309421	10	1.6565928523949	135	0.856222141000163	824	0	1039
Myeloid	Glioma	LGALS9	CD44	0.00335151702295243	621.8	0.396983909961483	758	0.704158169353392	612	1.00804816100182	421	0.910475997743791	279	0	1039
Myeloid	Myeloid	APOE	TREM2	0.00335489422974401	548.4	0.419476820515598	700	0.487359295736406	960	2.39712178961337	27	0.951867442871183	16	0	1039
Glioma	Glioma	LTF	BOC	0.00337938977073035	357.4	0.797929387973402	136	1.72099280338762	28	2.90562641985357	7	0.880745648089049	577	0	1039
Myeloid	Glioma	TGFB1	CAV1	0.00341836698441793	524.8	0.563960226203407	397	1.23871539516059	147	1.15285046393127	346	0.868588119252463	695	0	1039
Glioma	Glioma	TNC	ITGA2	0.00345285227445777	415	0.832955935297072	111	1.86621253772021	12	1.64493441609688	137	0.860994182604612	776	0	1039
Myeloid	Myeloid	S100A8	ITGB2	0.00350079327424229	575	0.586500694443412	364	0.407122601370528	1142	1.75936495483566	113	0.916616312815065	217	0	1039
Myeloid	Myeloid	HLA-DRB1	CD4	0.00352734750461802	621.4	0.392265493597555	775	0.447084416503597	1062	1.64322166117094	138	0.938147155621755	93	0	1039
Myeloid	Myeloid	APOE	LRP1	0.00360288197278226	718.4	0.272462754418158	1385	0.438785502829521	1079	2.09026786138708	52	0.947181166396434	37	0	1039
Myeloid	Myeloid	S100A9	ITGB2	0.00369217797720102	530.2	0.582757021701031	369	0.449971768576729	1053	2.04120804897274	58	0.931162019286636	132	0	1039
Myeloid	TCells	LGALS9	PTPRC	0.00372049054208671	582.4	0.438454513846176	658	0.592049645607881	774	1.28668030421939	268	0.924709485038098	173	0	1039
Myeloid	Myeloid	SERPINF1	PLXDC2	0.00373136051238747	559.8	0.643693159603785	292	0.475136593421508	992	1.79778844204108	106	0.900530820615166	370	0	1039
Myeloid	Glioma	GNAI2	EGFR	0.003817626058132	696.6	0.428217053953014	675	1.03980435875199	265	0.673111768020006	726	0.86067639844845	778	0	1039
Glioma	Glioma	CNTN2	NRCAM	0.00383578570459931	533.2	0.859677349836488	93	1.71326059794534	30	1.6305112688524	142	0.797843354459412	1362	0	1039
Myeloid	Glioma	SPP1	CD44	0.00386557061166745	575.6	0.298318766058209	1253	0.761022133798779	552	2.39055420163933	29	0.957664955358517	5	0	1039
Myeloid	Myeloid	S100A9	TLR4	0.00467332455178529	575.4	0.701708065738437	227	0.399496884676546	1156	2.02973723656027	63	0.898728550284998	392	0	1039
Glioma	TCells	CXCL14	CXCR4	0.00467332455178529	347.6	0.566565948362671	392	1.412001265953	79	1.96802391776357	75	0.927821373883189	153	0	1039
Glioma	Glioma	LTF	IGDCC4	0.00468233725936574	441	0.778861861820557	152	1.51938295565343	54	2.74110970321947	10	0.841633614884157	950	0	1039
Glioma	Glioma	NTRK3	PTPRF	0.0046980402357024	763	0.939939502216727	20	1.69824272363273	32	0.669643148842154	729	0.733795500575859	1995	0	1039
Myeloid	Myeloid	HLA-DMB	CD4	0.00486174219177931	652.4	0.570574632653554	384	0.406695282091822	1143	1.22256374399623	300	0.898594521674905	396	0	1039
Myeloid	Glioma	PSAP	AR	0.00496551917543451	416	0.518515007648776	462	1.25584285253351	137	1.62410656069655	145	0.908775059572552	297	0	1039
Myeloid	Myeloid	SPP1	ITGAV_ITGB1	0.00524404716749744	770.2	0.250846135200605	1514	0.360970586364531	1226	2.2283851448033	40	0.948287724025689	32	0	1039
Glioma	Myeloid	LGALS3	ENG	0.00530604339808721	454.8	0.556867442015385	405	0.981395041400164	314	1.59316961427967	156	0.901625161040526	360	0	1039
