source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Myeloid	APP	CD74	0.000191569190908041	195	0.550067802695987	200	2.65480223207347	222	3.00923315060959	13	0.922072319246715	50	0	490
Myeloid	Myeloid	S100A8	CD68	0.000197849917050538	143.8	0.686641514998388	91	4.75851619645925	32	2.89337082473787	16	0.910850818408258	90	0	490
Glioma	Glioma	NCAM1	PTPRZ1	0.000403653490133046	343.4	0.658770409066239	109	0.0330389619116304	1008	2.19962485550981	48	0.918444944573642	62	0	490
Myeloid	Myeloid	APOE	TREM2	0.000425201719780904	144	0.588547954073564	166	4.67416241872112	35	3.19747782146323	5	0.931956182185723	24	0	490
Myeloid	Myeloid	C1QA	CD33	0.000462283939279193	196.4	0.822862788345857	31	4.84540753969625	25	2.40278238818113	36	0.82781880554023	400	0	490
Myeloid	Myeloid	S100A9	CD68	0.000462283939279193	132.2	0.638001366383353	117	5.24535091473723	14	3.32452910350054	4	0.926528962035204	36	0	490
Myeloid	Myeloid	C1QB	CD33	0.000631860698568137	190.4	0.786797655197146	40	4.77698683489683	31	2.62744621031537	23	0.834876743182245	368	0	490
Glioma	Myeloid	THY1	ITGAM_ITGB2	0.000834914710695492	267.8	0.61742220544166	134	2.45118748919794	258	1.37667574193265	159	0.846134204780927	298	0	490
Myeloid	TCells	S100A8	CD69	0.000843753985885073	149	0.595676854541615	156	6.02969007567503	3	3.15851659146624	7	0.910874082398527	89	0	490
Myeloid	TCells	SPP1	CD44	0.000843753985885073	183.8	0.459648590480966	278	3.32330094630173	143	3.85184073836812	1	0.942098102182563	7	0	490
TCells	TCells	CD48	CD2	0.00096514290462237	150.6	0.729419156744612	69	8.41021452554747	1	2.10192059453189	57	0.892967508957402	136	0	490
Glioma	Glioma	PTN	PTPRZ1	0.00102214990506992	326.8	0.61011061547617	138	0.0490615288471581	996	3.10518738673771	9	0.950879091231999	1	0	490
Myeloid	Myeloid	C1QA	CD93	0.00115215310998111	159.8	0.769048734448561	49	5.23779193656164	16	2.5376511127696	29	0.865874697182946	215	0	490
Myeloid	Myeloid	HLA-DRA	CD4	0.00124146555953569	157.8	0.673271263660771	99	4.82186284149595	29	2.56696125236382	26	0.888635429579649	145	0	490
Glioma	Myeloid	THY1	ITGAX_ITGB2	0.00141156461065965	287	0.60178656570096	149	2.23043048726689	297	1.33089765866541	168	0.841035206848581	331	0	490
Myeloid	Myeloid	CCL3L1	CCR1	0.00145271731654649	196.4	0.760823969415877	53	4.66178101639325	37	2.13992908955315	53	0.838430192878155	349	0	490
Glioma	Glioma	MDK	PTPRZ1	0.0014938121586743	343.4	0.59923916056587	152	0.0343044620461098	1004	2.33666694011413	43	0.929675103821926	28	0	490
Glioma	Myeloid	CD59	STAB1	0.00194730652772312	325	0.503410846878186	238	2.58481997656733	235	0.946251867443193	309	0.837641528214788	353	0	490
Myeloid	Myeloid	CD14	ITGB2	0.00196444257029877	160.6	0.590352345912511	163	5.96160134189488	4	2.42854042997172	34	0.902483668300073	112	0	490
Myeloid	Myeloid	S100A9	ITGB2	0.0020737306238865	163	0.51182177139306	233	5.78740578072641	5	3.03879491904763	11	0.913473012854919	76	0	490
Glioma	Glioma	CNTN1	PTPRZ1	0.00247998972514046	383.8	0.592044100979408	160	0.0273239782708729	1014	1.81686276446225	82	0.879679633881531	173	0	490
TCells	Myeloid	CD52	SIGLEC10	0.00253259973658175	165.4	0.750683831860846	57	6.69618600238909	2	1.99308220804376	64	0.865899114334242	214	0	490
Myeloid	Glioma	CXCL8	SDC3	0.00253652700118257	199.2	0.586726463067691	167	2.99791002431419	174	2.71068642386408	19	0.887217736714573	146	0	490
Myeloid	Myeloid	CCL3	CCR1	0.00271185183164206	156.4	0.694846003907292	86	5.25684537575268	12	2.87416818282552	17	0.877894302373114	177	0	490
Glioma	TCells	CD59	CD2	0.00288986534692105	229.4	0.473768845269699	260	4.38711925396324	57	1.39336676569154	156	0.875645843895669	184	0	490
Glioma	TCells	PCSK1N	GPR171	0.00324671808188969	214.8	0.583210656535542	170	2.75787878475013	208	1.86291775948966	76	0.894984466957894	130	0	490
Glioma	TCells	APP	PTGER2	0.00406609323547749	271.4	0.708234885797377	77	2.99610133958976	175	1.19699446182181	206	0.82613123591702	409	0	490
Glioma	Glioma	BCAN	NRCAM	0.00411857694390395	390.8	0.637253349249028	119	0.0208048581194641	1018	1.54404570279139	130	0.871581640008785	197	0	490
Myeloid	Myeloid	HLA-DPA1	CD4	0.00428393585439074	183.2	0.630983759942917	125	4.5883441112773	43	2.07812954652073	59	0.871346755821537	199	0	490
Myeloid	Myeloid	S100A8	ITGB2	0.00428393585439074	170.6	0.550842200402629	199	5.30057106244844	11	2.60763664028495	25	0.895323589976174	128	0	490
Myeloid	Glioma	ITGB2	THY1	0.00445412896585552	235	0.578018814722772	174	2.78603332397673	201	1.64492602690655	110	0.871319790689046	200	0	490
Glioma	Glioma	PTN	SDC3	0.00445412896585552	372.6	0.54968966247948	201	0.0339391764886352	1005	2.03695563779543	63	0.903810851063731	104	0	490
Glioma	Myeloid	HMGB1	CD163	0.00522279609403333	250.8	0.36607707689126	430	3.35225915265801	140	1.45933885088402	143	0.92192883128034	51	0	490
TCells	TCells	B2M	CD3D	0.00550698359045328	225.8	0.330579603459691	514	5.0724482114148	18	1.69258232083002	102	0.943799038328526	5	0	490
TCells	Myeloid	CCL5	CCR1	0.00582059004905807	205.8	0.695161404146345	85	5.25314985296144	13	1.84063221945291	80	0.835667597475526	361	0	490
Myeloid	Glioma	APOE	LRP6	0.00585900913561765	257.6	0.5406016646752	209	1.86166387308023	378	2.48419433340368	31	0.876860129889053	180	0	490
Myeloid	Glioma	APOC2	LRP1	0.00599338448819932	283.2	0.385217011965823	384	2.77189086809161	207	1.66496031252899	106	0.863283057557046	229	0	490
Myeloid	Myeloid	HLA-DRB1	CD4	0.00610861278744268	180.6	0.634448301322838	122	5.50093521230284	7	1.9641559292211	66	0.865438181365259	218	0	490
Glioma	Glioma	MDK	SDC3	0.00621820214456529	425.6	0.539894838018608	211	0.0191821096875869	1022	1.26843519117186	186	0.865169932325569	219	0	490
Myeloid	Myeloid	CCL3L1	CCR5	0.00644116076754825	300.6	0.752820249796157	56	4.05173459351898	88	1.87716188584684	74	0.746341766123445	795	0	490
Myeloid	Myeloid	CCL3	CCR5	0.0068777554389549	229.8	0.687536359603595	90	4.64679895287841	39	2.61140097911921	24	0.803014227448482	506	0	490
TCells	TCells	CCL5	CXCR3	0.00710304657384945	233.4	0.761377556582195	52	5.66048950183443	6	1.7416462999999	91	0.797432379313211	528	0	490
TCells	Glioma	S100A4	ERBB3	0.0071476208787399	228.4	0.517982885482137	227	2.99574851588205	176	2.13274514230286	54	0.872436368532934	195	0	490
Glioma	Glioma	TNC	PTPRZ1	0.00727056460017204	391.8	0.609601808167239	139	0.0259784674102991	1015	1.76477301229342	87	0.863498884229374	228	0	490
Myeloid	Glioma	LGALS9	CD47	0.00772370285274292	435	0.356379133626281	452	1.89527470512719	367	0.732745580240707	465	0.827644486089047	401	0	490
Glioma	Myeloid	CD99	PILRA	0.00789123897506258	408.4	0.427342704056426	318	1.50147529593233	447	0.732199267022343	467	0.842682599783642	320	0	490
Myeloid	Myeloid	HLA-DPB1	CD4	0.00790867923552954	223.4	0.54087829191125	208	3.79476265837449	107	1.84962022300867	79	0.86266518345855	233	0	490
Myeloid	Myeloid	HLA-DRB5	CD4	0.0081750701110657	181.6	0.665569025148304	105	5.35678129663727	9	1.94347613503727	69	0.861883435675298	235	0	490
Myeloid	Myeloid	CD14	TLR1	0.00830114611748151	256.4	0.864027977456355	15	4.17276450664962	78	1.71944735994353	96	0.782217235857431	603	0	490
Myeloid	Glioma	C3	LRP1	0.00859070569252197	347.4	0.444353938124017	295	2.10714848737102	323	1.05232853751327	258	0.833837637317393	371	0	490
Myeloid	Glioma	C1QB	LRP1	0.00868151572742095	240.6	0.371302844126132	417	3.23280862617784	151	2.55911728183076	27	0.899666039681845	118	0	490
TCells	TCells	HLA-B	CD3D	0.00881460679331098	218.8	0.355480683065981	457	4.9119388851285	22	1.71787452450237	98	0.92978103451078	27	0	490
Glioma	Myeloid	CCN1	ITGB2	0.00886976806946209	322.4	0.610980416289991	137	2.78021956186313	204	1.23074212416538	195	0.785291838321989	586	0	490
Glioma	Glioma	EFNA1	EPHB1	0.00893819365915758	723	0.856699732817372	17	0.00930867518649071	1098	0.510708453316139	661	0.62693566012832	1349	0	490
Myeloid	Glioma	C1QB	C1QBP	0.00924263885730804	235.4	0.357125110798851	451	3.23510806566391	150	2.64061566829244	22	0.916570842942197	64	0	490
Myeloid	Glioma	S100A4	ERBB3	0.0104519070144711	317.2	0.370840736843835	420	2.11422894792371	320	1.78735828853956	85	0.852656434703582	271	0	490
TCells	TCells	HLA-C	CD3D	0.0104766324027448	222.8	0.354696064486548	461	4.85450270368067	24	1.68723701515039	104	0.927021810745322	35	0	490
Myeloid	TCells	LGALS9	PTPRC	0.011213761796431	217	0.480477090666042	255	5.3696305997805	8	1.73605867869107	93	0.861575225887713	239	0	490
Glioma	TCells	COL9A3	CD44	0.0115534975071654	285.2	0.637264926728836	118	1.23204529825779	504	1.60940811203398	113	0.870713650900254	201	0	490
Myeloid	Glioma	C3	CD81	0.0115534975071654	392.4	0.335974808867189	504	2.10403206685717	325	0.865223447021209	365	0.85139365015396	278	0	490
Glioma	TCells	COL6A1	CD44	0.0116685712747891	327.2	0.529209376519523	215	1.22952367995801	505	1.37260979893677	162	0.854320499569704	264	0	490
TCells	TCells	CCL5	DPP4	0.0116892731504954	262.2	0.680616778271609	95	5.03740261911586	21	1.65819753182548	108	0.78276253473051	597	0	490
Glioma	TCells	VEGFA	CD44	0.0117845601365527	319	0.414294854254559	338	1.22915298705942	506	1.55578119590199	124	0.892711558748122	137	0	490
Glioma	TCells	HAS2	CD44	0.0120193049519422	340.4	0.590547968897136	162	1.22777949639681	508	1.36675180643333	164	0.8322343277963	378	0	490
Glioma	Glioma	EFNB2	EPHB1	0.0122591156029729	833.8	0.875696788024637	11	0.00709936511374994	1139	0.315831854673639	885	0.49733814080402	1644	0	490
Myeloid	Myeloid	HLA-DQA1	CD4	0.0125000168266912	252.8	0.631220760917855	123	4.83116425347203	26	1.33149873073941	167	0.813996257474032	458	0	490
Glioma	TCells	LPL	CD44	0.0126225650735481	402	0.400860502424366	360	1.22611143224405	513	1.12569520553152	224	0.823400947499723	423	0	490
Myeloid	Myeloid	HLA-DQB1	CD4	0.0127460725966918	223.4	0.663454151293977	107	5.17038539692937	17	1.5404062509235	131	0.83321281218755	372	0	490
Myeloid	Myeloid	ANXA1	FPR1	0.0128705450168603	243.4	0.470476868782293	263	4.09286836693512	86	1.62843842339413	111	0.853376006441192	267	0	490
Myeloid	Myeloid	HLA-B	LILRB1	0.0128705450168603	401.8	0.330113987665239	515	2.45423145257521	257	0.731529752992739	468	0.850864885842084	279	0	490
Myeloid	Myeloid	LGALS9	HAVCR2	0.012995987976705	292.2	0.623234210626461	130	4.26132842535102	69	1.05693092961722	256	0.801117626940188	516	0	490
