source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Glioma	CNTN1	PTPRZ1	2.5570250745291e-07	125.7	0.904698926321553	58	0.954394985042948	57	2.71636315634271	12	0.921139150161149	56	0	445.5
Glioma	Glioma	NCAM1	PTPRZ1	3.86631973501641e-07	113.9	0.897383629726221	63	1.08509110336527	49	3.21511025065113	2	0.942336367778014	10	0	445.5
Glioma	Glioma	VCAN	EGFR	2.58439741459389e-05	123.7	0.892290437266693	68	0.991948791066176	55	2.75368500158957	9	0.927768795338657	41	0	445.5
Glioma	Glioma	CNTN1	NRCAM	3.71615038792926e-05	155.9	0.922252106550608	46	0.890411062178979	59	1.8059518362103	72	0.89168605741058	157	0	445.5
Glioma	Glioma	PTN	PTPRZ1	4.34680433691645e-05	119.1	0.849980394430904	90	1.0557751142813	50	3.28460539856816	1	0.942356537196549	9	0	445.5
Glioma	Glioma	BCAN	EGFR	4.65243830851446e-05	118.1	0.898353880672088	62	1.01811642844319	54	2.95099803114613	4	0.934342888594848	25	0	445.5
Glioma	Glioma	BCAN	NRCAM	9.3854202834859e-05	119.5	0.876169827805625	74	1.04531433368383	52	2.92107455814209	5	0.935872946127721	21	0	445.5
Glioma	Glioma	LRIG1	EGFR	0.000121579513445877	165.7	0.730630460410489	124	0.858961733369338	61	1.86789444113591	67	0.899014392359618	131	0	445.5
Glioma	Glioma	TNC	PTPRZ1	0.000186388768786077	222.9	0.869861403758507	78	0.716442252098352	81	2.14567994953585	37	0.835652773343756	473	0	445.5
Glioma	Glioma	MDK	PTPRZ1	0.000210067995441428	164.7	0.888619986062863	70	0.826102948519427	64	2.30596528551614	22	0.879487163169437	222	0	445.5
Glioma	Glioma	MIF	EGFR	0.000210067995441428	159.7	0.552488782971519	222	0.87939844759873	60	2.09729822898105	41	0.933669731115352	30	0	445.5
Glioma	Glioma	CALM3	EGFR	0.00031020673846464	181.3	0.628660896242637	168	0.765001368485845	68	1.58597347239125	108	0.902816128938918	117	0	445.5
Glioma	Glioma	NRXN1	NLGN1	0.000518095517431328	183.9	0.948396417018356	30.5	0.854630977213837	62.5	1.56073192428731	114.5	0.871457906149603	266.5	0	445.5
Glioma	Glioma	NLGN1	NRXN1	0.00052862941560881	183.9	0.948396417018356	30.5	0.854630977213837	62.5	1.56073192428731	114.5	0.871457906149603	266.5	0	445.5
Glioma	Glioma	NCAM1	PTPRA	0.000635321955984405	179.7	0.612725215156989	176	0.803001435779851	66	1.59673345061323	105	0.905347109487451	106	0	445.5
TCells	Glioma	GZMA	PARD3	0.00064386011318212	335.1	0.978511559335037	6	2.58720904920036	3	1.15286241379802	227	0.734007936519945	994	0	445.5
Glioma	Myeloid	APP	CD74	0.000962559305635887	160.7	0.494955951882157	275	0.804696204224672	65	2.91308381534562	7	0.942297434753721	11	0	445.5
Glioma	Glioma	DLL3	NOTCH2	0.000994965819504026	217.9	0.675441599541745	150	0.605306004530385	125	1.87104299144516	66	0.864782719886384	303	0	445.5
Glioma	Glioma	GSTP1	EGFR	0.00101149312909374	215.3	0.467637915296748	304	0.646884088691808	108	1.35039225995801	158	0.918437678018917	61	0	445.5
Glioma	Glioma	VCAN	CD44	0.00111533026760044	235.3	0.483241886412711	287	0.739528915102943	76	1.92569753483817	58	0.863216110076754	310	0	445.5
Glioma	Glioma	NCAM1	NCAM2	0.00113057338198496	229.7	0.969603634840625	16	0.780666153381357	67	1.45739365980831	139	0.833407924553977	481	0	445.5
Glioma	Myeloid	MIF	CD74_CXCR4	0.00114188949741305	217.3	0.328842115915469	557	0.740830689722724	74	2.76338268879004	8	0.953796925405459	2	0	445.5
Glioma	Glioma	PTN	SDC3	0.00122752524383429	215.7	0.762904814225433	117	0.714104547129245	82	1.52648569154197	118	0.862307637067466	316	0	445.5
Glioma	Glioma	DLL3	NOTCH1	0.00128691076649371	219.9	0.631492086390517	167	0.646461680240208	109	1.90815474888082	59	0.861669494227906	319	0	445.5
Glioma	Glioma	SPTAN1	PTPRA	0.00134857274262309	278.1	0.450425545378815	322	0.640817535207078	112	0.954888372494236	306	0.882352283502212	205	0	445.5
TCells	Glioma	S100A4	EGFR	0.00160582852443706	145.3	0.874741887571457	75	1.81388224425605	35	2.45606335518996	19	0.893536359169288	152	0	445.5
Glioma	Glioma	NCAM1	ROBO1	0.00169027565686514	254.9	0.957440011272996	24	0.746819278860867	73	1.41428523287571	154	0.815228572516889	578	0	445.5
Glioma	Myeloid	VCAN	TLR2	0.00171861469289048	216.9	0.516248688584462	255	0.670970593943153	98	2.06144879063077	45	0.876291627904055	241	0	445.5
Glioma	Myeloid	VCAN	TLR1	0.00177006658732072	236.1	0.501017276756349	266	0.653782161561405	105	1.98853440368333	50	0.862602140273266	314	0	445.5
Glioma	Myeloid	VCAN	ITGB1	0.00177006658732072	216.3	0.438866590609573	340	0.596881179508649	132	1.89741449284164	60	0.906159434161474	104	0	445.5
Glioma	Glioma	PTN	PTPRS	0.00216267971135118	281.3	0.9080600254173	57	0.705508373853586	84	1.44869664851218	143	0.797429325073478	677	0	445.5
Glioma	Glioma	NCAM1	GFRA1	0.00232168369417199	312.5	0.974337203968394	10	0.703848511067206	85	1.327029596798	167	0.760553731096778	855	0	445.5
Glioma	Myeloid	CD24	SIGLEC10	0.00242179775153659	244.3	0.505676874166038	263	0.597413502808452	131	1.64306951643849	97	0.867324046804454	285	0	445.5
Glioma	Glioma	PTN	SDC2	0.00243237367961978	379.1	0.650333204498967	160	0.563180438591824	150	1.31470660417897	169	0.740580449611793	971	0	445.5
Glioma	Glioma	EFEMP1	EGFR	0.00245543331593284	207.1	0.942176351385119	38	0.713074761213299	83	1.59460029068219	106	0.852707617790959	363	0	445.5
Glioma	Glioma	NCAM1	FGFR2	0.00272611497057823	333.1	0.915472949387427	49	0.663187851459276	100	1.30383132189083	174	0.754441083553624	897	0	445.5
Glioma	Glioma	NRXN1	NLGN2	0.00278786507760496	248.5	0.932697379035205	43.5	0.75249610678005	71.5	1.30069167150765	175.5	0.828815535572108	506.5	0	445.5
Glioma	Glioma	NLGN2	NRXN1	0.00285064076362522	248.5	0.932697379035205	43.5	0.75249610678005	71.5	1.30069167150765	175.5	0.828815535572108	506.5	0	445.5
Myeloid	TCells	B2M	CD3D	0.00292688319789545	185.9	0.429518942231951	357	2.4819845468509	4	1.92647983051382	57	0.916649338332863	66	0	445.5
Glioma	Glioma	SLITRK3	PTPRS	0.00299720034806584	688.7	0.971859235592435	13	0.366820502378562	404	0.251004033439751	961	0.47875787175782	1620	0	445.5
Myeloid	Glioma	GRN	EGFR	0.00324943935607807	178.9	0.607249653669909	182	0.677158618137886	92	1.87591504550271	63	0.904218471545824	112	0	445.5
Glioma	Glioma	TIMP3	DDR1	0.00325275340992299	240.1	0.845130960891287	92	0.696588421957957	87	1.24974873981296	192	0.849326463815434	384	0	445.5
Glioma	Glioma	TNC	EGFR	0.0034635679199174	316.1	0.909190307035427	54	0.625260423993739	117	1.26519210240748	185	0.777502321355527	779	0	445.5
Glioma	Glioma	NXPH1	NRXN1	0.00353720014560708	234.9	0.944354213029081	35	0.764662241681972	69	1.34098755240855	160	0.836510291784422	465	0	445.5
Glioma	Glioma	CCN2	EGFR	0.00353720014560708	329.9	0.940766181311142	39	0.628937609538627	114	1.26344824331354	186	0.759992853693999	865	0	445.5
Glioma	Glioma	APP	RPSA	0.00408536762160287	245.3	0.368968218817495	468	0.682128231898904	91	1.249394625522	193	0.933805803857264	29	0	445.5
Glioma	Myeloid	MDK	SORL1	0.00409001861290717	304.5	0.449285203896151	323	0.502179822851212	190	1.19585752741443	216	0.855972383038618	348	0	445.5
Glioma	Glioma	LRIG2	EGFR	0.00425285343567714	299.3	0.727446358547902	126	0.602407261280756	128	1.24365159373432	195	0.810839669330459	602	0	445.5
Glioma	Glioma	AMH	EGFR	0.00433846507077825	330.7	0.935020512387144	42	0.655364018049951	104	1.23999160545344	196	0.759967390535244	866	0	445.5
Glioma	Glioma	PTN	NCL	0.00440449209056189	230.1	0.399558866798078	408	0.64190556912341	111	1.46280831955101	137	0.923877352096328	49	0	445.5
Glioma	Glioma	NLGN4X	NRXN1	0.00442533804792195	283.1	0.949336408243609	29	0.703165875715876	86	1.23612918135029	197	0.80006904278903	658	0	445.5
Glioma	Glioma	APP	TNFRSF21	0.00491219155175019	292.5	0.634578981693595	166	0.606659016486937	124	0.947693694713709	310	0.843741955770824	417	0	445.5
Glioma	Myeloid	BMP2	ACTR2	0.00521383488801412	376.5	0.393345530201457	422	0.445354000994082	264	0.900546196530566	332	0.843706547690402	419	0	445.5
Glioma	Glioma	MAML2	NOTCH1	0.00533856213679598	375.7	0.397587872512587	416	0.510840927257239	184	0.75310376414201	424	0.844922029011669	409	0	445.5
Myeloid	Glioma	TGFB1	EGFR	0.00546756298768311	186.9	0.570060424861998	208	0.690855780067455	89	1.93956643920314	54	0.896733411264651	138	0	445.5
Glioma	TCells	VCAN	TLR2	0.00559517744223745	265.9	0.409156642252395	389	0.596293756356326	133	1.98364829902271	51	0.863129169860955	311	0	445.5
Glioma	TCells	VCAN	CD44	0.00572713337083291	263.9	0.424966299609471	366	0.69441837823103	88	1.86526182369137	69	0.855450857651405	351	0	445.5
Glioma	Myeloid	APP	APLP2	0.00572713337083291	330.5	0.389350313791566	430	0.452989231348941	250	0.91705916102167	325	0.883178702452185	202	0	445.5
Glioma	TCells	VCAN	TLR1	0.00579403840828607	271.1	0.423146135606996	368	0.604382417949341	127	2.00187923976474	48	0.85228185644763	367	0	445.5
Glioma	Myeloid	BMP7	ACTR2	0.00635210429569923	383.5	0.394348643340014	421	0.464377220856196	238	0.826435753834838	374	0.840707315178532	439	0	445.5
Glioma	Glioma	MAML2	NOTCH2	0.00664681590024841	375.1	0.425258517653427	365	0.469685251547416	231	0.715992006706349	443	0.848345831266293	391	0	445.5
Glioma	Glioma	FGF1	EGFR	0.00667976012242727	401.3	0.887380142343799	71	0.580258574982237	140	1.17733790967781	219	0.704043478111252	1131	0	445.5
Glioma	TCells	CD24	SIGLEC10	0.00703048181077362	329.1	0.378526383694159	448	0.481874019611894	216	1.39107830969815	155	0.849757058360718	381	0	445.5
Myeloid	Myeloid	C3	C3AR1	0.00703430863605053	178.7	0.467094570008334	307	0.62597725805549	115	2.91580165529093	6	0.936379224326232	20	0	445.5
Glioma	Glioma	NCAM1	FGFR1	0.00716589838128705	388.3	0.552420179491475	223	0.598025706893035	130	1.26064647085858	187	0.74370551713852	956	0	445.5
Glioma	TCells	BMP7	ACTR2	0.00718881964177204	393.1	0.392864037182199	425	0.461591591854939	244	0.774387722864042	410	0.840454595323991	441	0	445.5
Glioma	Glioma	APP	GPC1	0.00725770734912248	300.9	0.851220861622218	88	0.6899540147821	90	0.975043106429112	298	0.814362942791165	583	0	445.5
Glioma	TCells	BMP2	ACTR2	0.00726905120878208	384.3	0.391864700468305	428	0.442568371992825	270	0.84849816555977	356	0.843457700142159	422	0	445.5
Glioma	Glioma	CALM1	ADCYAP1R1	0.00743166336541804	361.7	0.379048456192636	447	0.5037075533873	187	0.706535344598615	453	0.869637295932525	276	0	445.5
Glioma	Glioma	APP	NOTCH2	0.00751405350616168	305.9	0.616642484780502	172	0.595508567809304	134	0.921051516747876	324	0.838506118390247	454	0	445.5
Myeloid	Myeloid	C3	CD81	0.00774596339359212	252.3	0.29412842730984	632	0.547341539681269	158	2.33032003314484	21	0.950945446881876	5	0	445.5
Glioma	Glioma	NRXN1	NLGN3	0.00780946415708529	334.1	0.945058557067128	32.5	0.658387108854789	101.5	1.15025558408529	228.5	0.76000890949453	862.5	0	445.5
Glioma	TCells	MIF	TNFRSF14	0.00793703776414761	299.1	0.372269792429097	459	0.675111967473142	94	1.33496725522536	164	0.85918877716026	333	0	445.5
Glioma	Glioma	NLGN3	NRXN1	0.00794309085302174	334.1	0.945058557067128	32.5	0.658387108854789	101.5	1.15025558408529	228.5	0.76000890949453	862.5	0	445.5
Glioma	Glioma	APP	TSPAN12	0.00798547883865026	308.7	0.855231656742724	86	0.675257330554078	93	0.977328586314163	297	0.807217899963604	622	0	445.5
Myeloid	Glioma	ADAM10	NRCAM	0.00811147148729394	242.3	0.532106530634116	245	0.593501179700641	135	1.47521506302411	134	0.873977221079813	252	0	445.5
Glioma	Glioma	APP	LRP1	0.00819983090889386	352.3	0.410738837267622	383	0.461959491141006	243	0.700017379571384	462	0.878582517814807	228	0	445.5
Myeloid	Myeloid	C1QA	CD33	0.00835403016901051	222.9	0.54372848373039	232	0.500127023079916	193	2.23427234079847	27	0.880414062486594	217	0	445.5
Glioma	Myeloid	PTN	PLXNB2	0.00837885976421698	285.5	0.520737961305979	252	0.57297657396482	144	1.50849982966896	122	0.836756292870899	464	0	445.5
Myeloid	Glioma	C1QB	C1QBP	0.00849097335102495	201.3	0.403450689839161	401	0.613811176689071	121	2.5089483193307	17	0.935133744040627	22	0	445.5
Glioma	Glioma	NRXN2	NLGN1	0.00849588931893524	343.3	0.959181342019482	21.5	0.674846260065495	95.5	0.832035024411964	369.5	0.776568807951375	784.5	0	445.5
Myeloid	Glioma	ST6GAL1	EGFR	0.00849588931893524	184.3	0.506299880555256	262	0.719516101435642	79	2.11468537468644	40	0.908202909950114	95	0	445.5
