source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Glioma	PTN	PTPRZ1	7.38309832622186e-08	195.5	0.877268909598301	99	2.1431646028121	1	4.24136086166489	1	0.957198390652521	3	0	873.5
Myeloid	Myeloid	S100A8	CD68	3.76889441435121e-06	258.1	0.823960961692038	151	0.942332823844821	157	3.15082867992351	5	0.921222885701462	104	0	873.5
Myeloid	Myeloid	S100A9	CD68	6.86407532320581e-06	243.3	0.791713175285517	177	1.01221634073271	116	3.48979233432615	2	0.934542448115968	48	0	873.5
Myeloid	Myeloid	C3	C3AR1	2.38146934093548e-05	276.9	0.808285453988839	164	0.928461460007467	167	2.3803499430602	34	0.913289304572077	146	0	873.5
Glioma	Glioma	CNTN1	PTPRZ1	2.90120958489543e-05	207.5	0.890805613329362	87	1.9129736547574	4	3.1259888968674	6	0.930956771665102	67	0	873.5
Glioma	Glioma	NCAM1	PTPRZ1	3.17534531379943e-05	204.3	0.888736197765736	89	1.99929138831359	2	3.10543408260789	7	0.933988532006725	50	0	873.5
Myeloid	Myeloid	C1QA	CD93	6.32792202713763e-05	278.3	0.824089850805315	150	0.902440276247479	183	2.65497689157696	14	0.908689284766602	171	0	873.5
Myeloid	Myeloid	CCL3	CCR1	7.17212560000449e-05	339.3	0.673326390420726	261	0.792061705177624	283	2.24062929201115	49	0.899156855974199	230	0	873.5
Myeloid	Myeloid	LILRB4	LAIR1	7.42916508235904e-05	318.1	0.83586477863253	139	0.97979639389446	134	1.61191590663203	159	0.889506642769007	285	0	873.5
Myeloid	Myeloid	CD14	TLR4	8.97788967168195e-05	296.7	0.869312129798561	106	0.955399215575479	153	2.18292098551063	55	0.888422502659978	296	0	873.5
Glioma	Glioma	MDK	PTPRZ1	0.000115045126203901	213.9	0.835340835228046	140	1.91747801024069	3	3.21082656807084	4	0.934524121332412	49	0	873.5
Myeloid	Myeloid	HLA-DMB	CD4	0.000124494774215532	404.9	0.629652391809012	304	0.796910447633861	276	1.29533506552523	255	0.885714345577025	316	0	873.5
Myeloid	Myeloid	C3	ITGAM	0.000136771329102497	326.1	0.837046468381173	137	0.85972730741603	220	2.04674056792827	78	0.884887290349525	322	0	873.5
Myeloid	Myeloid	C1QB	CD33	0.000179518947770575	323.3	0.819778133358729	152	0.865365069237297	212	2.36139440871661	39	0.881968369606159	340	0	873.5
Myeloid	Myeloid	APOE	TREM2	0.000180738406993403	276.5	0.575400205296266	362	0.98210380321551	133	3.44048739450033	3	0.949656581384659	11	0	873.5
Myeloid	Myeloid	HLA-DQA1	CD4	0.000187579903896363	362.7	0.597678411692504	343	0.779227428255253	291	1.82025544062588	110	0.905411436550042	196	0	873.5
Myeloid	Myeloid	C3	ITGAX	0.000207518075212365	332.7	0.83814228957504	135	0.835917986170779	231	2.06160619051036	74	0.880962602144795	350	0	873.5
Myeloid	Myeloid	HLA-DQB1	CD4	0.000222770394574388	366.9	0.582168775422497	355	0.804887696358908	267	1.63757682166396	153	0.906542237234802	186	0	873.5
Myeloid	Myeloid	SERPINF1	PLXDC2	0.000225925732311988	343.7	0.773380042195701	189	0.915196275422419	171	1.7535041964957	129	0.879531115394128	356	0	873.5
Myeloid	Myeloid	HLA-DMA	CD4	0.000249028374612898	389.5	0.575213482472835	363	0.796687357495301	277	1.44365964876893	215	0.901225855747708	219	0	873.5
Myeloid	Myeloid	CD14	ITGB2	0.000263054678389236	296.3	0.574577886922224	367	0.930900874804301	165	2.30709345942217	44	0.938918922802418	32	0	873.5
Myeloid	Myeloid	C1QA	CD33	0.000289117060573989	332.1	0.82750420314629	148	0.863810372420905	213	2.2154163242163	52	0.87763290395676	374	0	873.5
Myeloid	Myeloid	S100A8	ITGB2	0.000313064405116694	358.3	0.56116131185992	380	0.713450690764009	365	2.30582450369115	45	0.917556503126085	128	0	873.5
Glioma	Myeloid	APP	CD74	0.000332716111747769	295.1	0.47603662874929	493	1.23869829131951	50	2.43664944921459	30	0.939907011911184	29	0	873.5
Myeloid	Myeloid	PLTP	ABCA1	0.000338572930195626	344.1	0.55891262520802	386	0.90356499192868	179	1.88165799670407	102	0.907390930826269	180	0	873.5
Myeloid	Myeloid	S100A9	TLR4	0.000351936017640339	341.5	0.815785139798778	158	0.807832548423077	265	2.52061568418226	22	0.875596788065366	389	0	873.5
Myeloid	Glioma	ITGB2	THY1	0.000414806902186966	350.1	0.615714209241947	320	1.20508265673322	61	1.27929613076861	261	0.897846068075711	235	0	873.5
Myeloid	Myeloid	FN1	C5AR1	0.000446700588116478	356.5	0.832048491699172	141	0.794275567612894	280	2.03681037329243	80	0.872688688365831	408	0	873.5
