source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	Myeloid	S100A8	CD68	1.94779831502596e-06	238.1	0.676244386997189	140	1.0278410017418	140	2.36411222348271	19	0.91455409082041	160	0	731.5
Myeloid	Myeloid	CCL4	CCR1	3.81240930774196e-06	247.9	0.636436974584347	174	1.00609472778355	145	2.59029431175972	6	0.907131857916973	183	0	731.5
Myeloid	Myeloid	S100A9	CD68	4.84674550324539e-06	232.7	0.620603688431302	192	1.12166789977442	126	2.56030813807945	7	0.925189880477236	107	0	731.5
Myeloid	Myeloid	C1QA	CD93	5.23741670807501e-06	204.7	0.797265512569206	55	1.12503083904595	124	2.89451055837284	2	0.924877529447309	111	0	731.5
Myeloid	Myeloid	CCL3	CCR1	7.4075655468034e-06	245.5	0.597235718712298	209	1.04184175618289	138	2.88462318494846	3	0.917429428822556	146	0	731.5
Myeloid	Myeloid	CD14	ITGB2	7.95469215446141e-06	244.7	0.595812189172154	212	1.1617365001257	120	2.46895370930375	12	0.916691814065691	148	0	731.5
Myeloid	Myeloid	CCL3L1	CCR1	9.573207593788e-06	249.3	0.686442330144651	131	0.962052371894695	154	2.49627323937915	10	0.897579675431554	220	0	731.5
Myeloid	Myeloid	PLAU	PLAUR	1.11962698835497e-05	278.1	0.652021890262302	161	0.856643114252055	194	1.70620062995414	77	0.895057056375239	227	0	731.5
Glioma	Glioma	PTN	PTPRZ1	2.13035605989742e-05	250.1	0.679616151334548	136	0.540580331785389	380	3.79198730346788	1	0.954764242261128	2	0	731.5
Myeloid	Myeloid	S100A8	ITGB2	2.42757939284101e-05	272.7	0.554943717485579	265	1.02599690407712	142	2.24186444932274	27	0.902973971901007	198	0	731.5
Myeloid	Myeloid	S100A9	ITGB2	6.94516928363331e-05	271.7	0.509283514311462	327	1.11982380210974	127	2.43806036391947	15	0.914917086016746	158	0	731.5
Myeloid	Myeloid	CD14	TLR4	8.31653775674607e-05	275.1	0.76524215397439	82	0.884412849046561	181	1.98145562858405	42	0.874762093741824	339	0	731.5
Myeloid	Glioma	CXCL8	SDC3	9.48069755383933e-05	316.9	0.496787867013	340	0.596836836037021	327	2.03208819288597	36	0.916492293815159	150	0	731.5
Myeloid	Myeloid	S100A9	TLR4	0.000104733553224748	296.9	0.654107486483032	158	0.842500151030598	196	1.95056228319978	44	0.872218641657871	355	0	731.5
TCells	TCells	B2M	CD3D	0.000132886457818837	296.1	0.353329447964915	674	4.00170234146569	4	1.77915689645814	66	0.951077015471352	5	0	731.5
Myeloid	Glioma	ALCAM	CHL1	0.00013411835917674	331.3	0.724698815780914	97	0.574166029781974	348	1.44341057139119	107	0.870295527534847	373	0	731.5
Myeloid	Glioma	HBEGF	CD9	0.000183187825025303	340.9	0.523223926781395	306	0.564690727907785	363	1.58948442257535	88	0.898295664500393	216	0	731.5
Myeloid	Myeloid	LILRB4	LAIR1	0.000237719407820925	370.9	0.786823775137219	63	0.901325633542078	172	1.21669965661743	169	0.828430630717928	719	0	731.5
TCells	Myeloid	CD52	SIGLEC10	0.000238690545299064	221.9	0.856010242231884	29	2.37499069935293	52	1.99313173321161	40	0.889411592119583	257	0	731.5
Myeloid	Glioma	TNFSF13	TNFRSF1A	0.000248602978348681	423.9	0.517742817016415	312	0.547880387333359	375	0.967552511823031	279	0.863795126226386	422	0	731.5
Myeloid	Glioma	SERPINA1	LRP1	0.000248602978348681	443.9	0.453114099389085	420	0.488653040317502	422	0.872958134363952	352	0.882772036795701	294	0	731.5
Myeloid	Glioma	TNF	TNFRSF1A	0.0002699171834407	414.9	0.527741536036029	294	0.484502849992545	427	1.13684328104709	193	0.863162553596845	429	0	731.5
Myeloid	TCells	CD14	ITGA4	0.000272218377460996	231.3	0.670061440367854	142	1.68709180291063	80	2.28129761427732	25	0.908637669041516	178	0	731.5
Myeloid	Myeloid	APOE	TREM2	0.000279487768770641	368.5	0.447012666295801	432	0.570608320339094	352	1.06054752980658	222	0.925247345521867	105	0	731.5
Myeloid	Myeloid	CD14	TLR1	0.000297527860498608	353.3	0.900431899080656	10	0.859483960213258	191	1.83724134498378	56	0.820447157544639	778	0	731.5
Myeloid	Myeloid	IL1B	IL1R2_IL1RAP	0.000306342643001216	373.5	0.443678727215318	440	0.613799645351718	316	1.92392600964653	46	0.87509666002095	334	0	731.5
Myeloid	Glioma	PSAP	GPR37	0.000313368558085362	431.1	0.442275252031159	442	0.478728279257404	434	1.03360964689114	239	0.87836162723773	309	0	731.5
Myeloid	Glioma	IL1B	IL1R1_IL1RAP	0.000320522796408645	405.5	0.442111769853274	444	0.565800564343432	361	1.80033203451133	63	0.863181908297886	428	0	731.5
Myeloid	Glioma	APOC2	LRP1	0.000327807107797508	371.9	0.439899586552227	446	0.511596059428499	402	1.63708504087683	84	0.90360577415803	196	0	731.5
Myeloid	TCells	S100A8	CD69	0.000374695064924264	243.7	0.628112785001251	180	1.51984998134729	90	2.28181210836315	24	0.904214737070724	193	0	731.5
Myeloid	Glioma	C1QB	LRP1	0.000378449120429399	310.5	0.434695676991406	459	0.666858411671786	279	2.40155308459532	18	0.931826535939364	65	0	731.5
Myeloid	TCells	LGALS9	PTPRC	0.000390979467069972	297.7	0.537012215715869	282	1.4466918122323	97	1.52145809492591	96	0.884560462936278	282	0	731.5
Myeloid	Glioma	THBS1	LRP1	0.000408200616203965	390.7	0.48018812068441	369	0.457183149996978	466	1.34683353917151	134	0.890992064777596	253	0	731.5
Myeloid	TCells	B2M	CD3D	0.00042942741725339	321.9	0.331224647049323	782	3.77937211653363	9	1.683088212259	80	0.949551928220419	7	0	731.5
Myeloid	Glioma	LGALS9	LRP1	0.0004305747996408	492.1	0.462894492042963	403	0.498738446264355	415	0.751739940715489	471	0.862357217206792	440	0	731.5
Myeloid	Myeloid	C1QA	CD33	0.000448515494753109	301.7	0.843446202201018	33	0.898506242935712	174	2.264331525466	26	0.85113263722761	544	0	731.5
Myeloid	Myeloid	C1QB	CD33	0.000457336979996038	296.1	0.823583668281851	43	0.889695833813265	178	2.45238436907972	13	0.854959470139644	515	0	731.5
Myeloid	Myeloid	ICAM1	ITGAM_ITGB2	0.000493367889979889	378.9	0.540916100209917	278	0.784103300741959	218	1.17293607453649	183	0.857901057670166	484	0	731.5
