source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Glioma	PTN	PTPRZ1	8.84191200530401e-06	384.3	0.543026158091046	378	0.436863106256375	803	3.68770536719148	1	0.956220485128343	1	0	738.5
TCells	TCells	B2M	CD3D	1.01256238565224e-05	295.7	0.379966010726663	716	2.89014592626862	6	2.81510627725867	14	0.942967576930184	4	0	738.5
Myeloid	TCells	HLA-B	CD3D	1.50954852873671e-05	261.9	0.440391577613214	543	2.92522714198495	3	2.89255592180673	9	0.93263374135305	16	0	738.5
Myeloid	TCells	B2M	CD3D	1.80949962430313e-05	293.3	0.383723013211053	704	2.91114633118027	4	2.79501276358377	17	0.943231575001848	3	0	738.5
Myeloid	TCells	HLA-C	CD3D	2.14661306792642e-05	269.7	0.427400000519032	574	2.90741830219647	5	2.81572938071476	13	0.93164140882183	18	0	738.5
TCells	TCells	HLA-C	CD3D	2.94086464897522e-05	279.9	0.410805392249913	621	2.85397250961152	8	2.84860534081289	12	0.93036958018137	20	0	738.5
TCells	TCells	HLA-B	CD3D	3.4022577334499e-05	288.5	0.400720874992008	656	2.80167772835952	9	2.77141181057882	18	0.92960703997941	21	0	738.5
TCells	TCells	LCK	CD8A_CD8B	3.5337892931198e-05	305.1	0.985340838524742	2	3.07150069603295	2	1.72744372144113	165	0.800742384779303	618	0	738.5
Myeloid	Myeloid	APOE	TREM2	3.5337892931198e-05	245.3	0.519796070501131	405	1.82844958975878	79	3.47693615342433	2	0.949013130499464	2	0	738.5
TCells	TCells	CCL5	CXCR3	4.46417427443625e-05	271.1	0.897657873098082	14	2.86644223938396	7	2.68655219245998	23	0.80873279756577	573	0	738.5
Myeloid	Myeloid	C3	C3AR1	5.43644216145354e-05	193.7	0.832226468388507	52	1.8824461603064	67	2.76312778938572	19	0.90846458105305	92	0	738.5
Glioma	Glioma	NCAM1	PTPRZ1	0.00014320369293895	395.5	0.628708566384557	262	0.359165404133082	917	2.66308905148277	26	0.924918318686928	34	0	738.5
Myeloid	TCells	HLA-B	CD3G	0.000184200913115568	271.3	0.442907646163656	536	2.7705434105252	10	2.58096666683886	35	0.923503784123917	37	0	738.5
TCells	TCells	HLA-A	CD3D	0.000288023569725821	304.7	0.385300237050273	701	2.70812316119327	14	2.51253678793152	43	0.928596020205366	27	0	738.5
Myeloid	TCells	HLA-C	CD3G	0.000329689332030924	280.7	0.429841844901237	567	2.75273457073671	12	2.50414012574689	45	0.922388155402603	41	0	738.5
TCells	TCells	B2M	CD3G	0.000351935494599584	303.3	0.382136852719164	709	2.73546219480886	13	2.5035170222908	46	0.93514073730438	10	0	738.5
Myeloid	Myeloid	S100A8	CD68	0.000366627166519342	226.9	0.732525068713181	149	1.76106897556393	88	2.49447402997259	47	0.902629696544701	112	0	738.5
TCells	TCells	HLA-C	CD3G	0.000399353488107541	290.9	0.413152427434814	612	2.69928877815176	15	2.53701608584502	41	0.920958773793264	48	0	738.5
Myeloid	TCells	B2M	CD3G	0.000399353488107541	301.3	0.385915319909682	700	2.75646259972051	11	2.4834235086159	48	0.935438484610825	9	0	738.5
TCells	TCells	HLA-B	CD3G	0.000424564798685613	300.9	0.403010294777321	650	2.64699399689976	18	2.45982255561095	49	0.920102024050736	49	0	738.5
Myeloid	Myeloid	APOE	SORL1	0.000562556105470896	278.5	0.442135637963302	540	1.61562578168936	98	2.94059606740793	8	0.937370587831763	8	0	738.5
Glioma	Myeloid	APP	CD74	0.000666328783767749	280.5	0.526020357759313	399	1.12039835326461	209	2.88959071865897	10	0.921186814335912	46	0	738.5
Myeloid	Myeloid	S100A9	CD68	0.000706895821328852	208.1	0.704058717409782	176	1.84346157309311	77	2.98091295293224	7	0.921946427178155	42	0	738.5
TCells	Myeloid	CD52	SIGLEC10	0.000722840390874656	205.7	0.822990527189378	60	2.69906052079813	16	2.57319723342506	37	0.88822742946621	177	0	738.5
Myeloid	Myeloid	CD14	ITGB2	0.000812835100637164	204.7	0.680390958029587	199	1.96837913470708	61	3.23426214251128	3	0.929446436695475	22	0	738.5
Glioma	Glioma	MDK	PTPRZ1	0.0010608959819624	381.3	0.630028789256992	260	0.37926982147349	886	2.86016147167266	11	0.934292125824703	11	0	738.5
Myeloid	TCells	C3	IFITM1	0.00107290545368896	278.5	0.845588263609242	44	1.94978926294772	63	2.30343042584581	67	0.82935497724809	480	0	738.5
Myeloid	Myeloid	S100A9	ITGB2	0.0011209446629903	221.5	0.622305736587739	266	1.87796454366392	68	3.07699133000463	4	0.926299947248882	31	0	738.5
Glioma	Myeloid	VCAN	TLR2	0.00128493476352035	347.9	0.777535906681785	103	0.915049967365135	310	1.41872307944348	226	0.849504463564973	362	0	738.5
Myeloid	Myeloid	C3	ITGAX	0.00138909584960666	238.9	0.781171429495356	99	1.69682669412775	92	2.42100184171306	56	0.882608957652384	209	0	738.5
TCells	TCells	CD48	CD2	0.00143904103561167	215.3	0.805694846244779	74	3.50771524823229	1	2.59211134041203	33	0.87602263964435	230	0	738.5
Myeloid	Myeloid	HLA-DRA	CD4	0.0014419902594612	222.1	0.667968106405369	211	1.85765088318484	72	2.99080041799713	6	0.910664587183346	83	0	738.5
Myeloid	TCells	SPP1	CD44	0.00147924961309972	344.9	0.334120768214593	842	1.41780571992843	126	3.05763834237313	5	0.933325227653591	13	0	738.5
Myeloid	Myeloid	HLA-DPA1	CD4	0.00152410653703004	234.3	0.66252497614364	214	1.85537558200092	73	2.60562637468052	30	0.901111275666933	116	0	738.5
Myeloid	TCells	HLA-A	CD3D	0.00161811488484982	324.5	0.364429745849673	759	2.61975711756876	19	2.2100737639696	77	0.926727598433814	29	0	738.5
TCells	TCells	HLA-A	CD3G	0.0016808948114104	317.3	0.387501554827907	694	2.55343942973351	22	2.20094753296365	78	0.918966388423388	54	0	738.5
Glioma	Myeloid	JAM3	ITGAM_ITGB2	0.00175005180122692	407.1	0.635334420899792	252	0.926596042481718	301	1.28707350689623	260	0.828553277597036	484	0	738.5
Myeloid	Myeloid	HLA-DMA	CD4	0.00188755555968424	269.3	0.705162842087927	174	1.84258830594611	78	1.94873736699578	130	0.877846831710606	226	0	738.5
Glioma	Glioma	BCAN	EGFR	0.00202182739036377	420.9	0.769276409533789	112	0.295401047035528	985	2.31901166256287	65	0.883467428848433	204	0	738.5
Glioma	Glioma	BCAN	NRCAM	0.00205646912235694	392.3	0.674359782609348	205	0.338129733610438	937	2.71765100438951	21	0.918488273112295	60	0	738.5
Myeloid	Myeloid	S100A8	ITGB2	0.00227360853995393	237.7	0.64746666887617	237	1.79557194613474	85	2.59055240704498	34	0.90795305908406	94	0	738.5
Myeloid	Myeloid	HLA-DQB1	CD4	0.00258889301090674	276.9	0.695647327672959	187	1.77566456262689	86	1.9601984347449	128	0.873613039886935	245	0	738.5
