source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
TCells	TCells	B2M	CD3D	2.96279722533654e-06	255.4	0.415495462338839	586	2.98868234106313	3	3.12307843717694	8	0.949746493989107	2	0	678
TCells	TCells	HLA-C	CD3D	9.9700881150966e-06	237.6	0.461410881992932	482	2.95718698246827	4	3.04909534857699	12	0.938330644697325	12	0	678
Glioma	Glioma	PTN	PTPRZ1	1.19092916855967e-05	306	0.643873724113536	263	0.520439209323909	587	4.22686985407621	1	0.957125457064185	1	0	678
TCells	TCells	HLA-B	CD3D	1.58088527246747e-05	241.6	0.455988032910181	500	2.93474022036583	6	3.04264513742724	14	0.939573606631535	10	0	678
Myeloid	TCells	HLA-B	CD3D	2.35633342526853e-05	260.2	0.416928646343493	579	2.81878017845452	13	2.99277059322956	16	0.936980864492988	15	0	678
TCells	TCells	LCK	CD8A_CD8B	4.759065175719e-05	240	0.98540690858977	1	3.20247781490319	2	2.06160902804803	129	0.844164321940444	390	0	678
TCells	TCells	CCL5	CXCR3	6.09851152066908e-05	236.8	0.940716492562416	16	2.94510908931655	5	2.91141209431896	22	0.827277034686615	463	0	678
TCells	TCells	B2M	CD3G	6.96335864272533e-05	258.6	0.416230900181259	580	2.92639504037338	7	2.89751522394266	23	0.945737484895677	5	0	678
Myeloid	TCells	B2M	CD3D	7.90584545029557e-05	284	0.373378293837929	699	2.78135974200505	15	2.87851942858808	24	0.94713374036334	4	0	678
Myeloid	TCells	HLA-C	CD3D	8.92922671566488e-05	270.6	0.404521888795078	619	2.78519322448539	14	2.87634184426293	25	0.934411939238859	17	0	678
Myeloid	Myeloid	APOE	TREM2	0.000106974384415648	209.6	0.633216833540025	282	1.56746851109146	83	3.50162209252283	2	0.947660225923453	3	0	678
Myeloid	Myeloid	C3	C3AR1	0.000136557432028894	190.4	0.848384995296371	100	1.59655188795601	77	2.99046588713644	17	0.910897686767107	80	0	678
TCells	TCells	HLA-C	CD3G	0.00013896442290412	243.4	0.462227591329808	481	2.89489968177852	10	2.82353213534271	29	0.933474718909124	19	0	678
TCells	TCells	HLA-B	CD3G	0.000186292454600334	246.8	0.456795143662257	497	2.87245291967608	11	2.81708192419296	32	0.934808753529508	16	0	678
Glioma	Glioma	NCAM1	PTPRZ1	0.000204157572475105	316.2	0.747422840653204	191	0.444223704966466	670	3.12014903139352	9	0.927681475633158	33	0	678
TCells	TCells	HLA-A	CD3D	0.000204157572475105	254.2	0.438454047731622	538	2.90978579701017	8	2.80526392687069	33	0.937036136031215	14	0	678
Myeloid	Myeloid	S100A9	CD68	0.000254124857492211	203.2	0.868302030717743	86	1.46899508630164	93	2.71176726657953	42	0.902261745391763	117	0	678
Myeloid	TCells	HLA-B	CD3G	0.000264463377277479	265.8	0.417666620959109	576	2.75649287776477	16	2.76720737999528	36	0.932026354528225	23	0	678
TCells	Myeloid	CD52	SIGLEC10	0.000447123041716346	199.6	0.82073942652538	128	2.53459727158216	22	2.77001431061442	35	0.897505400186364	135	0	678
TCells	TCells	CD48	CD2	0.000592610549174366	186	0.871779594012305	80	3.62834692624685	1	2.85776447599045	26	0.895189460476927	145	0	678
Myeloid	TCells	B2M	CD3G	0.000621311191935092	289.4	0.374039183189838	697	2.7190724413153	18	2.6529562153538	48	0.94292882201134	6	0	678
TCells	Glioma	CCL5	SDC1	0.000660465692932932	349.2	0.92543222195664	22	2.13850405646238	47	2.65177458398659	49	0.736519200788916	950	0	678
Glioma	TCells	COL9A3	CD44	0.000688177923948707	365.8	0.624634468283864	298	0.769839256486311	345	1.67280147021957	192	0.857249482813543	316	0	678
Myeloid	TCells	HLA-C	CD3G	0.000701210617348735	278.2	0.405237903125131	617	2.72290592379564	17	2.65077863102865	50	0.929270708324369	29	0	678
