source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	Myeloid	C1QA	CD93	3.65600566678607e-06	171.3	0.868021956724447	46	1.04666772009825	41	3.53866688133485	2	0.935245480273794	12	0	755.5
Glioma	Glioma	PTN	PTPRZ1	9.10027823931007e-06	210.5	0.679370811462092	214	0.865164384562025	81	3.70771661358172	1	0.951756999698109	1	0	755.5
TCells	Myeloid	CD52	SIGLEC10	1.05309186302059e-05	174.5	0.867236514700638	47	1.49901959030228	4	2.98981952996775	6	0.918001564502423	60	0	755.5
Glioma	Glioma	MDK	PTPRZ1	1.99655656197152e-05	220.7	0.700742685034285	195	0.778081857282737	119	2.91894543863393	8	0.928487160895267	26	0	755.5
Glioma	Glioma	NCAM1	PTPRZ1	3.40727534404487e-05	287.3	0.679036662073022	217	0.652226873913268	210	2.29060235862123	45	0.886311526849807	209	0	755.5
Glioma	Glioma	PTN	SDC2	5.18404277306719e-05	279.3	0.658511113503937	236	0.672315170994521	197	2.2294582399827	54	0.895921763525175	154	0	755.5
TCells	TCells	CCL5	DPP4	0.000149481794719366	284.1	0.890250607478348	34	1.45707932875888	7	2.41265099271955	30	0.819298845202615	594	0	755.5
Myeloid	Myeloid	CD14	ITGB2	0.000162957650626517	193.3	0.746900397805464	159	1.0631166620465	35	3.23111834133799	4	0.934720464749979	13	0	755.5
Glioma	Glioma	PTN	SDC3	0.000202729537933293	313.3	0.587162057593312	310	0.624346407499951	230	2.13865912484927	76	0.888531184035404	195	0	755.5
Myeloid	TCells	MRC1	PTPRC	0.000208150812977639	247.3	0.528025460965369	378	1.05813727050228	38	2.48264849786009	27	0.924192126918275	38	0	755.5
TCells	TCells	CCL5	CXCR3	0.000224874325163844	306.9	0.956714867151343	4	1.44234392681536	10	2.33828003201267	39	0.799278060510344	726	0	755.5
TCells	TCells	B2M	CD3D	0.000326213705811581	290.9	0.394493370453993	633	1.53232831844391	2	2.19781837388649	58	0.939722428589702	6	0	755.5
Myeloid	Myeloid	C3	C3AR1	0.000339160083627636	215.1	0.765656755952442	144	0.919932493927213	64	2.528762584004	25	0.909070782864852	87	0	755.5
