source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	TCells	B2M	CD3D	2.17528374196688e-05	276.3	0.39745119681364	697	3.70381661890823	13	2.70885008959385	17	0.943181476746226	8	0	646.5
Glioma	Glioma	NCAM1	ROBO1	4.18786049362613e-05	218.3	0.931495971660021	81	1.00313144779549	244	2.40092245689975	51	0.913961149493807	69	0	646.5
Glioma	Glioma	NCAM1	PTPRZ1	5.52403729481055e-05	202.9	0.886103705876119	134	1.0685889647184	228	3.73346007708081	2	0.94517959563373	4	0	646.5
Glioma	Glioma	PTN	PTPRZ1	5.89715124676013e-05	204.1	0.876982964668074	139	1.05351461583068	231	3.80859586618567	1	0.945502606009347	3	0	646.5
TCells	TCells	LCK	CD8A_CD8B	8.98444338412871e-05	254.1	0.993917385906333	3	4.79680434041236	2	1.61874630948509	192	0.833776993122232	427	0	646.5
Glioma	Glioma	BCAN	NRCAM	9.4787474049618e-05	217.3	0.886549203809983	133	0.95988536077193	254	2.97775037854913	10	0.923595048476609	43	0	646.5
Glioma	Glioma	CNTN1	PTPRZ1	0.000104491553841769	221.7	0.891616065714972	129	0.940991109667416	259	2.98489587701563	9	0.916632394746513	65	0	646.5
Glioma	Glioma	NRXN1	NLGN1	0.000119396212466411	249.7	0.979656565694183	18.5	0.91134454519637	266.5	1.88069269306564	136.5	0.880349872201116	180.5	0	646.5
Glioma	Glioma	NLGN1	NRXN1	0.000121657440089905	249.7	0.979656565694183	18.5	0.91134454519637	266.5	1.88069269306564	136.5	0.880349872201116	180.5	0	646.5
Glioma	Glioma	NRXN1	NLGN3	0.000128647451651956	257.3	0.944594520470238	67.5	0.908126726593212	270.5	1.88728993675133	134.5	0.8838005003259	167.5	0	646.5
Myeloid	TCells	B2M	CD3G	0.00013066001982891	280.9	0.397639655415716	694	3.57154996590461	18	2.55334157632352	31	0.938412484576785	15	0	646.5
Glioma	Glioma	NLGN3	NRXN1	0.000131047524461246	257.3	0.944594520470238	67.5	0.908126726593212	270.5	1.88728993675133	134.5	0.8838005003259	167.5	0	646.5
Glioma	Glioma	BCAN	EGFR	0.000148869711449168	230.7	0.836249294997842	175	0.890729160178457	278	3.08375940388703	6	0.92186181306388	48	0	646.5
TCells	TCells	CD48	CD2	0.000151332685259497	171.1	0.900724249001393	112	5.09236818954892	1	2.62196730972981	25	0.913612169676901	71	0	646.5
Myeloid	TCells	HLA-B	CD3D	0.000157402133812444	278.1	0.401680995345612	676	3.68428336356916	14	2.53448751534891	33	0.933354304832036	21	0	646.5
Glioma	Glioma	NCAM1	NCAM2	0.00016274758192526	263.5	0.961891365180105	44	0.877238974942534	283	1.88910693045495	133	0.873694267067284	211	0	646.5
Glioma	Glioma	VCAN	EGFR	0.000165643373672055	244.3	0.875847486428176	142	0.875445980746952	284	2.42154924235101	47	0.902703066122364	102	0	646.5
Glioma	Glioma	NXPH1	NRXN1	0.000168580239709795	262.9	0.969715009141037	34	0.866185119593787	285	1.84755372188577	141	0.874869899460636	208	0	646.5
Glioma	Glioma	NRXN1	NLGN2	0.000187088594308338	311.1	0.829168516481565	183.5	0.847397146469025	291.5	1.67126833195031	176.5	0.861966348454338	257.5	0	646.5
Glioma	Glioma	NLGN2	NRXN1	0.000190325344357078	311.1	0.829168516481565	183.5	0.847397146469025	291.5	1.67126833195031	176.5	0.861966348454338	257.5	0	646.5
Glioma	Glioma	NCAM1	GFRA1	0.000193606738443265	279.9	0.961047139280927	46	0.846306108916479	293	1.79610139797382	148	0.86085609884053	266	0	646.5
Glioma	Glioma	CNTN1	NRCAM	0.000207188007359992	299.1	0.967412948124553	35	0.836103616626719	297	1.48220159080602	227	0.856319195006122	290	0	646.5
TCells	TCells	B2M	CD3D	0.000221256055930538	245.3	0.479227931926816	534	3.97349765340852	7	2.49096560128096	37	0.947991995309838	2	0	646.5
Glioma	Glioma	APP	APLP1	0.000225225252138824	313.9	0.751866737670919	236	0.826054408066022	302	1.57685190435538	202	0.88018303567216	183	0	646.5
Glioma	Glioma	NLGN4X	NRXN1	0.000228978923615912	302.3	0.927485345972282	83	0.840926677617974	295	1.65135160591647	184	0.854391112004791	303	0	646.5
Glioma	Glioma	L1CAM	PTPRZ1	0.000228978923615912	263.5	0.893896011294096	123	0.8206732506164	303	2.60823164427547	28	0.871361459466413	217	0	646.5
Glioma	Glioma	APP	GPC1	0.000269341983922355	350.1	0.796705295062236	209	0.791966626888257	311	1.34031773934564	271	0.852674480268468	313	0	646.5
Glioma	Glioma	APP	LRP6	0.000296166397201815	348.7	0.743743542985245	242	0.781835645973887	319	1.34605164973314	269	0.860641122182029	267	0	646.5
Glioma	Glioma	APP	TNFRSF21	0.000315206364989143	337.7	0.742674841663642	245	0.770982586775698	323	1.40879521858007	249	0.867802343794134	225	0	646.5
Glioma	Glioma	NCAN	CDH2	0.000325086677512061	319.5	0.938934186843316	74	0.836254452512532	296	1.38714288219653	256	0.850038303027227	325	0	646.5
Glioma	Glioma	BMP2	RGMB	0.000345590548680132	322.5	0.917434342920718	95	0.762589454466458	329	1.45750820587301	234	0.853359664423324	308	0	646.5
Glioma	Glioma	NRXN2	NLGN3	0.000356223310914539	320.7	0.946883019300211	62.5	0.85028916014535	289.5	1.33859082990195	273.5	0.848450998589274	331.5	0	646.5
Glioma	Glioma	NLGN3	NRXN2	0.00036163693976945	320.7	0.946883019300211	62.5	0.85028916014535	289.5	1.33859082990195	273.5	0.848450998589274	331.5	0	646.5
Glioma	Myeloid	THY1	ITGAX_ITGB2	0.000401403225542956	327.1	0.640883196960351	339	0.764280466032582	328	1.81209158715512	145	0.881026032807709	177	0	646.5
Glioma	Glioma	MDK	PTPRZ1	0.000451055248805425	310.9	0.802965597485702	202	0.723108470449569	347	2.51625970171604	35	0.85023077350229	324	0	646.5
Glioma	Glioma	NCAM1	FGFR1	0.000464204666315888	361.3	0.685085013289342	294	0.721433636905016	349	1.61419884423864	196	0.850735971844576	321	0	646.5
TCells	TCells	HLA-A	CD3D	0.000479473155935929	237.9	0.518255380021757	476	4.10686710634716	3	2.41897458376879	48	0.937592771556278	16	0	646.5
Glioma	Glioma	SLITRK3	PTPRD	0.000487403322806616	874.7	0.987151663135694	6	0.386617364649079	797	0.411094112100406	957	0.51825046572587	1967	0	646.5
Glioma	Myeloid	IGSF11	VSIR	0.000512663451243055	350.7	0.827399883367475	185	0.712026247513598	356	1.53036252356268	221	0.84734148401832	345	0	646.5
Myeloid	TCells	HLA-C	CD3D	0.000541200985528429	282.3	0.405704705064737	656	3.66815306338967	15	2.40619075413869	50	0.922850438629138	44	0	646.5
Glioma	Myeloid	APP	CD74	0.000557346424863836	261.1	0.617137569098322	362	0.884634400988416	280	3.37729763062521	5	0.940296436580552	12	0	646.5
Glioma	Glioma	NRXN2	NLGN1	0.000580826856558464	318.1	0.982030010442995	15.5	0.853506978748508	287.5	1.33199358621627	275.5	0.844135768313987	365.5	0	646.5
Glioma	Glioma	NLGN1	NRXN2	0.000588827105885993	318.1	0.982030010442995	15.5	0.853506978748508	287.5	1.33199358621627	275.5	0.844135768313987	365.5	0	646.5
Glioma	Glioma	PTN	SDC3	0.000588827105885993	358.5	0.704010077865485	279	0.688035622516075	366	1.65576587628095	183	0.852163920758567	318	0	646.5
Myeloid	TCells	HLA-B	CD3G	0.000607947673986858	284.7	0.401871459582405	673	3.55201671056554	20	2.37897900207857	52	0.927823600930572	32	0	646.5
Glioma	Glioma	SLITRK3	PTPRS	0.000636038048861686	953.3	0.988550986317452	5	0.380137494758726	812	0.25488540768904	1177	0.455290889960809	2126	0	646.5
TCells	TCells	HLA-B	CD3D	0.000643261323951224	241.7	0.510105604589318	493	3.98256449314007	5	2.37424698251335	53	0.940412578661335	11	0	646.5
TCells	Myeloid	CD52	SIGLEC10	0.000650050427299269	203.9	0.894580892066767	120	3.29427627430661	27	2.29983371430031	64	0.886510871512491	162	0	646.5
TCells	Glioma	S100A4	EGFR	0.000650050427299269	206.9	0.853322959914976	162	2.42408816253428	77	2.48001293095405	38	0.901009361774031	111	0	646.5
Glioma	Glioma	DLL3	NOTCH1	0.000656055193759105	306.5	0.606895963721594	374	0.799423084690928	309	2.36048294024465	56	0.890101766582969	147	0	646.5
Glioma	Myeloid	VCAN	TLR2	0.000710395742645391	251.7	0.937670211379304	76	0.792621353407304	310	2.18361922776895	80	0.890432074878418	146	0	646.5
TCells	TCells	CCL5	CCR4	0.000717885100611668	275.9	0.953847295565542	55	3.71347899977396	12	2.43621221962524	44	0.795930088870171	622	0	646.5
Myeloid	Myeloid	APOE	TREM2	0.000804264263097294	257.1	0.683231621227786	296	0.765457534166609	327	3.03876123238343	7	0.942678135412369	9	0	646.5
TCells	TCells	B2M	CD3G	0.000883763080442239	251.1	0.479455166432211	533	3.8412310004049	10	2.33545708801062	59	0.943602624987309	7	0	646.5
TCells	Glioma	ANXA1	EGFR	0.000900785108290869	206.7	0.911943049518737	101	2.75235196959934	50	2.33298609047641	60	0.881528119512095	176	0	646.5
Glioma	Myeloid	THY1	ITGAM_ITGB2	0.000918083798937462	375.7	0.578414273995557	400	0.694131320113106	364	1.56079948026534	207	0.861809105483646	261	0	646.5
Glioma	Glioma	NXPH1	NRXN2	0.000941266565337263	334.3	0.97206436816836	31	0.808347553145925	307	1.29885461503639	285	0.837303715136811	402	0	646.5
Glioma	Glioma	SLIT1	ROBO1	0.00106431074614305	341.9	0.929422218326502	82	0.770956733159766	324	1.42589999545765	245	0.835711692173019	412	0	646.5
Glioma	TCells	VCAN	ITGA4	0.00109587680279901	213.9	0.927328878491997	84	2.64042038623485	63	2.13080933230261	91	0.879701219432176	185	0	646.5
Glioma	Myeloid	CD24	SIGLEC10	0.00111698931862368	322.5	0.886752582173588	132	0.718655765227579	351	1.59143198696375	200	0.858000206646385	283	0	646.5
Glioma	Glioma	PDGFA	PDGFRA	0.00111698931862368	399.7	0.711929398962628	269	0.620656278595392	416	1.31830377785469	281	0.840720109545521	386	0	646.5
Glioma	Glioma	ITGAV	THY1	0.00118574921599925	419.1	0.649312113362983	330	0.611130788950196	421	1.17238817590832	340	0.845278213668995	358	0	646.5
Glioma	Glioma	RGMB	BMPR2	0.00124315996981425	453.9	0.612905855566191	371	0.605408906106598	425	1.01716176376472	417	0.836028104313032	410	0	646.5
Glioma	TCells	VCAN	CD44	0.00129410704512914	218.1	0.812536550060544	193	1.93820920234259	100	2.37269629903747	54	0.904384742971249	97	0	646.5
Glioma	Glioma	ALCAM	CHL1	0.00134896630263402	393.3	0.796712527308357	208	0.716928547745144	352	1.19405311957916	328	0.832992169283637	432	0	646.5
TCells	TCells	CCL5	CXCR3	0.00140395388685816	268.9	0.944466061777725	69	3.76375051869541	11	2.42422679558277	46	0.80568236271767	572	0	646.5
TCells	Myeloid	CCL5	CCRL2	0.0014648789720922	205.3	0.943786932196632	70	2.73905391972903	51	2.63199154333573	24	0.866457709367267	235	0	646.5
TCells	TCells	HLA-A	CD3G	0.00159187490318544	244.7	0.518501120090526	475	3.97460045334354	6	2.26346607049845	72	0.932388324289022	24	0	646.5
Glioma	Myeloid	RIMS2	ABCA1	0.00169150988870777	403.3	0.803125250092118	201	0.654281012381203	384	1.17171942185049	341	0.831078553869076	444	0	646.5
TCells	Myeloid	CCL5	CCR1	0.00179556137876409	241.1	0.938439817924236	75	2.70692762883067	54	2.50764914867612	36	0.83925024091494	394	0	646.5
TCells	TCells	HLA-C	CD3D	0.00179556137876409	238.3	0.539417344476986	443	3.98354398875503	4	2.25340014755622	75	0.932399959940485	23	0	646.5
Glioma	Glioma	NCAM1	PTPRA	0.00180679864842468	341.7	0.531287720130326	458	0.78671800679645	315	1.73359654051556	159	0.895495000286904	130	0	646.5
