source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Glioma	PTN	PTPRZ1	1.35284164973775e-06	133.2	0.954464478772788	44	9.28636790351358	2	3.59423577376448	5	0.936837374876402	25	0	590
Glioma	Glioma	CNTN1	PTPRZ1	2.78154741694539e-06	140.2	0.989958300121661	11	10.8682124366385	1	3.04334841113096	10	0.917808313777293	89	0	590
Glioma	Glioma	NCAM1	PTPRZ1	6.77293056625259e-05	155.6	0.970053763950465	32	8.50363487121689	5	2.90769571259731	13	0.904499343972765	138	0	590
TCells	Myeloid	CCL5	CCR1	0.000196722096034761	312.6	0.862759682956649	148	0.603626405639734	651	2.59286281962549	20	0.902368275537113	154	0	590
Glioma	Glioma	NLGN4X	NRXN1	0.000216711380751888	868.2	0.997624648102466	4	7.473307812909	6	0.316619434114601	1230	0.460201394667476	2511	0	590
Glioma	Glioma	NTN4	DCC	0.000294762983840216	542.1	1	2	7.02639237620335	7.5	0.796884559432391	591	0.688065431026699	1520	0	590
TCells	TCells	HLA-B	CD3D	0.000294762983840216	410.6	0.492307593014705	548	0.516021503056467	763	1.70146155922693	145	0.94638951822914	7	0	590
Glioma	TCells	PCSK1N	GPR171	0.00038063386716738	196.2	0.902730438377067	105	4.011186871159	75	2.48731836880408	29	0.897480142280109	182	0	590
Glioma	Glioma	DSCAM	DCC	0.000384728563797112	637.7	1	1	7.02639237620335	7.5	0.711177282047968	672	0.615786510959456	1918	0	590
Glioma	Glioma	NTNG1	LRRC4C	0.00048658309530599	791.9	0.997198061431245	6	6.94786903639311	9	0.379002973200411	1126	0.546578151360857	2228.5	0	590
Glioma	Glioma	CNTN1	NRCAM	0.00048658309530599	294.8	0.989982858649094	9	9.0819593939601	3	1.41184165266682	238	0.820338184232825	634	0	590
Glioma	Glioma	L1CAM	PTPRZ1	0.000557831069304457	429.6	0.958110493822399	39	6.34049306774597	19	2.06003464420867	65	0.701036041902157	1435	0	590
Glioma	Glioma	NXPH1	NRXN1	0.000600301579262446	662.4	0.994448420539103	7	6.94034775063568	10	0.523969102350637	904	0.637895895388247	1801	0	590
Glioma	Glioma	BCAN	NRCAM	0.000600301579262446	240.2	0.989968332103875	10	8.65354236903551	4	2.03453447679774	76	0.836120830911334	521	0	590
Glioma	Glioma	MDK	PTPRZ1	0.000669146851849	201	0.828882222138604	175	6.65198761434702	12	2.65314763670142	18	0.891414929386902	210	0	590
Glioma	Glioma	HAPLN1	PRTG	0.000725859042762071	647.6	0.997220984004094	5	6.777214335476	11	0.713875167796043	668	0.607208760506761	1964	0	590
TCells	TCells	HLA-A	CD3D	0.000725859042762071	391.4	0.479373854187406	579	0.58039850576491	676	1.9079607925171	106	0.946545261822661	6	0	590
Myeloid	Myeloid	CD14	TLR4	0.00112421543647338	314.2	0.893078617608737	117	0.739038256140268	536	2.10907028867997	58	0.877401938435887	270	0	590
Myeloid	Myeloid	S100A8	CD68	0.00127890723205543	269.2	0.783306925138925	208	0.801588044024647	500	3.79012431867266	3	0.931891571544602	45	0	590
Myeloid	Myeloid	S100A9	TLR4	0.00129057601630164	275.6	0.920846246241016	84	0.718732245452207	548	3.28385773471067	7	0.90288771597445	149	0	590
Myeloid	Myeloid	S100A9	CD68	0.00132609433391376	257	0.805558975773317	186	0.827381590121074	485	3.99282611376565	1	0.93748960187459	23	0	590
Myeloid	TCells	S100A8	CD69	0.00134598015042057	276.4	0.780217031699244	211	0.695678347229175	564	3.85090536034801	2	0.941727927415328	15	0	590
Myeloid	Myeloid	S100A8	TLR4	0.00146307919565859	294.2	0.895409601731936	112	0.69293869935578	565	3.08115593961769	8	0.894539545452873	196	0	590
Myeloid	Myeloid	VCAN	TLR2	0.00154243239169249	341.4	0.540546190860885	465	0.772998752693824	515	2.81051205697279	16	0.908045802976665	121	0	590
TCells	TCells	HLA-C	CD3D	0.0016612996952886	373.2	0.500803520508699	530	0.607114033368623	642	1.96971231387486	94	0.943778331888893	10	0	590
Myeloid	Myeloid	VEGFA	SIRPA	0.00171146636931419	335.8	0.795637437420621	194	0.744789472315745	533	1.9770271615209	91	0.877364332193973	271	0	590
