source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Glioma	PTN	PTPRZ1	7.70142440042922e-06	272.5	0.625515201356342	301	0.740690630613724	258	4.14298022274095	1	0.957813512260952	1	0	801.5
TCells	TCells	HLA-C	CD3D	1.01230759420101e-05	285.1	0.449949908075333	593	2.2697050379159	5	2.83177626769888	15	0.940279356130795	11	0	801.5
TCells	TCells	B2M	CD3D	1.22784007375884e-05	306.1	0.406775244907034	708	2.32767445866115	3	2.81787656351999	16	0.950696421698494	2	0	801.5
Myeloid	Myeloid	C3	C3AR1	1.41955175456327e-05	258.9	0.73477379304009	195	1.1212726705814	104	2.44921065725902	46	0.901861944707121	148	0	801.5
Myeloid	Myeloid	S100A8	CD68	1.41955175456327e-05	259.3	0.73362723706376	198	1.04302708806668	127	2.64057701378837	27	0.90236369440127	143	0	801.5
Myeloid	TCells	HLA-B	CD3D	1.47187756903924e-05	303.3	0.417587129528985	672	2.16051534946056	13	2.7854410092486	17	0.938854183733861	13	0	801.5
Myeloid	Myeloid	CD14	ITGB2	2.0377667824388e-05	244.7	0.620911322842113	308	1.22791261042374	77	3.12149180679947	3	0.931354683589661	34	0	801.5
TCells	TCells	HLA-B	CD3D	2.05244556199365e-05	289.3	0.441831921992878	607	2.23039503140319	9	2.74338632903246	19	0.940454183967692	10	0	801.5
Myeloid	Myeloid	S100A9	CD68	3.00237171237418e-05	238.5	0.699409707821435	230	1.12967878135148	98	3.09048552694603	5	0.922821634955298	58	0	801.5
TCells	TCells	LCK	CD8A_CD8B	3.07815101882674e-05	265.5	0.982156464115401	1	2.50985854071342	2	2.07359461416367	106	0.850614545713146	417	0	801.5
Myeloid	Myeloid	HLA-DMA	CD4	3.41495743096647e-05	291.5	0.690491972646986	236	1.13676081400401	96	2.02935825894304	115	0.887342166214744	209	0	801.5
Myeloid	Myeloid	HLA-DQB1	CD4	3.4879239698789e-05	287.1	0.689887168438072	237	1.10202437701766	107	2.15124942237606	86	0.88813368685509	204	0	801.5
Myeloid	Myeloid	HLA-DRA	CD4	3.62302114771008e-05	261.3	0.601541190860394	337	1.16378821691831	89	3.00779642465047	9	0.918606946776846	70	0	801.5
Myeloid	TCells	HLA-C	CD3D	3.63216310788598e-05	313.5	0.405286420429247	713	2.13823944437758	14	2.66774840061408	23	0.937275676739129	16	0	801.5
