source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Glioma	PTN	PTPRZ1	7.61154278175973e-06	180.4	0.795649504094894	76	0.883245928211579	131	3.99323827922533	1	0.956727238555414	1	0	693
Myeloid	Myeloid	C1QA	CD93	9.29672160409351e-06	230.4	0.688577970555474	156	0.698727378929275	162	2.57002349384434	7	0.914130467947333	134	0	693
Myeloid	Myeloid	CCL3L1	CCR1	9.29672160409351e-06	242.4	0.659452796061463	180	0.629420600491208	183	2.71109315832441	4	0.908725191801032	152	0	693
Myeloid	Myeloid	PLAU	PLAUR	1.80636623965999e-05	259.6	0.632141042170781	209	0.617749224357565	189	2.07962330881664	38	0.904751321474666	169	0	693
TCells	TCells	B2M	CD3D	3.0422405945614e-05	276.6	0.366915647919711	635	3.62485304863254	1	1.95010504899508	52	0.95656613670314	2	0	693
Myeloid	Myeloid	TNF	VSIR	4.42358544732257e-05	273.2	0.592994564375729	250	0.633263085135689	180	2.06628204991851	40	0.896355551322753	203	0	693
Myeloid	Myeloid	CCL4	CCR1	5.80890149089613e-05	258.2	0.58422446774624	264	0.639236020692685	176	2.56420528023476	8	0.909689676678109	150	0	693
Myeloid	Myeloid	CCL3	CCR1	6.26250877542339e-05	250.4	0.580404625325323	268	0.665165664298408	170	2.76463081950009	3	0.918388137944754	118	0	693
TCells	Myeloid	CD52	SIGLEC10	7.12891462374336e-05	180	0.884228518061148	29	3.05901890420523	16	2.4294542466612	11	0.909170765026482	151	0	693
Myeloid	Myeloid	CD14	ITGB2	7.93607889857325e-05	265.8	0.567600651366954	281	0.702604172448584	159	2.08498114659369	37	0.907027631828173	159	0	693
Myeloid	Myeloid	S100A9	CD68	8.66771340205155e-05	283.6	0.563266320840676	286	0.604630637832534	194	2.04796096125132	43	0.896533644223429	202	0	693
Myeloid	Myeloid	S100A8	CD68	9.1319513906353e-05	304.4	0.586562021516463	260	0.57009727005182	224	1.89354026509848	56	0.87890653606647	289	0	693
Myeloid	Myeloid	ICAM1	ITGAX_ITGB2	0.000131788138130863	325.4	0.549170258771665	311	0.577317986653235	214	1.51713423042003	116	0.877852990419872	293	0	693
Myeloid	Glioma	CXCL8	SDC3	0.000133920587966501	243.4	0.602674800620439	235	0.624131099706078	185	2.42912205235475	12	0.924139275410992	92	0	693
Myeloid	Myeloid	C3	C3AR1	0.000179975896753754	314.6	0.619274010952475	219	0.573459957095944	216	1.52644622665459	114	0.871866864269987	331	0	693
Myeloid	Glioma	CXCL8	SDC2	0.000199828707191382	313.2	0.519285308991953	338	0.492799485236026	285	2.05300252581512	42	0.894279630619367	208	0	693
Myeloid	Myeloid	ICAM1	ITGAM_ITGB2	0.000224623335153029	347.6	0.526978533092135	330	0.560298785075417	231	1.40317568044257	138	0.869720930852788	346	0	693
Glioma	Glioma	MDK	PTPRZ1	0.00025163450445257	199	0.751202443227367	99	0.782670644972969	146	2.87368140165257	2	0.934688777140158	55	0	693
Myeloid	Myeloid	IL1B	ADRB2	0.000270113705156277	284.2	0.711809625310811	138	0.577575754277264	213	2.28848906957779	18	0.867687126673205	359	0	693
Myeloid	Glioma	TNF	TNFRSF1A	0.000270113705156277	334	0.502358878365681	359	0.482686786191704	298	1.5837940383663	97	0.891288350043332	223	0	693
Myeloid	TCells	B2M	CD3D	0.000272947359169237	298.6	0.336701476162841	739	3.34463013627115	6	1.95535432611709	51	0.954745508605507	4	0	693
Myeloid	Glioma	HBEGF	CD9	0.000277722065659689	283.2	0.591760814967158	253	0.581736035773817	208	1.63080191053144	87	0.903080343818249	175	0	693
Myeloid	Glioma	PSAP	GPR37L1	0.000327053300581325	413.8	0.502425724633143	358	0.454603049080707	331	0.970050928268704	314	0.866184425901931	373	0	693
Glioma	Glioma	PTN	SDC3	0.000361280803513105	210	0.758680495476742	93	0.702169582084463	160	2.70910071161186	5	0.92198733118066	99	0	693
Myeloid	Glioma	APOC2	LDLR	0.000475559260133715	357.2	0.503937185814678	353	0.485599767108296	292	2.02968020158861	46	0.862711298071725	402	0	693
Myeloid	Glioma	PSAP	GPR37	0.000481503677041857	418.2	0.514300671366999	344	0.458547429730087	326	0.946552860579433	325	0.862594618283848	403	0	693
Myeloid	Myeloid	S100A8	ITGB2	0.000564340255463774	366.6	0.464746946629995	416	0.535783874507959	252	1.71441914386206	73	0.863550613594363	399	0	693
Myeloid	Myeloid	HLA-DRA	CD4	0.00058758576603252	312.6	0.411383287542798	509	0.672046288075987	166	2.34077243894201	14	0.901444080030404	181	0	693
Myeloid	Glioma	APOE	LRP4	0.000599080048766725	436	0.495844231166287	368	0.403071817392738	421	0.943117055454827	328	0.866873408551655	370	0	693
TCells	TCells	B2M	CD3G	0.000612692892263121	289.2	0.370562439715935	620	3.46785607685337	3	1.50050237586894	121	0.946709084143574	9	0	693
Myeloid	Myeloid	HLA-DMA	CD4	0.000613445823713589	362.4	0.491539441405366	378	0.601487241110782	196	1.49735548254196	122	0.859106662384353	423	0	693
Myeloid	TCells	LGALS9	PTPRC	0.000635509976686251	292.2	0.502327005037513	360	1.18567176223566	94	1.57808882385695	98	0.892448680464797	216	0	693
Myeloid	Myeloid	TNFSF13B	HLA-DPB1	0.000643004115226338	319.4	0.461365906138501	427	0.586255488776526	206	2.09086536304185	35	0.888633159260955	236	0	693
Myeloid	Myeloid	HLA-DPA1	CD4	0.000730205214213012	323	0.455583970134376	438	0.640500220154266	175	2.01456331513068	47	0.883910494489545	262	0	693
Glioma	Glioma	NCAM1	PTPRZ1	0.00075658539295153	228.4	0.782179422158522	80	0.692613378357795	163	2.39093465788027	13	0.898701525757429	193	0	693
Myeloid	Glioma	PDGFB	LRP1	0.000764162504293468	396.4	0.532605298010959	326	0.396763229795175	442	1.12986365487088	240	0.88116448036951	281	0	693
TCells	TCells	HLA-C	CD3D	0.000785772314662937	271.4	0.383628409818362	580	3.47701579527586	2	1.78045441671779	65	0.94375220041354	17	0	693
Myeloid	Glioma	ADM	RAMP1	0.000808373360145124	425.6	0.48319057324802	390	0.395381069171226	447	1.0345747964132	285	0.875011475695012	313	0	693
Myeloid	Myeloid	APOE	TREM2	0.000836695316572674	288.4	0.443131622227902	465	0.600456284037691	198	1.77620830774793	66	0.943213998851468	20	0	693
Myeloid	TCells	ICAM1	IL2RA	0.000845195325960967	306.8	0.487965824541572	385	0.785667153182818	144	1.70210311344008	74	0.888009145045582	238	0	693
Glioma	TCells	HMGB1	CXCR4	0.00085953426669796	344.8	0.289695802971371	928	1.48762095986109	67	2.12686903630268	29	0.948109640565957	7	0	693
Myeloid	TCells	ICAM1	IL2RG	0.000864102750160578	240	0.747836925007939	107	2.28719695524443	42	1.60988217139349	91	0.883404861066787	267	0	693
Myeloid	Myeloid	C3	ITGAX	0.000883347045032275	328.8	0.745614050859179	111	0.521989799880545	260	1.47932224259456	125	0.85548265285525	455	0	693
Myeloid	Myeloid	S100A9	ITGB2	0.000893096917914598	340.2	0.446289212645296	456	0.570317242288672	223	1.8688398400149	60	0.883115755159359	269	0	693
TCells	TCells	HLA-B	CD3D	0.000913826638719972	280.6	0.369620837837881	624	3.4200771230414	5	1.75544450950425	70	0.946525809074514	11	0	693
Myeloid	TCells	CD14	ITGA4	0.000922864212612585	266.6	0.681895824746342	159	1.0846197452526	108	1.69039819009519	76	0.877666398849956	297	0	693
Myeloid	Glioma	C3	LRP1	0.000943146167335249	371.4	0.444799452061874	461	0.4390293558844	358	1.25801246298411	175	0.904510987835249	170	0	693
Myeloid	TCells	TNF	TNFRSF1B	0.000953419993725499	318.6	0.444444723712544	462	0.733668750149213	151	1.76155922507709	69	0.892014000866473	218	0	693
Myeloid	TCells	MRC1	PTPRC	0.00098477982281826	287.2	0.631077119514085	211	1.12424476417941	103	1.53602961560355	109	0.873365800409698	320	0	693
Myeloid	Glioma	APOC2	LRP1	0.00100614084563325	328.6	0.441783744661437	467	0.453448165642783	334	2.00703089622632	48	0.921625378061237	101	0	693
Myeloid	Myeloid	HLA-DRB5	CD4	0.00102787094715372	380.4	0.44034262931581	469	0.59960255717261	199	1.5288276229131	113	0.858809185164339	428	0	693
Myeloid	TCells	HLA-B	CD3D	0.00106350700043819	306	0.335426969243103	740	3.22310588002297	10	1.74019231128469	72	0.944015217956927	15	0	693
Myeloid	Myeloid	LILRB4	LAIR1	0.00109451475116253	321.8	0.801083121537031	72	0.578317801174778	212	1.36618499332939	147	0.850299916774006	485	0	693
Myeloid	Myeloid	SERPINF1	PLXDC2	0.00117844567946326	338.6	0.748503055285885	106	0.525374673590227	257	1.32800045562589	155	0.850633501472101	482	0	693
Myeloid	Myeloid	C1QB	CD33	0.00124347446153226	332.8	0.707950483201236	140	0.572115730390124	219	2.22293563266023	21	0.836012417015059	591	0	693
Myeloid	Myeloid	C1QA	CD33	0.00126591791004648	347.2	0.710361319244758	139	0.572104321965932	220	2.08981588305987	36	0.829218376081691	648	0	693
Myeloid	Glioma	C1QB	LRP1	0.00130586983843329	293.6	0.42401211793982	492	0.564633929954606	226	2.33138659745995	16	0.937837542189234	41	0	693
Glioma	Glioma	PTN	SDC2	0.00131170263988137	267.8	0.653705174190498	189	0.57083796761441	222	2.33298118507223	15	0.891380213270789	220	0	693
Myeloid	Glioma	A2M	LRP1	0.00133262857648239	441.4	0.466268023572373	413	0.375092405240252	494	0.921678227813779	344	0.883894915091597	263	0	693
Glioma	TCells	CXCL14	CXCR4	0.0013587014735021	251	0.622469467362627	216	1.41973154143897	72	1.97169648032472	50	0.890946679545564	224	0	693
Myeloid	Glioma	PDGFB	ADGRV1	0.00135982418105874	318.4	0.86327825187104	36	0.548385419297088	241	1.47763137434858	126	0.848819804440478	496	0	693
Myeloid	Glioma	LGALS9	LRP1	0.00135982418105874	496.2	0.443737138361955	464	0.374869791178835	496	0.82368550515659	412	0.860631467320613	416	0	693
Myeloid	Glioma	APOE	LRP6	0.00135982418105874	446.2	0.421015388457599	496	0.406782628891884	406	0.958190144699229	318	0.873859869976833	318	0	693
Myeloid	Myeloid	HLA-DQB1	CD4	0.00137358747147194	397.6	0.454620196399859	441	0.566822230925912	225	1.43602430827152	132	0.848814384585344	497	0	693
Myeloid	Myeloid	HLA-DPB1	CD4	0.00140144837847493	329	0.419290920837007	499	0.631430627366892	181	2.13942036485695	27	0.886967391419228	245	0	693
Myeloid	TCells	B2M	CD3G	0.0014767770966724	312.8	0.340047967891959	727	3.18763316449198	11	1.50575165299095	119	0.944499248584822	14	0	693
Myeloid	TCells	CCL20	CCR6	0.00148775448403589	266.8	0.743551020204154	112	1.87319723625028	52	1.89228733062865	57	0.859773320442967	420	0	693
Myeloid	Myeloid	CD14	TLR4	0.00154761627780622	341.4	0.704462064671299	144	0.523437751981291	259	1.55897319430309	102	0.84724877972324	509	0	693
Myeloid	Myeloid	LGALS9	HAVCR2	0.00161263043347672	368.8	0.643512576932471	198	0.558763229605165	234	1.29579707147386	165	0.842006039880144	554	0	693
TCells	TCells	HLA-A	CD3D	0.00161852630773023	291.8	0.362926278614733	649	3.30047450295229	8	1.64705612543685	83	0.940877374349413	26	0	693
Myeloid	TCells	C3	IFITM1	0.00165700143843607	285	0.646108061362721	195	1.23477795241947	91	1.53241876432409	112	0.871271300933661	334	0	693
TCells	Glioma	LTB	TNFRSF1A	0.00166734984379418	233	0.600605904611489	236	2.70495933236754	29	2.16751666104133	25	0.901317307621464	182	0	693
Myeloid	Glioma	SERPINA1	LRP1	0.00172222978351982	470	0.489208603741709	382	0.364154685686965	520	0.861471584372124	380	0.865974998998782	375	0	693
Myeloid	TCells	S100A8	CD69	0.00173885349981659	296.4	0.555398762396386	297	1.13568038061776	100	1.87769822206295	59	0.871382838977972	333	0	693
Myeloid	TCells	TNF	TRADD	0.00177248603281407	349	0.503161609954173	354	0.769676941868094	147	1.5461005379952	105	0.856689907824091	446	0	693
Myeloid	TCells	IL10	CD27	0.00182390871321713	283.6	0.839001679070682	51	2.55704796955194	37	1.5346715335053	111	0.845546591651417	526	0	693
Myeloid	TCells	IL1B	SIGIRR	0.00185884847708676	364.8	0.404879960105473	528	0.622273971117073	187	2.20523063738183	23	0.863867484969377	393	0	693
Glioma	Myeloid	ANXA1	FPR1	0.00191226018490525	378.2	0.475738220741403	399	0.500168232774208	280	1.1510685717753	224	0.877812483954831	295	0	693
Glioma	Myeloid	APP	CD74	0.00198537837601332	262.4	0.463944634023508	420	0.742782627653049	150	2.65967069051513	6	0.937064526190185	43	0	693
Myeloid	Myeloid	TNFSF13B	TFRC	0.00202276674838139	486.4	0.422265931975829	495	0.401362948780109	426	1.04264124284789	281	0.84378701050173	537	0	693
Myeloid	Myeloid	SERPINE1	PLAUR	0.00202276674838139	380.2	0.398694860539111	537	0.443166661564148	347	1.58492553952933	96	0.890643280044417	228	0	693
Myeloid	TCells	TNF	ICOS	0.00205489730009442	319.2	0.765214189854456	90	1.56105188439751	65	1.61897356749907	89	0.827820576692456	659	0	693
TCells	Glioma	S100A4	EGFR	0.00208970176531519	241.2	0.651580168703511	192	1.77645668897294	54	2.28954831811057	17	0.885879722402058	250	0	693
Glioma	Myeloid	CD99	PILRA	0.00217799505145522	439.4	0.417815604869096	500	0.454276868855685	332	0.921427248146671	345	0.872673633434343	327	0	693
Glioma	Glioma	TNC	PTPRZ1	0.002189600350033	257.6	0.722947827677849	131	0.606201757299286	192	2.27287914199207	19	0.885483915795457	253	0	693
Myeloid	Myeloid	B2M	TFRC	0.00222367015495346	488.6	0.227824321402904	1248	0.53087395758301	254	1.15759619863368	219	0.940009898188553	29	0	693
Myeloid	Glioma	GRN	TNFRSF1A	0.00223860345505765	463.4	0.393575671628983	548	0.392823457855505	458	0.871504601585759	372	0.886800254513324	246	0	693
Myeloid	TCells	HLA-C	CD3D	0.00226323217901494	330.8	0.315542029080269	819	3.13224825496698	14	1.59664115818817	93	0.938335864122248	35	0	693
Myeloid	Myeloid	C3	CD81	0.0022797531516056	407.6	0.393417495829317	550	0.405294087186383	412	1.18509738250401	211	0.904337045376513	172	0	693
Myeloid	Myeloid	HLA-DRB1	CD4	0.0023005536811467	351	0.393359212933919	551	0.644989666234669	173	1.87848776663821	58	0.881391749362886	280	0	693
Glioma	TCells	HLA-A	CD3D	0.00233562385566874	321.8	0.328111694309393	771	3.13676654839144	13	1.59639937416003	94	0.938009347557167	38	0	693
Glioma	Glioma	MDK	SDC3	0.00236387632532704	275.2	0.716298620055578	135	0.601594298845853	195	1.5895438340391	95	0.884394021156995	258	0	693
Myeloid	Myeloid	ADAM17	RHBDF2	0.00267803381122107	443.8	0.559406886015341	290	0.433323997973857	368	0.992837033526269	300	0.839433494900813	568	0	693
Myeloid	Glioma	TNF	TNFRSF21	0.00272551549656555	402	0.584983625216834	261	0.438749937320885	359	1.46953798471779	127	0.839359796872001	570	0	693
Myeloid	Myeloid	HLA-DMB	CD4	0.00274950756236487	407.2	0.488605323588874	384	0.560560387101607	229	1.30699800272649	159	0.839197696531261	571	0	693
TCells	Glioma	S100A4	ERBB2	0.00280189772003057	319.6	0.751167576005484	100	1.71352072991152	56	2.03975860572341	45	0.823357161992279	704	0	693
Myeloid	Glioma	ALCAM	CHL1	0.00290637541029857	377	0.681189011558238	160	0.509577783047327	272	1.29662357759854	162	0.835706437078744	598	0	693
Glioma	Myeloid	FN1	C5AR1	0.00299885204386279	415.2	0.49588344523115	367	0.434832281700276	365	1.24652560307758	182	0.853316815091116	469	0	693
Myeloid	Myeloid	GNAI2	FPR1	0.00299885204386279	545.2	0.383567341135012	581	0.346349584107668	571	0.808258197480684	430	0.85610076523101	451	0	693
Glioma	Myeloid	FN1	PLAUR	0.00305082397809283	354.4	0.407078797740889	519	0.501197875384648	278	1.74111687197226	71	0.893025607860216	211	0	693
Myeloid	Glioma	ICAM1	EGFR	0.00312071096802942	397.2	0.655254059715657	188	0.502015546855772	277	1.24117773193802	188	0.829983957535576	640	0	693
Glioma	Glioma	BCAN	NRCAM	0.00334647829442706	257.8	0.821409517680533	62	0.601475558880665	197	1.89380573815628	55	0.880837801479426	282	0	693
Myeloid	Myeloid	COPA	CD74	0.00339303695929247	481.6	0.234408713825711	1220	0.497024954073199	283	2.12833122452028	28	0.9009397582193	184	0	693
Glioma	Myeloid	COL9A3	CD44	0.00364132187721989	449.8	0.385527838115937	572	0.421561759850857	385	1.11602387828179	248	0.868430624654755	351	0	693
Myeloid	Myeloid	C3	ITGAM	0.00368248309710947	414.6	0.750931052197384	102	0.48795139672491	289	1.25140514263964	180	0.810698049834974	809	0	693
Myeloid	TCells	CCL20	CXCR3	0.00370691570347105	355.8	0.746190225646403	110	1.45658711491907	69	1.68199438696833	78	0.807387903505565	829	0	693
Myeloid	Myeloid	ICAM4	ITGB2	0.00373243535223239	496.6	0.587163915657435	259	0.485995637440704	290	1.07198111251933	262	0.786337372145623	979	0	693
Myeloid	Myeloid	TNF	TNFRSF1B	0.00373243535223239	397.8	0.341659573901124	722	0.570841913732668	221	1.83695767218792	63	0.878678478259167	290	0	693
Glioma	Myeloid	SPARC	ENG	0.00378288482667259	289	0.674461540045347	167	0.605469512248626	193	1.56420022210052	101	0.878047737823303	291	0	693
Glioma	Myeloid	CCN1	ITGB2	0.00379455489854199	323	0.547442727587735	313	0.581107107468601	209	1.64378987850762	84	0.874282738597284	316	0	693
Myeloid	Glioma	PLAU	LRP1	0.00379455489854199	484.6	0.471854608392211	407	0.330780853936817	609	0.893326496375354	356	0.867757901159837	358	0	693
Glioma	TCells	PTN	NCL	0.00395778562885637	325.8	0.34382071548386	711	0.629708975082717	182	2.23493913586465	20	0.941839844953161	23	0	693
TCells	TCells	CLEC2D	KLRB1	0.00401128267295808	305.2	0.743471364688406	113	2.45405251117046	40	1.66297441990734	81	0.835577484915686	599	0	693
Myeloid	Glioma	GRN	EGFR	0.00405042129295294	472.8	0.524109639256551	333	0.421055798382855	386	0.939513251349799	335	0.833439676749302	617	0	693
