source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	Myeloid	S100A9	CD68	1.47743906218583e-06	245.7	0.781843262615374	151	1.15507856370009	47	2.70369834159818	31	0.911690054822505	100	0	899.5
Myeloid	Myeloid	CD14	ITGB2	6.39644559277025e-06	271.9	0.594237136000904	316	1.15806040221647	46	2.73515255642934	29	0.918032145378555	69	0	899.5
Myeloid	Myeloid	C3	C3AR1	8.4468291009215e-06	265.1	0.849443427322724	90	1.08441769450441	65	2.35391054012801	66	0.887735008422426	205	0	899.5
Myeloid	Myeloid	S100A8	CD68	2.19342940418305e-05	290.3	0.824236648684442	120	1.0404840816212	80	2.16794242240769	93	0.877310639175221	259	0	899.5
Myeloid	Myeloid	CD14	TLR1	2.7985676477512e-05	309.5	0.845876193610256	96	1.04374529494404	79	2.08402311085414	100	0.856281778358833	373	0	899.5
Myeloid	TCells	C3	IFITM1	2.91141734038874e-05	209.1	0.908695672055033	31	1.64034204506986	3	3.0553156548802	11	0.911143534001272	101	0	899.5
Myeloid	Myeloid	C3	ITGAX	3.06918937483704e-05	290.3	0.837261665850923	109	1.02921645610105	83	2.23945371904755	83	0.872844966811325	277	0	899.5
Myeloid	Myeloid	APOE	TREM2	3.4770948757308e-05	253.7	0.635038366220604	284	1.12154799756827	49	2.79070893690344	24	0.933872678921906	12	0	899.5
Myeloid	Myeloid	HLA-DRA	CD4	4.57331498590142e-05	295.9	0.615209467725022	300	1.0866791297354	64	2.66371774192521	35	0.891817598484525	181	0	899.5
Glioma	Glioma	PTN	PTPRZ1	4.81527403834314e-05	255.1	0.830087496470977	112	0.694555478450576	260	4.09288932805152	1	0.943654562629756	3	0	899.5
Myeloid	Myeloid	S100A8	ITGB2	6.12012708855466e-05	346.7	0.5939630994297	318	0.974134066797528	105	1.92913564599612	129	0.871711565198574	282	0	899.5
Myeloid	Myeloid	CD14	TLR6	8.17305182786789e-05	369.9	0.865024171568933	78	0.945731100173076	115	1.92432870003543	131	0.816929327955559	626	0	899.5
TCells	TCells	CCL5	CXCR3	8.7305590147628e-05	260.7	0.940178269390523	12	1.77179323563741	2	2.63423823553611	37	0.858718852607749	353	0	899.5
Myeloid	Myeloid	S100A9	ITGB2	9.19856996759425e-05	295.9	0.563413490861465	345	1.08872854887642	62	2.4648915651866	53	0.907494493170646	120	0	899.5
Myeloid	Myeloid	HLA-DPA1	CD4	9.33265764586042e-05	336.3	0.562833119301856	346	1.02465200399393	87	2.19491221456576	89	0.877063658885085	260	0	899.5
Myeloid	Myeloid	HLA-DRB1	CD4	0.000101704029071904	332.5	0.559245382428794	352	1.03687355354246	81	2.24010994262621	82	0.879677950664051	248	0	899.5
Myeloid	Glioma	ST6GAL1	EGFR	0.000110672564611333	322.3	0.590498077236175	322	0.721779880991348	241	2.92664831579536	19	0.904916592304209	130	0	899.5
TCells	TCells	LCK	CD8A_CD8B	0.000133582422183977	464.3	0.985471371051336	2	1.45918943657095	5	1.19807629141872	343	0.759316627394072	1072	0	899.5
Myeloid	Myeloid	LILRB4	LAIR1	0.000134072448309181	325.1	0.847314702544583	92	1.15923952732083	44	1.60357675472089	218	0.856465295178979	372	0	899.5
Myeloid	Myeloid	HLA-DPB1	CD4	0.000134072448309181	349.9	0.539055292000935	372	1.00939644565117	90	2.05528099793724	103	0.871523745481913	285	0	899.5
Myeloid	Glioma	ITGB2	THY1	0.00013956649737248	399.9	0.605575610299978	308	0.772716164931524	202	1.61007270441461	215	0.855836047650281	375	0	899.5
TCells	TCells	CD48	CD2	0.00014349749196038	242.1	0.839329080014516	107	2.03374804804365	1	2.46948407295953	52	0.898717656959248	151	0	899.5
Myeloid	Myeloid	TNFSF13B	HLA-DPB1	0.0001654944632578	374.9	0.52439091874479	388	0.877418358781415	155	1.95699790344207	122	0.86598617106448	310	0	899.5
Myeloid	Myeloid	CD14	ITGB1	0.000171686019359483	398.7	0.388475501947293	707	0.870773176853085	158	2.0155099980992	113	0.908045316352401	116	0	899.5
Myeloid	Myeloid	CCL3	CCR1	0.000183273962788906	356.1	0.520632679951673	396	0.919355879850006	127	2.04868600450175	105	0.878760768142982	253	0	899.5
Myeloid	Myeloid	C3	NRP1	0.00018794907865585	357.7	0.731438244891094	193	0.846793798370976	168	1.92448291349106	130	0.852891961705322	398	0	899.5
Myeloid	Glioma	APOE	LRP4	0.000200055304583255	326.9	0.641113745138893	276	0.770375613046493	203	2.10437668860742	98	0.89693787065208	158	0	899.5
Myeloid	Glioma	APOE	LRP6	0.000202549728919928	382.9	0.590574299700431	321	0.714584682329137	245	1.90332047732183	137	0.865847282047673	312	0	899.5
Myeloid	Glioma	ANG	EGFR	0.000228889856217642	359.1	0.698585845761913	228	0.62775063324896	334	2.69012788853552	33	0.868570429677475	301	0	899.5
Myeloid	Glioma	CXCL8	SDC3	0.00024890597380705	391.9	0.753742817066424	172	0.594750194019118	384	2.2289078985297	86	0.849365117280143	418	0	899.5
Myeloid	Myeloid	CD14	TLR4	0.00025142044981772	348.7	0.750651983191911	174	0.924368270684229	125	1.97191505220585	119	0.847440325786786	426	0	899.5
Myeloid	Myeloid	SPP1	ITGA5_ITGB1	0.000257179641889058	458.5	0.281247961724671	1162	0.833023621038569	175	2.94953440928436	16	0.925308305011379	40	0	899.5
Myeloid	Myeloid	SPP1	ITGA4_ITGB1	0.000268991732991359	488.9	0.257305010412131	1300	0.824151746925832	177	2.92716521897277	18	0.922674149849356	50	0	899.5
Myeloid	Myeloid	HLA-DMA	CD4	0.00029313732843674	376.1	0.682201407085707	240	1.02647044081418	86	1.60032022945241	220	0.84655444951123	435	0	899.5
Myeloid	Glioma	GRN	EGFR	0.000303385900259629	273.5	0.649802416246069	270	0.847314031260003	167	3.21759192982135	7	0.929408555882777	24	0	899.5
Myeloid	Myeloid	C3	ITGAM	0.000310376065282911	351.5	0.753132989700315	173	0.951180271444596	113	1.92065186510578	132	0.845872154069789	440	0	899.5
TCells	Glioma	S100A4	EGFR	0.000341299097732921	298.9	0.476698416150743	450	0.913664025354278	133	3.41965810008817	4	0.937936127984256	8	0	899.5
Myeloid	Myeloid	HSPA1A	TLR4	0.000355072481071182	393.9	0.586132566362545	323	0.823164232929611	178	1.98180331957424	117	0.843872439169156	452	0	899.5
Myeloid	Myeloid	SPP1	PTGER4	0.000363333952112429	454.9	0.313515835060097	1020	0.886611943643007	149	2.9518217653866	15	0.890113173101524	191	0	899.5
Myeloid	Myeloid	LGALS9	HAVCR2	0.000367013318013122	370.3	0.761853617915336	168	1.09370278305023	60	1.42996853319414	269	0.843458461603604	455	0	899.5
Myeloid	Glioma	LGALS9	LRP1	0.000396127249561877	491.1	0.471166057917077	462	0.643637582874237	309	1.0673923348172	402	0.854467210070559	383	0	899.5
TCells	Myeloid	CCL5	CCR1	0.000418787947168211	264.1	0.731811479363075	192	1.53529072113609	4	2.74964618412045	27	0.888395556898102	198	0	899.5
Myeloid	Glioma	TGFB1	ITGB8	0.000422526649730715	441.5	0.467850313688425	468	0.672350275417067	283	1.54686666649883	232	0.863339635821249	325	0	899.5
Myeloid	Glioma	PSAP	GPR37L1	0.000455085385451851	406.9	0.563781938143366	344	0.636692921509415	319	1.50222635824022	246	0.884112683905319	226	0	899.5
Myeloid	Myeloid	C1QB	CD33	0.00046474715078712	317.7	0.885077314883246	52	1.00548655698953	91	2.31587341868275	69	0.839031043502769	477	0	899.5
Myeloid	Glioma	SERPINA1	LRP1	0.000479546833465657	466.9	0.522603289209386	390	0.645868945838869	306	1.11888015353668	381	0.858112323445536	358	0	899.5
Myeloid	Myeloid	GRN	TNFRSF1B	0.000520863530994542	421.1	0.457922065768935	488	0.926080412641001	123	1.40931006081597	274	0.863936277849415	321	0	899.5
TCells	TCells	B2M	KLRD1	0.000532580801611982	336.3	0.393583092070974	690	1.39846530545788	9	2.279738185153	73	0.934470747947688	10	0	899.5
Myeloid	TCells	SPP1	CD44	0.000532580801611982	422.7	0.301771912850635	1073	0.927213598071578	122	3.0686812110566	10	0.937875182627876	9	0	899.5
Myeloid	Myeloid	S100A9	TLR4	0.000538146586397868	402.1	0.711714951237233	211	0.855036417344178	162	1.70165406096311	189	0.829512849184301	549	0	899.5
Myeloid	Glioma	ICAM1	EGFR	0.000588132071232178	412.1	0.629872899401283	288	0.630090525613411	329	2.55216128525744	44	0.836210469042843	500	0	899.5
Myeloid	Glioma	A2M	LRP1	0.000594036964324984	397.5	0.474839348798055	454	0.687979334756454	268	1.66534113309976	196	0.89394209199189	170	0	899.5
Myeloid	Glioma	C3	LRP1	0.000612036781907475	394.1	0.495229709227283	429	0.632308203318577	328	1.90587590479063	135	0.892194852742183	179	0	899.5
Myeloid	Glioma	C1QB	LRP1	0.000618132717651148	342.9	0.479139795448288	445	0.730553716777162	236	2.47892075341716	49	0.91528404122825	85	0	899.5
Myeloid	Myeloid	ADAM10	TREM2	0.000624277129734753	468.9	0.451667321235059	506	0.735224701921122	229	1.37518186616558	288	0.847907264850214	422	0	899.5
TCells	Myeloid	CCL5	CCRL2	0.000685706119405066	327.7	0.86894999877636	74	1.42472380551365	7	2.44276214476731	56	0.821684093522275	602	0	899.5
Myeloid	Myeloid	SERPINF1	PLXDC2	0.000693125188039019	373.3	0.86442262279	80	0.978775268855318	102	1.58545963218312	225	0.828269738834062	560	0	899.5
Myeloid	Myeloid	APOE	SORL1	0.000705333415800415	338.7	0.421004889222755	603	0.981345859775178	101	2.39814958643473	61	0.928245204451295	29	0	899.5
Myeloid	Myeloid	S100A9	CD36	0.000730227489070303	508.3	0.875597260952441	65	0.736263554194594	228	1.64880451741275	203	0.749752341831302	1146	0	899.5
Myeloid	Myeloid	C3	C5AR2	0.000781963529987575	507.5	0.910834663881019	29	0.774154401414239	200	1.64605764699983	204	0.742946120946688	1205	0	899.5
Myeloid	Myeloid	SPP1	CD44	0.000822512449672029	542.1	0.216324259991197	1525	0.730938417696098	235	2.9195921532586	20	0.927440709007924	31	0	899.5
Myeloid	Glioma	APOC2	LRP1	0.000848274123427939	566.9	0.496465121868303	422	0.520671684775431	516	0.961925711365668	459	0.830744363087738	538	0	899.5
Glioma	TCells	CXCL14	CXCR4	0.000850397342151371	292.5	0.725224011582189	199	1.10222586399646	56	2.29754753495892	71	0.881884863766806	237	0	899.5
Myeloid	Myeloid	C1QA	CD93	0.00098463646398311	371.5	0.809765553328611	130	0.901751525803206	142	2.04222614193695	106	0.82562990138683	580	0	899.5
Myeloid	Myeloid	ANXA2	TLR2	0.000991036742905635	494.7	0.512647871575158	407	0.762407845836384	208	1.0612965986847	404	0.828743385147971	555	0	899.5
Myeloid	Glioma	TGFB1	EGFR	0.00101811265434784	362.3	0.431808306739086	558	0.73754248199214	225	2.83856443737048	22	0.909222028069214	107	0	899.5
Myeloid	Glioma	PTPN6	EGFR	0.00102726828471704	328.5	0.557226359815683	354	0.783462368861325	197	2.77836872442182	26	0.894539669847608	166	0	899.5
TCells	TCells	B2M	CD3D	0.0010411221841075	341.1	0.393562755241814	691	1.44011939648739	6	2.13932625530919	95	0.933543590794699	14	0	899.5
Myeloid	Myeloid	HLA-DQB1	CD4	0.00104577714676395	424.9	0.642985536652259	273	0.944573943151406	116	1.40213711600291	275	0.828187206274001	561	0	899.5
Myeloid	Glioma	APOE	LDLR	0.00107403976443368	453.3	0.566008318180086	340	0.667200017856604	291	1.76967762833288	172	0.827937062905528	564	0	899.5
Myeloid	TCells	LGALS9	PTPRC	0.00113239806632755	331.5	0.533802581524151	378	1.27333190265854	27	1.87798980671885	143	0.886577654422669	210	0	899.5
Myeloid	Myeloid	C1QA	CD33	0.00116930636975824	346.9	0.892318729139678	42	0.972958177956516	106	2.03381682480638	109	0.825765506309483	578	0	899.5
Myeloid	Myeloid	SPP1	ITGAV_ITGB1	0.00131887129011438	512.7	0.246072656323028	1352	0.688968676311005	265	2.66793205125826	34	0.933783565360062	13	0	899.5
Glioma	Glioma	TNC	EGFR	0.00139147898654779	292.3	0.849688856010564	89	0.59789484941716	373	3.2734402706418	6	0.912942468012312	94	0	899.5
TCells	TCells	HLA-B	KLRD1	0.00139147898654779	333.7	0.421526979342498	599	1.33000664120007	17	2.15476863776405	94	0.920748556463442	59	0	899.5
Myeloid	Myeloid	C3	CD81	0.00146095869636462	425.5	0.383396174354535	733	0.69651697445893	258	1.80083706598716	162	0.917031070082662	75	0	899.5
Myeloid	Myeloid	APOE	ABCA1	0.00148214400227162	442.1	0.356275395644495	847	0.68507419126593	270	1.84763974894754	150	0.923683708553138	44	0	899.5
Myeloid	Myeloid	GNAI2	C5AR1	0.00151289759967829	446.3	0.420148840961108	604	0.805790747300579	187	1.24021952479772	325	0.88551195639225	216	0	899.5
Glioma	Glioma	TNC	PTPRZ1	0.00152670130545682	295.3	0.865658538634345	75	0.583728000000681	400	3.28656764355653	5	0.912806596221947	97	0	899.5
Glioma	Myeloid	APP	CD74	0.00153210339053884	280.3	0.569375227398083	337	0.903658947305135	140	3.14079237927059	8	0.93212490082446	17	0	899.5
Myeloid	TCells	CD14	ITGA4	0.0015381120039857	352.5	0.669800560344184	251	1.08765711281737	63	2.05394402330816	104	0.845113946922811	445	0	899.5
Myeloid	Myeloid	HLA-DMB	CD4	0.00158954934995893	433.9	0.67204433676527	248	0.955875070609282	111	1.29466174952863	301	0.820397001984217	610	0	899.5
Myeloid	TCells	SPP1	ITGA4_ITGB1	0.00162146679115051	438.7	0.283843478722773	1150	0.991732694674575	99	3.11481280135102	9	0.926104025099046	36	0	899.5
Myeloid	TCells	HLA-E	KLRC1_KLRD1	0.00162902298956237	345.7	0.450731190194636	509	1.22843426375585	36	1.96462653360602	121	0.895308130484167	163	0	899.5
Myeloid	TCells	HLA-E	KLRC3_KLRD1	0.00165577156325908	390.9	0.438418242638556	536	1.07497959082151	68	1.61818250680029	212	0.88151677345606	239	0	899.5
Myeloid	TCells	HLA-E	CD8A	0.00166927696934716	428.9	0.451318804647206	508	1.07442332438944	70	1.38128136258571	283	0.854448812519157	384	0	899.5
Myeloid	Myeloid	C3	LRP1	0.00166927696934716	511.1	0.415681802452705	616	0.51547145611665	524	1.37632706995708	286	0.8834802680228	230	0	899.5
