source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Glioma	Glioma	NCAM1	PTPRZ1	3.94207427329043e-06	215.8	0.88016786626397	103	0.841556528501596	145	3.49489720906707	7	0.922289545894642	73	0	751
Glioma	Glioma	PTN	SDC3	1.69002621440591e-05	220.2	0.853530701110996	130	0.838449138901737	149	3.44716923760949	12	0.925641232333682	59	0	751
Glioma	Glioma	PTN	PTPRZ1	1.73403495682341e-05	192.8	0.869157074246125	116	0.966463348702805	93	4.84767617909106	1	0.954084002791634	3	0	751
Glioma	Glioma	MDK	PTPRZ1	1.9680438457394e-05	220.4	0.852963845345327	132	0.827995927204793	157	3.52483471268024	6	0.926186651116294	56	0	751
Glioma	Glioma	VCAN	EGFR	2.22666097039841e-05	252.2	0.798195789731451	178	0.740421610549362	205	3.29484404917744	16	0.910767437103448	111	0	751
Glioma	Glioma	TNC	EGFR	2.76028330193528e-05	259	0.891428399234382	94	0.727111236599075	214	2.96960804658466	32	0.884999787399979	204	0	751
Glioma	Glioma	MDK	SDC3	3.95843913444308e-05	289.8	0.837628606510964	140	0.699981717403724	230	2.12432777119867	107	0.882589429327435	221	0	751
Glioma	Glioma	TNC	PTPRZ1	4.79594612910359e-05	264.6	0.907301365276825	80	0.720718247749817	218	2.90579520754224	35	0.880262937534257	239	0	751
Glioma	Glioma	BCAN	EGFR	5.3190481674154e-05	197.6	0.872914397062148	110	0.92079826766473	106	4.25689604082923	2	0.945275570549231	19	0	751
Glioma	Glioma	BCAN	NRCAM	5.42894214226714e-05	214.8	0.933489674519903	56	0.848165048996303	143	2.97463488850915	31	0.915826864195776	93	0	751
Glioma	Glioma	COL9A3	ITGAV_ITGB8	6.37510581041194e-05	303.8	0.737245952895404	215	0.661345818539265	253	2.05707667629935	117	0.888846880122233	183	0	751
Myeloid	Myeloid	APOE	TREM2	7.72852935823512e-05	222	0.680430318842216	267	1.00750178251006	88	3.67228065918986	3	0.956374787948685	1	0	751
Myeloid	Myeloid	C3	C3AR1	0.000100826015520968	220.4	0.874498453631449	109	0.984553713848699	92	2.73150200798801	44	0.912192649538235	106	0	751
Glioma	Glioma	FAM3C	LIFR	0.000121856087605448	336	0.716081869304979	240	0.672775944158523	246	1.8080793944429	155	0.871063890319933	288	0	751
TCells	TCells	B2M	CD3D	0.000137282020386243	321.8	0.36124437337624	754	1.91957250900553	4	2.22929461926899	98	0.954497998246095	2	0	751
TCells	Glioma	S100A4	EGFR	0.000308371768484848	266.2	0.492293773587303	489	1.03741360426233	81	3.58789261265196	4	0.951456022009497	6	0	751
Glioma	Glioma	SLITRK3	PTPRD	0.00041937959314672	810.2	0.978888898919738	7	0.375935686224268	722	0.547621770744872	764	0.579676392183979	1807	0	751
Glioma	Glioma	LRIG1	EGFR	0.000432269246985925	351.2	0.617581021824022	320	0.637764419110445	272	2.7367380542305	42	0.856142513673409	371	0	751
Glioma	Myeloid	APP	CD74	0.000456080107226062	252	0.65291923093839	287	0.871629484524815	128	3.03774068486744	25	0.923859272906587	69	0	751
Glioma	Glioma	NCAM1	PTPRA	0.000520221670110232	356.2	0.551481966861703	385	0.658367403172663	256	1.68482806164601	171	0.882734479509207	218	0	751
Myeloid	Myeloid	SERPINF1	PLXDC2	0.000531726522071086	223.6	0.967423482757132	16	0.950380963472901	97	2.29138157263598	88	0.893229149318488	166	0	751
Glioma	Glioma	NCAN	CDH2	0.000591384952055176	309.2	0.966831606976874	17	0.659564480430313	254	1.97737158146472	129	0.852433283498655	395	0	751
