source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	Myeloid	VCAN	TLR2	0.000123367959441035	85.3	0.958420901643902	14	0.938901315954948	6	2.95679328346753	10	0.87719568135352	99	0	297.5
Myeloid	Myeloid	IL1B	IL1R2_IL1RAP	0.000188152592210309	80.5	0.901812686289275	59	1.01169450606577	1	3.50452406252428	2	0.908551355189702	43	0	297.5
Myeloid	Myeloid	CD14	TLR4	0.000260660736550384	92.3	0.956873766328472	15	0.913558752385331	8	2.64676114805598	18	0.865511238080025	123	0	297.5
Myeloid	TCells	S100A8	CD69	0.000356504784933698	94.7	0.741919261257452	137	0.734340693004329	20	3.11156474065604	9	0.930361315154633	10	0	297.5
Myeloid	Myeloid	S100A9	TLR4	0.000401400288550001	82.5	0.927492856610605	43	0.982155880388846	2	3.36628522598485	4	0.894187277675662	66	0	297.5
Myeloid	Myeloid	S100A8	TLR4	0.000412089202194135	80.1	0.947684074097312	21	0.947066255480379	4	3.25474303109524	6	0.885784547074281	72	0	297.5
Myeloid	Myeloid	S100A9	CD68	0.000422520308751951	88.9	0.845594954414505	89	0.980973990163574	3	3.38707137139814	3	0.902675095371741	52	0	297.5
Myeloid	Myeloid	S100A8	CD36	0.00053979826085261	139.9	0.966392429497939	9	0.787676081279588	14	2.50636462770956	23	0.772303565002197	356	0	297.5
TCells	Myeloid	CCL5	CCRL2	0.000580015419333253	131.9	0.876167121340181	71	0.495260762768775	109	2.44028307120361	27	0.853394119612939	155	0	297.5
TCells	Myeloid	CCL5	CCR1	0.000597484514218283	149.5	0.785037205255147	114	0.452534891933693	136	2.21842939911084	35	0.850158614374988	165	0	297.5
Myeloid	Myeloid	S100A8	CD68	0.000775333120443171	89.9	0.864003281237246	78	0.945884365255108	5	3.27552917650854	5	0.894867145743808	64	0	297.5
Myeloid	Myeloid	S100A9	CD36	0.000776312580197901	133.9	0.945802614542901	26	0.822765706188054	12	2.61790682259916	19	0.787047875534687	315	0	297.5
TCells	Myeloid	RPS19	C5AR1	0.000964845668751534	130.5	0.662394884095423	182	0.63163375250693	51	1.73389840088059	77	0.90837157383541	45	0	297.5
Myeloid	Myeloid	IL1B	IL1R1_IL1RAP	0.00098996846760528	95.1	0.85513789167421	83	0.880911171209339	11	2.94919109179209	11	0.885260580003759	73	0	297.5
