source	target	ligand.complex	receptor.complex	aggregate_rank	mean_rank	natmi.edge_specificity	natmi.rank	connectome.weight_sc	connectome.rank	logfc.logfc_comb	logfc.rank	sca.LRscore	sca.rank	cellphonedb.pvalue	cellphonedb.rank
Myeloid	Myeloid	S100A9	CD68	1.20235946179639e-05	156.9	0.596292166332837	186	4.66053028572844	13	3.69165670260966	1	0.925459155927214	13	0	571.5
Myeloid	Myeloid	S100A8	CD68	8.47713511478775e-05	160.3	0.593388161892484	187	4.55099093202006	16	3.53137256178801	2	0.919920221610026	25	0	571.5
Myeloid	Myeloid	S100A9	ITGB2	0.000369592507194455	185.5	0.47136687428938	301	5.12897665428593	7	3.3337741958883	7	0.912505844962678	41	0	571.5
TCells	TCells	CD48	CD2	0.000393546861068782	167.9	0.660997684240609	133	7.22742233050553	1	2.39026064085501	39	0.896286361155001	95	0	571.5
Glioma	Glioma	PTN	PTPRZ1	0.000412073360341207	377.9	0.654703756271427	137	0.0816665204556965	1174	3.35701343000978	6	0.945999452244296	1	0	571.5
Glioma	Glioma	CNTN1	PTPRZ1	0.000442352867127517	421.3	0.701756691338893	106	0.0478736069160816	1223	2.0235582545898	69	0.883313760654646	137	0	571.5
Glioma	TCells	PCSK1N	GPR171	0.000447192017687405	275.3	0.559570960370822	210	2.07776659454089	323	1.90942295655408	85	0.872557880742818	187	0	571.5
Glioma	Myeloid	THY1	ITGAM_ITGB2	0.000490298902318452	307.1	0.599213048540085	183	2.14732220465909	308	1.43194688879442	161	0.839624469008807	312	0	571.5
Glioma	TCells	CD59	CD2	0.000552880070774591	260.3	0.44714708270987	337	3.7189735327694	58	1.56655830151079	136	0.868523843219488	199	0	571.5
Myeloid	Myeloid	APOE	TREM2	0.000590029864385731	179.5	0.524093910932049	243	3.87363530376972	48	3.04822239985542	11	0.920239138178046	24	0	571.5
Glioma	Glioma	NCAM1	PTPRZ1	0.000665923994359489	420.5	0.551732010204903	217	0.0528265929238116	1215	2.1691232217077	49	0.910474512858983	50	0	571.5
TCells	Myeloid	CD52	SIGLEC10	0.000683640230043201	181.5	0.652950362464909	139	5.71474605347797	2	2.27742864416154	42	0.87904075359562	153	0	571.5
Myeloid	TCells	SPP1	CD44	0.000731167759061691	271.9	0.333720387555942	573	2.5470114615881	204	3.48202009655493	3	0.926199584124397	8	0	571.5
TCells	Myeloid	CCL5	CCRL2	0.000791385337978587	223.7	0.816891046301702	39	5.0650514378246	8	2.16115658849484	53	0.809805100316705	447	0	571.5
Myeloid	Myeloid	S100A8	ITGB2	0.000924494725587635	190.9	0.469071268924664	303	5.01943730057755	9	3.17349005506664	9	0.906102042979638	62	0	571.5
Glioma	Myeloid	THY1	ITGAX_ITGB2	0.000955918036007082	334.9	0.566635429939271	205	1.77509685900023	376	1.36313609527184	176	0.831712610004265	346	0	571.5
Glioma	Glioma	MDK	PTPRZ1	0.00108342117413915	399.9	0.616689159520395	172	0.0576351736550536	1207	2.49249623037612	34	0.923466052877057	15	0	571.5
Myeloid	TCells	S100A8	CD69	0.00114025419510493	186.3	0.493490115335598	276	4.98549775518372	10	3.40572052625732	4	0.905458874403869	70	0	571.5
