Name,NefAC,NefMES,NefNPC,NefOPC,VerCL,VerMES,VerNL,VerPN
X123_274_1,0.8083292240562722,0.5555570644111242,0.5749952376842756,0.6255725276239877,0.2850897671404981,0.1252114224233094,0.27760765065004417,0.3697026396492672
X123_274_2,0.7757985701182472,0.5536030998791871,0.5870533442277732,0.5548533793115068,0.2577750383996833,0.1638284440705119,0.24912131846817956,0.3498363293690888
X123_590_1,0.7661354797010863,0.5366268556973548,0.5360230465882933,0.5390338985626469,0.23165252365721023,0.06633583495725065,0.46408379752477,0.3310449588845641
X123_590_2,0.8012563078654361,0.6058541617024533,0.5554545505404936,0.5572912677427664,0.24294430344418966,0.1683202149549446,0.41636993294772906,0.35504258222873314
X123_590_3,0.7424401075471977,0.6407155240578102,0.5426677335777281,0.5702707146867517,0.24145495429577188,0.26380345144077527,0.2111212054849173,0.378569891625768
X123_590_4,0.7725654344049113,0.6128130163161306,0.5296489150674693,0.5065870767419665,0.2106357705891546,0.15074956405652593,0.4577611269498716,0.31382766195285844
X123_621_1,0.8027493930158353,0.5676323907584324,0.5226402417182836,0.5404231669924063,0.2544812866370407,0.08707705131345786,0.46252416726370543,0.3164104851341315
X123_621_2,0.787749075117436,0.5487502537011417,0.525456791479895,0.5328556225255203,0.2381505683961245,0.04393854348551478,0.47465864715344275,0.32669119297621985
X123_621_3,0.7977918224568499,0.6239602094470837,0.4838537224129285,0.594982544991145,0.27937563124875847,0.20750557229310657,0.30739625839094953,0.2996227811527813
X123_621_4,0.8045990260547936,0.5601534980084639,0.5363277921760483,0.5729094640977875,0.2338178378597362,0.05094231140577845,0.48086176718236323,0.3319047765214207
X123_621_5,0.8253627925615205,0.559119954845751,0.5207132605069147,0.5981717742308553,0.2893503464706228,0.07231805889091414,0.41645390609880567,0.3184818384395567
X139_478_1,0.8658452122797917,0.6361405219070015,0.4629629370598425,0.5465135411313586,0.4799812281444975,0.1435312787316799,0.28205184298304503,0.22538144433208177
X139_478_2,0.8603725480375366,0.660757064481481,0.38895214891235425,0.48190040781811266,0.5220762422637077,0.19254979649548046,0.1436815468085491,0.17337435944618185
X139_478_3,0.7248957087090513,0.822628229541459,0.16615837879224557,0.3033842014051712,0.3553887729852994,0.5073994143569759,0.07761641680875608,0.0007657798152053317
X139_478_4,0.8488798738162073,0.6875245451501926,0.31847448295122543,0.41701671155570097,0.53613351520079,0.20956816448019921,0.07280516595787687,0.13713051145549043
X139_623_1,0.7868735821958456,0.7653316578690127,0.3497982495982735,0.3515105670342986,0.48182935762169005,0.2865349826669893,0.07158328461696632,0.13232140110314417
