""	PC1	PC2
BCAN	-0.0631078873797285	0.234163988241666
PLP1	-0.00823424290209429	0.0859449874483093
GPR17	-0.0267031142132732	0.113374404971579
FIBIN	-0.0119119140449938	0.0834095146107337
LHFPL3	-0.0638044533259254	0.179009138102339
OLIG1	-0.0587416833152128	0.227170006610772
PSAT1	-0.0176574309563463	0.107769446197642
SCRG1	-0.0599257501667614	0.153980960174236
OMG	-0.0250952095190741	0.0984833998964625
APOD	-0.0101609539533697	0.0948635424398576
SIRT2	-0.0250278604309704	0.115025862688456
TNR	-0.0496995029311101	0.140018940164802
THY1	-0.0331883489216856	0.0637155298676485
PHYHIPL	-0.0494895592344304	0.102783238853549
NKAIN4	-0.0593983334828698	0.173850401155819
PTPRZ1	-0.0537309711645792	0.18654341639132
VCAN	-0.0107978687297348	0.0420738249870244
DBI	0.00917096417443244	0.0667717814025021
PMP2	-0.0133541099637981	0.083467001071745
CNP	-0.0151224588985183	0.098911084530061
TNS3	0.00446141710633273	0.0384288394195575
LIMA1	-0.0617935203643962	0.0969702872566434
CA10	-0.0464124802334867	0.136815774599818
PCDHGC3	-0.00723096517790762	0.0145120770105558
CNTN1	-0.0378095558301086	0.104427788083268
SCD5	-0.0860351292091631	0.20540147635572
P2RX7	-0.00139981510238829	0.0196017476936904
CADM2	-0.0832198039038632	0.108227031187022
TTYH1	-0.011090988790045	0.116487020975637
FGF12	-0.0519237686576486	0.11332387830525
TMEM206	-0.0359516838982439	0.0587468878503838
NEU4	-0.0505664760003564	0.150304424903768
FXYD6	-0.124085137196165	0.125215863747913
RNF13	0.0124683009920023	0.0237456618927741
RTKN	-0.0291876694676918	0.0983238176187292
GPM6B	-0.0158368747714351	0.119146035618543
LMF1	-0.00804311445624655	0.0207669036704352
ALCAM	-0.0184132046627267	0.0945404498887953
PGRMC1	-0.0918973476609672	0.0824928971916708
HRASLS	-0.0370033640442997	0.129087205909914
BCAS1	-0.0179899479996218	0.0954636553621441
RAB31	-0.00107317056034583	0.063047754096839
PLLP	-0.0113230274256277	0.0901032828720634
FABP5	0.0229331222146504	-0.00940814130089903
NLGN3	-0.0220548033772547	0.0537817934896752
SERINC5	-0.00553087577327178	0.0198635636860734
EPB41L2	0.0267600406025761	0.0122563098268909
GPR37L1	-0.00157904724974369	0.0575994744746417
DLL3	-0.079328734659263	0.181169219561233
DLL1	-0.0615064993850735	0.130589802727795
HES6	-0.0908707927773737	0.158337481359044
MARCKSL1	-0.20457966143983	0.0174639188084223
TCF12	-0.0463141060637093	0.104416966028567
BEX1	-0.100121442304077	0.0237745110161542
MAP2	-0.142459723304774	0.0349695436189955
PTPRS	-0.0851860577910479	0.036010717441527
NPPA	-0.0220243401163547	0.0324937002769398
