""	PC1	PC2
ACP3	0.0098568472074062	-0.0406085341570399
ACSL1	0.0019380115615659	-0.023644025322551
ADAM12	-0.0416852128456174	-0.0672646982473089
ALDH3B1	-0.0280613481676408	-0.00777902093767764
ALOX5	-0.0497246806486928	0.0164920536104352
AMPD3	0.0448746928119586	-0.0446083451552357
ANXA1	-0.026016409311384	-0.0223548050987562
ANXA2	0.00802124735806859	-0.0597495204957364
ANXA4	-0.0313714488182243	-0.0160018733720629
ARHGAP29	-0.0149712832813322	0.0086794475962559
ARPC1B	-0.0245060344088562	0.0043467927357371
ARSJ	-0.0639477698867312	-0.0274006447731634
ASL	-0.00554391066524199	-0.0365655876170908
BATF	0.00501312731824005	0.0262792569655943
BDKRB2	0.0137614091462452	-0.0583659256944592
BLVRB	0.033370018873446	-0.027223544403565
BNC2	-0.0372847207119054	-0.0373124696460333
C1orf54	-0.0389514443927292	-0.0381360291230052
C5AR1	-0.0420545266246575	0.0177612313260132
CASP1	-0.0102434763398444	-0.0409067519977003
CASP4	0.0393209402827604	-0.0315963437096887
CASP5	-0.000549582929816351	0.0102094725583224
CASP8	-0.00328059642928242	0.00546457276451153
CAST	-0.0309953437626157	0.008461943452934
CAVIN1	-0.0543088070160431	-0.0381507861277917
CCR5	0.0129405119989112	9.25173579486779e-05
CD14	-0.0363308239481862	0.00565415095856178
CD2AP	-0.0374360004860418	0.0014159903840221
CD4	-0.010033983428323	-0.0471401044000218
CDCP1	0.0136167494142925	-0.0199290157907522
CEBPB	0.0240030835233517	-0.0230414615890506
CHI3L1	-0.0379135450164316	-0.0412448298947663
CLCF1	-0.0378175255671741	-0.018357003997776
CLEC2B	-0.0151277269657901	0.00485492306508171
CLIC1	0.00701779183652079	-0.0316641763361589
CNN2	-0.0323504266415062	-0.0464907986002888
COL1A1	-0.0111069288372024	-0.11387723785958
COL1A2	-0.0299356628539615	-0.118787769784205
COL5A1	-0.0299659872890537	-0.107404120462216
COL8A2	-0.0563991687312948	-0.0706714103127234
COLGALT1	-0.0632938794874634	-0.0100551571432098
COPZ2	-0.0104485089717581	-0.0816785923886627
CPQ	-0.0601321293294019	-0.0570057762042318
CRYBG1	-0.0110063593531363	-0.0574958784921158
CSTA	0.0170254087045956	-0.022305524465064
CTSB	-0.0200594557560548	-0.0776647370960504
CTSC	0.0286786047930299	-0.0268773034523669
CTSZ	-0.0252680345729909	0.00412054568971974
CYBRD1	-0.058607131979555	-0.0620561484616535
CYTH4	0.0382587352112043	-0.022091668027446
CYTIP	-0.0116458763803174	-0.031250201070032
DAB2	-0.0421963556834349	-0.0899176062639176
DCBLD2	-0.011657659019253	-0.0281611958900492
DOK3	-0.0382479397121606	0.0178397612623974
DRAM1	-0.0073172402500962	-0.00186888022481061
DSC2	0.00517389618486626	0.0342346668812881
DSE	-0.0164271894823303	-0.0727169972006266
EFEMP2	-0.0427376509590566	-0.082334236703207
EHD2	-0.0272401621258557	-0.0852679046276959
ELF4	-0.014320448678842	0.00678092519960594
EMP3	-0.00126367645822344	-0.0825157309987561
ENG	-0.0078362385450159	-0.0449904101833309
FCGR2A	-0.0138260734016903	-0.0475820034471372
FCGR2B	0.00490229394632481	0.0132878932553698
FES	-0.00378652710868874	0.0242189693785832
FHL2	0.0318419296375617	0.00318741007166767
FHOD1	-0.00308180211363684	-0.050687420318318
FMNL1	0.00050565060450152	-0.0141559299776865
FNDC3B	-0.0672275841882916	-0.0792091191692511
FOLR2	-0.0143155259905155	-0.00892903399833246
FPR3	-0.01447149416622	-0.00353841389504276
