""	PC1	PC2
ACSL1	-0.0275203761027677	-0.0673870082815272
ADAM12	-0.0390215568482908	0.0457700728824618
ALDH3B1	-0.0310303648986849	0.0072723369567278
ALOX5	-0.0132656832122454	-0.0871959700718198
AMPD3	-0.0232274764785587	-0.0709510341226913
ANXA1	-0.016846360464167	0.0523379467452803
ANXA2	-0.0352339109052936	0.05199597839928
ANXA4	-0.0441047697168207	0.000776840022720324
ARHGAP29	-0.0130245200217256	-0.0769452070927607
ARPC1B	-0.0393210455901854	-0.0360285107428821
ARSJ	-0.0487735451955809	0.0172967923152461
ASL	-0.0467393144902237	0.0191831738221796
BATF	-0.00907057065462999	-0.0826367548473489
BDKRB2	-0.0179336934095496	-0.0317585062967336
BLVRB	-0.0269948751406484	0.0557915808936152
BNC2	-0.0284847636304307	-0.0326312482532544
C1orf54	-0.0449302061290761	-0.00316649016763354
C5AR1	-0.00891150409585818	-0.0841871186754673
CASP1	-0.0115807432120996	-0.0936209448227093
CASP4	0.006390550617195	-0.0907877550839924
CASP5	-0.00613791568528738	-0.0536835895385943
CASP8	-0.0299145965464086	-0.0397810776095768
CAST	-0.0475963134659943	0.0219349848745094
CAVIN1	-0.0306949745407833	0.0615553213067199
CCR5	-3.82785645513626e-05	-0.091401122872
CD14	-0.0224560983360295	-0.078576646745609
CD2AP	-0.043251708757295	0.0121942568284417
CD4	-0.0285379469465558	-0.076000236024126
CDCP1	-0.0135259881348248	-0.0628088937297249
CEBPB	-0.0217482197688509	0.0137238328837104
CHI3L1	-0.0120379541868537	0.0745025924787773
CLCF1	-0.00954855475277463	0.0461522975658064
CLEC2B	-0.0104098870011361	-0.0576651976869825
CLIC1	-0.0351314031702502	0.0568060215265625
CNN2	-0.0184080159349952	-0.0158517223396727
COL1A1	-0.00287652406785068	0.0332087102115384
COL1A2	-0.00491557289472946	0.0613752665250605
COL5A1	-0.0130111829978949	0.0750004270108658
COL8A2	-0.0331322613860779	-0.0360815002361042
COLGALT1	-0.0469864264085992	0.0185067673113427
COPZ2	-0.0170831240155616	0.0538830421841249
CPQ	-0.0478212635106662	0.00431514471862339
CRYBG1	-0.019349525088298	-0.0400278875579894
CSTA	-0.00301982378062179	-0.0642953796166754
CTSB	-0.0457092762539554	0.0133408776534287
CTSC	-0.038124846016586	-0.00491428861962721
CTSZ	-0.0275950590447063	-0.0750745255012852
CYBRD1	-0.0418441683336726	0.0202686356228393
CYTH4	-0.0111803472762475	-0.0940997588078538
CYTIP	-0.00228713320872987	-0.0727199484289438
DAB2	-0.0127959885836283	-0.0971041717279412
DCBLD2	-0.0463749945775446	0.0207994554815114
DOK3	-0.0310917058170119	-0.0102798280307443
DRAM1	-0.0476049227151548	0.015651451731773
DSC2	-0.0101768365272301	-0.0919895471745504
DSE	-0.0451534686951491	-0.036382011632018
EFEMP2	-0.0436924280694292	0.040991137083219
EHD2	-0.0314399727173833	0.0702927600836548
ELF4	-0.0276694919137274	-0.03068244201189
EMP3	-0.0264043882357191	0.0748672848578973
ENG	-0.0205481260032278	-0.0700618169672029
FCGR2A	-0.0445189833359342	-0.011008047298919
FCGR2B	-0.014755175597509	-0.0629758816246561
FES	-0.0362577061608545	-0.0188234520412175
FHL2	-0.0182398156123562	0.0563563230483437
FHOD1	-0.0263538002139278	0.0249877966553273
FMNL1	-0.0127154372137742	-0.0850508703721271
FNDC3B	-0.0475282940813252	0.0152912609034698
FOLR2	-0.0101977503193324	-0.0130755082541049
FPR3	-0.0209565548919897	-0.0757647099228109
FURIN	-0.0446565933622472	0.00626077922254615
FXYD5	-0.016219233871261	-0.0807745011640204
GCNT1	-0.0212866459597372	-0.0368462782123708
GNA15	-0.0124860923994428	-0.0505105079044718
GRN	-0.0484968031886482	0.00017309758831348
HEXA	-0.0479720646346432	-0.00160536591936643
HEXB	-0.0439517987616116	0.0396091910985212
HFE	-0.0182953299304487	0.0324542821624723
HK3	-0.000573752190408618	-0.00526755540939046
ICAM3	-0.0178270692842065	-0.035163953985331
IFI30	-0.0118294967845726	-0.0864805107703098
IGFBP6	-0.0360910825248346	0.0159642626732982
IL15RA	2.40000535164851e-05	-0.0817971046336188
IL1R1	-0.00327792542713423	-0.0154592046843428
IL4R	-0.0171919485860278	-0.0872832946737721
IQGAP1	-0.0423103432761419	0.0317202194581336
ITGA4	-0.00491051532983044	-0.0720263290482531
ITGA5	-0.0411449925867715	0.0207966757172011
ITGAM	-0.0138653368268896	-0.0948048524797647
ITGB2	-0.0171362342586424	-0.0906254350291175
KYNU	-0.00393526092446968	-0.0833322546569841
LAIR1	-0.0154141958123672	-0.0818136148707032
LAMB1	-0.0337585760583646	0.0258267109405048
LAPTM5	-0.0190611458220325	-0.0827879099315014
LCP1	-0.00334545656606475	-0.0936956222986176
LCP2	-0.0243823669752835	-0.0653899898224452
LGALS1	-0.0333490417768539	0.070303327750238
LGALS3	-0.0233489107603269	0.0792817668628967
LHFPL2	-0.0458113108438451	-0.0225027013468064
LILRB2	-0.0131750430241247	-0.0389762204740319
LILRB3	-0.033478126598575	-0.0139216407912255
LOX	-0.0043113460272346	0.0696932141988716
LRRFIP1	-0.0463799210488009	0.0263575456039704
LTBP1	-0.0433296765026171	0.00381496700609326
LTBP2	-0.0394565666566964	-0.0107825676267023
LY75	-0.0164692899242538	-0.0855890145899225
LY96	-0.0140983824681134	0.0658976387403688
MAFB	-0.0244879180740255	0.0368419499607032
MAN1A1	-0.0120585079622714	-0.0845651101652809
MAN2A1	-0.0472436564871619	0.0128307879384264
MAN2B1	-0.0446852589515268	0.000722037568921804
MAPK13	-0.0153009292050874	-0.0762947705649454
MCUB	-0.0448262390520009	0.0388054480163428
MFSD1	-0.0485111614084724	-0.0102183233604027
MGAT1	-0.0456191971594661	0.00192036687323805
MGST2	-0.043947533795728	-0.0272592180862787
MRC2	-0.0386541432936634	0.00774373800920072
MS4A4A	-0.0231216449018053	-0.0729764000986123
MSR1	-0.0124360146771422	-0.0923769379244238
MVP	-0.0340343223130783	-0.00592571930190564
MYH9	-0.0477225535824318	0.00238314254626033
MYO1F	-0.0205244980203939	-0.088931058927493
MYOF	-0.0179901458409733	0.032185630966776
NCF2	-0.00782767219657976	-0.0540197911926051
NCF4	-0.0222207209683975	-0.0779687603368235
