""	PC1	PC2
ACSL1	-0.0391641705265861	-0.0212176071449703
ADAM12	-0.0474945639340293	0.0127893136678025
ALDH3B1	-0.0271383370151308	-0.0544217099820261
ALOX5	-0.00545661468594202	-0.0848795232331963
AMPD3	-0.0195242442119303	-0.0547612601226636
ANXA1	-0.0151093261020266	-0.0530923164407301
ANXA2	-0.0399361580785366	-0.0359029213436694
ANXA4	-0.0346689381872876	-0.0421617942286457
ARHGAP29	-0.0128363422229639	-0.0464344007900643
ARPC1B	-0.0200657611700666	-0.105226994323012
ARSJ	0.00252188134143953	-0.0335667314003169
ASL	-0.046505134864444	0.00530151816086008
BATF	-0.00141068298121362	-0.0719694011140249
BDKRB2	0.00326295352683042	-0.010181121821857
BLVRB	-0.0181124284763661	-0.0695655477281911
BNC2	-0.017523721977079	-0.0388135530370469
C1orf54	-0.00972707218465423	-0.111098310821939
C5AR1	-0.0124454322176544	-0.100954993631981
CASP1	-0.0185856408681783	-0.0633862509000212
CASP4	-0.0463075712969626	-0.0200206478065412
CASP5	0.00696695940531745	-0.0289876444581766
CASP8	-0.01107809545944	-0.0636419649713025
CAST	-0.0482226694392058	-0.0177017936263288
CAVIN1	-0.0366964651377275	-0.043739844830552
CCR5	-0.00672931654679459	-0.088508072457181
CD14	-0.00306242172739973	-0.10102451456535
CD2AP	-0.0397894319128426	-0.0283887400301256
CD4	-0.010906883567628	-0.0959948451071409
CDCP1	-0.0262033141706681	-0.0164963384186221
CEBPB	-0.0388754471709129	-0.058972224978285
CHI3L1	-0.0175694762210112	-0.0469688210948647
CLCF1	-0.0161841987400567	-0.0501011688725812
CLEC2B	-0.029396463087773	-0.0446085937887271
CLIC1	-0.0483281566650307	-0.0167424837574396
CNN2	-0.028261628212971	-0.0489447967222539
COL1A1	-0.0120798165468365	-0.016580137653734
COL1A2	-0.0282628470409492	-0.0274625671184167
COL5A1	-0.027397640515596	-0.0346096678226814
COL8A2	0.00122287609441454	-0.0754644476740549
COLGALT1	-0.0454956002924112	-0.00679123914198799
COPZ2	-0.0380015614857943	-0.0380446050135321
CPQ	-0.0446113826703001	-0.0195795242151919
CRYBG1	-0.0358490387719415	-0.0400860453658993
CSTA	-0.00442516524412973	-0.0952827046721555
CTSB	-0.0457008727793982	-0.0515937273669162
CTSC	-0.0457875628880811	-0.0185325523948419
CTSZ	-0.0442429699496654	-0.040051278756911
CYBRD1	-0.0427898987782426	-0.0281108613263189
CYTH4	0.00157061172588297	-0.101266907057116
CYTIP	-0.00337759990280069	-0.090856684104271
DAB2	-0.0125213067155135	-0.0998060083277031
DCBLD2	-0.0479235209062656	-0.00649791521784831
DOK3	-0.0229829558515743	-0.0480215440041391
DRAM1	-0.0372066437717292	-0.0254150304426306
DSC2	-0.00645523258683557	-0.0968422903368034
DSE	-0.0420562736065937	-0.034185450667308
EFEMP2	-0.046733420041653	-0.0144661547232847
EHD2	-0.0325492131783134	-0.0445003308139516
ELF4	-0.0339424786162498	-0.0259744840567244
EMP3	-0.0340220534057881	-0.04693312066958
ENG	-0.042500857310372	-0.00483746037051676
FCGR2A	-0.0412442719242684	-0.0194132737536947
FCGR2B	-0.0102171967910626	-0.0580786922250921
FES	-0.018064894327499	-0.0728512923879223
FHL2	-0.0290743729258882	-0.0129061100487618
FHOD1	-0.0219521887225724	-0.035207601387244
FMNL1	-0.00931368291474738	-0.105829306498269
FNDC3B	-0.0429586185929001	-0.0243858081807544
FOLR2	-0.00463795943086455	-0.0923184469733166
FPR3	0.00108092769234571	-0.104119186195749
FURIN	-0.0418085599762319	-0.0253225259813724
FXYD5	-0.0478266006554318	0.00792212097787695
GCNT1	-0.0108681245880509	-0.0436037263489246
GNA15	-0.00963054208200359	-0.0904053075232411
GRN	-0.0473519632556294	-0.0285231885946339
HEXA	-0.0455030688425522	-0.0121809424507523
HEXB	-0.0495088756162489	-0.00130088164703446
HFE	-0.0252692407169702	-0.0195909018173378
HK3	0.00261321772032019	-0.0302210681588155
ICAM3	-0.0384951555830334	-0.0181411344772449
IFI30	-0.0054524027462477	-0.0934646761704281
IGFBP6	-0.0232456082837431	-0.0329230044772097
IL15RA	0.00547428750451186	-0.0589419783950835
IL1R1	-0.0177674052247037	-0.0548801886499784
IL4R	0.000933208940887557	-0.0973481153335581
IQGAP1	-0.0476095271082227	-0.0241331696964222
ITGA4	-0.0351269087188448	0.0170682885379886
ITGA5	-0.0284121809702968	-0.0556679837978599
ITGAM	-0.000177464953817708	-0.102080379087831
ITGB2	-0.00722539536991105	-0.101199531813202
KYNU	-0.00751633494579835	-0.05406548759014
LAIR1	-0.011064599578143	-0.0989415472083128
LAMB1	-0.0314954502922075	-0.0225700642826297
LAPTM5	-0.0203276682077918	-0.0796850953010072
LCP1	-0.0138407710756954	-0.093563926259554
LCP2	-0.00641590456984982	-0.101829661029326
LGALS1	-0.0393191402762829	-0.0377294521437887
LGALS3	-0.029720974103391	-0.0508890139688077
LHFPL2	-0.0414416832504314	-0.0385012018442649
LILRB2	-0.00521026326435788	-0.0856339699216574
LILRB3	-0.0222883937523982	-0.0112743812090662
LOX	-0.00677213059619613	-0.0400999969655302
LRRFIP1	-0.049043346633446	-0.00707418270798754
LTBP1	-0.0208477468948911	-0.0401205659835403
LTBP2	-0.0114128616192617	-0.0325537675512397
LY75	-0.00210491574999846	-0.0476721927139864
LY96	-0.0137653054698791	-0.0825962778464155
MAFB	-0.00826168505623876	-0.109912565161212
MAN1A1	-0.00346846063555429	-0.0814363187144845
MAN2A1	-0.0483575051792995	0.00339050110885935
MAN2B1	-0.0322020643386479	0.0178665719595769
MAPK13	-0.0130310391130486	-0.0600188061485697
MCUB	-0.0424795927479112	-0.0330405319898351
MFSD1	-0.0463911951811957	-0.00624024896961721
MGAT1	-0.0451428201907824	-0.0240088786682797
MGST2	-0.0211039338229788	-0.0842693865998835
MRC2	-0.0408154244981259	-0.0324988481530575
MS4A4A	-0.00350342141944561	-0.0997062604877818
MSR1	-0.00144707579446141	-0.104555790351602
MVP	-0.023438551474156	-0.0547364563511281
MYH9	-0.0482142151310374	-0.0107523679444357
MYO1F	-0.0136489306722202	-0.0883912024377399
MYOF	-0.0180197666726387	-0.0534498620870619
NCF2	0.00295061460852974	-0.0867608086891117
NCF4	-0.00550357110843651	-0.0856353997014774
NOD2	-0.0186949614822233	-0.0164078143689706
NPC2	-0.0160745311656724	-0.119685135368824
NRP1	-0.00958505852361516	-0.0794858313925626
P4HA2	-0.0295406813806314	-0.0314660969736149
PDPN	-0.0150180690428143	-0.0687284104966512
PHF11	-0.0473830578241587	-0.00131363151827277
PIGP	-0.0502885962284013	0.00995906643233983
PLA2G15	-0.0420517435749677	-0.0157453157413034
PLAU	-0.0173801634567214	-0.0442691409732653
PLAUR	-0.0207372471053393	-0.0983693757121945
PLBD1	-0.00826357783347612	-0.0502066009114898
PLK3	-0.042079381849249	-0.0275258932088982
PLS3	-0.0158841585149495	-0.0566972841533606
POLD4	-0.0332044013824881	-0.026468353023426
PROCR	-0.00141339731102252	-0.0408746985564258
PTGER4	-0.00086183564739618	-0.0922867755324102
PTPN22	-0.0178345521564128	-0.052255878338437
PTPN6	-0.0109419409067191	-0.0905030776454367
PTPRC	-0.00774460676795366	-0.0947835280674782
PYGL	-0.0469025022096643	0.00294726369093996
RAB11FIP1	-0.00743305738919972	-0.0718973649185632
RAB27A	-0.0457402547209831	0.00497239412016045
RAB32	-0.0164778140500503	-0.0885616153422317
RABGAP1L	-0.04532566666327	-0.00914718557988738
RAC2	-0.0131293208851866	-0.0794405414013014
RBKS	-0.0207894694027549	-0.0190947196729108
RBM47	-0.00875049609050542	-0.0957423843471578
RBMS1	-0.0442494756462339	-0.0223829848467811
RELB	-0.0307766684448974	-0.0363154917054896
RHOG	-0.0487329470866275	-0.00748317049676178
RRAS	-0.0274836407540329	-0.0385122437462458
RUNX2	-0.0112601748756784	-0.0713688045649994
S100A11	-0.0274855536220589	-0.0790510950584543
S100A13	-0.0420049793754825	-0.0194148624369521
S100A4	-0.0304300000158484	-0.07691415590513
SAT1	-0.0433208141112692	-0.0596892851702865
SCPEP1	-0.0486712681461719	-0.00743361137426569
SEC24D	-0.0453794467665129	-0.00156259601151082
SERPINA1	-0.00460748144728323	-0.0968512089582724
SERPINE1	-0.0193403842189748	-0.046750855928361
SFT2D2	-0.0481280966493085	-0.0156122667665599
SH2B3	-0.0407418156911426	-0.0229824008062329
SHC1	-0.047067474832357	-0.00703463762702476
SIGLEC7	-0.00666020621234357	-0.0897554190625511
SIGLEC9	0.00190844086706243	-0.103032845639269
SLAMF8	-0.00111519313867723	-0.0731048437163395
SLC10A3	-0.0425275859215732	-0.0169062653889884
SLC11A1	-0.0111480514762571	-0.105726437108444
SLC16A3	-0.0155418951303307	-0.0649480302159612
SP100	-0.0427177209705196	-0.0343801373850034
SQOR	-0.0361796370759513	-0.0452635540240002
SRPX2	-0.0283913777150816	-0.0442754666535912
ST14	-0.00188958296895327	-0.104096136719243
STAB1	-0.00410984767964652	-0.104491181438409
STAT6	-0.0368807858515295	-0.0375336387192345
STXBP2	0.00143924395780173	-0.0943890118128174
SWAP70	-0.0482168837550621	0.00560863183836366
SYNGR2	-0.0439363046030891	-0.0266806053562708
SYPL1	-0.042061973808313	-0.0249822823623692
TCIRG1	-0.0332934615368986	-0.0508128066085315
TEC	-0.00209628866458036	-0.0295143168338601
TES	-0.0113374274508905	-0.0855539996951453
TGFBI	-0.0168558808773111	-0.0766610506511626
TGFBR2	-0.00725872354006146	-0.0915666860425109
TGOLN2	-0.0505979036188713	-0.00154190561589428
THBD	0.00133308410607472	-0.0985957652415464
THBS1	-0.00492396768062755	-0.0977421454982059
THEMIS2	-0.00823184660766306	-0.0936768936188562
TIMP1	-0.0370121422094532	-0.0194202557684942
TLR2	-0.0108863827723163	-0.0666730026863882
TLR4	-0.0401418526406032	-0.0387179798302057
TMBIM1	-0.0402568822416807	-0.0372053288845673
TNFAIP3	-0.0110454668833478	-0.110341610712906
TNFAIP8	-0.0210834634283484	-0.0813789088886037
TNFRSF11A	-0.0040118234479583	-0.0888022541776242
TNFRSF1A	-0.0455026463383529	-0.0273309204558414
TNFRSF1B	-0.00731158317565248	-0.102107607207637
TRADD	-0.038563844532479	-0.0322897023226626
TRIM22	-0.0260333886579881	-0.0522460514976374
TRIM38	-0.0115904477366748	-0.0835199091579588
TRPM2	6.50617251025341e-05	-0.0744653288715278
TYMP	-0.030092291153298	-0.082030172425507
UAP1	-0.0471569158212744	0.00241122804262826
UCP2	-0.0437756443842954	0.0241497434765708
VAMP5	-0.0330781627213415	-0.0440367424140309
VDR	-0.0177846540001683	-0.0274759754972667
WIPF1	-0.0488257540771434	-0.0124552815042267
WWTR1	-0.0389619808808164	-0.0387270419754208
YAP1	-0.00726369126090446	-0.0454858861225924
ZNF217	-0.00669716277184075	-0.069881925675793
ABCD2	-0.0311700725680108	-0.0136069064199936
ACSBG1	-0.0246041668833765	-0.00956598462026888
ACSL3	-0.0492770930222649	0.0146077900530418
ACSS3	-0.039085787663649	-0.0251445469310889
ADAM19	-0.0247164747014898	-0.0199000326953712
ADGRE5	-0.0470799122397535	0.00345991057848764
ADGRG1	-0.050139590951494	0.0176392992358726
AKT2	-0.0495232996342191	0.0104601101508105
ANXA5	-0.0498644652205191	-0.00434656227842804
APBA3	-0.0457900843626683	0.0035620139171453
ARAP2	-0.0463456244602557	-0.00396169862058219
ARAP3	-0.0437667428176166	0.011754487395439
B3GALT1	-0.0399949892937484	-0.00529246773301952
BLM	-0.0482646109324382	0.0104641367322699
BTBD2	-0.0478391715689374	0.00180365687178265
CALM1	-0.0500252468704348	0.0134960680379697
CAMK2B	-0.0433279309340302	-0.00199810569524977
CARMIL1	-0.00950247666654663	-0.0248382708842537
CC2D1A	-0.0460453678378759	0.0119054485846138
CD151	-0.0491057980155739	0.0115206096602367
CDH2	-0.0506260004068541	0.00970426066552743
CDH4	-0.0344397189039989	-0.0109283770164887
CDH6	-0.0384615719053918	0.0158455876149824
CDK6	-0.0488131223273612	0.0209095279020556
CLIP2	-0.0494650489960941	0.0108731832226549
CREB5	-0.0492968224451334	0.018861559138799
DAG1	-0.0504091974785685	0.00439574683760722
DENND2A	-0.0469828856302655	0.00643448806081678
DLC1	-0.0224036479790564	-0.025366733393957
DMWD	-0.0491849923103328	0.00357859979242462
DOCK6	-0.0379758106892604	0.000276953439485552
EGFR	-0.0277792849725603	-0.0258851225219647
ELOVL2	-0.0192615440683602	-0.020548227735595
EPHB4	-0.00785745822372722	-0.000809075612313125
ERCC2	-0.0416119340403409	0.0174468962304509
EXTL3	-0.0483858251996514	0.0124538434786985
EYA2	-0.0285070792540986	-0.00846392643529056
FBXO17	-0.0491646240994096	0.0168408052860678
FGFR3	-0.0158720481863211	-0.0221815673125184
FZD3	-0.0460566946894009	-0.0183949344023822
FZD7	-0.0133141312407677	-0.0455083218923192
GAS1	-0.0419030848263679	0.0034932264367988
GJA1	-0.0187243125001014	-0.048738159460978
GLG1	-0.0496604493168069	-0.00401076028683928
GLI2	-0.0296669232466463	-0.00499710843395042
GNAS	-0.0508296820795464	0.00614403906040455
GNG7	-0.0420284860721376	0.0254509276342474
GRIK1	-0.0223851501567213	0.0113323360159996
GRIK5	-0.0467817895638846	6.21524243341175e-05
GSTK1	-0.0487724449322579	0.00555444532068951
HMG20B	-0.048979801087794	0.00368848051449352
HS3ST3B1	-0.0376817753828317	0.0116811670467237
HSPBP1	-0.0482156079923291	0.00822884292507644
ILK	-0.0490628724619272	0.00448371148066877
IRF3	-0.0459145537516869	-0.0176552373178128
IRS2	-0.0395247702635979	-0.0397296751944032
ITGA7	-0.0437279818512204	-0.0135825924813152
ITGB8	-0.0474749552791184	-0.0112870054811575
JAG1	-0.0480192158453388	0.00394949036827224
JUND	-0.0484117004615999	-0.0155867754034236
KCNF1	-0.0486764085371319	0.0175837678679057
KEAP1	-0.0486899823014491	0.015002729298824
KLHDC8A	-0.0481094234902534	0.0193098998704203
KLHL25	-0.0404621050556223	0.00685621766029023
KLHL4	-0.0494408467920548	0.00964496925839262
LAMB2	-0.0378904186873191	-0.0385837692723249
LFNG	-0.0328669026757846	-0.0279746727353865
LHFPL6	-0.0453742346338725	0.00375665406748794
LMO2	-0.0303478852807798	-0.0357610462171168
LRFN3	-0.0431894154776181	0.00177869342519116
LRP10	-0.0407529017044822	-0.0237914572632886
LRP5	-0.046895137622071	0.00848311787521998
MAB21L1	-0.00597806950166259	0.00248593688654043
MCC	-0.0393857702234018	-0.0186461256626501
MEGF8	-0.0478814090275281	-0.00268556587262779
MEIS1	-0.0412462019155948	0.0124126590952807
MEOX2	-0.012610001592726	-0.0178550683917278
MLC1	-0.0413741298779861	-0.0187169467842935
MYO5C	-0.0248486195085612	0.00893152937729157
NDP	-0.0363277184976996	-0.0307853320880475
NES	-0.0500143604828436	0.00919489270653219
NOS2	0.00276473350471581	-0.0156275792112986
NPAS3	-0.0493345267895063	0.00982018385027564
NPEPL1	-0.0481713695644271	0.000511926581870145
NR2E1	-0.0181572612170427	-0.0199164177378644
NR2F6	-0.0481846149218565	0.0124468836847809
OSBPL3	-0.023024371784907	-0.0472408466998065
PCSK5	-0.0134283163601373	-0.0555541394651356
PDGFA	-0.0475449349209724	-0.00190539506857472
PEPD	-0.0479779114021271	-0.00265885601924223
PIPOX	-0.0259306076558959	-0.00828640375840984
