""	NefMES	NefAC	NefOPC	NefNPC
SON	-0.272272316290964	0.40492107067598	0.348065409181756	0.316409677791927
UBE3A	-0.288518917983156	0.423873337670578	0.367336385098782	0.342922204856551
EWSR1	-0.308186877055238	0.428532406519906	0.379156821304915	0.334554805603103
RAB10	-0.259089314797517	0.416812676280001	0.327622129311072	0.296728341054307
TROVE2	-0.296644944920548	0.454978454430436	0.372909992001979	0.336274621487963
PRKAR1A	-0.309130020040719	0.430110258835708	0.365923226259747	0.337284920374701
DDX6	-0.251908141702903	0.41716633494051	0.338100050049633	0.300897756901935
HP1BP3	-0.326107844021253	0.456424702332674	0.402871956210137	0.367771289727162
HNRNPK	-0.295839779755888	0.431917478843723	0.345913582946025	0.316323975117348
ROCK2	-0.286463698954693	0.441136856830314	0.355955018832007	0.316070505015631
TMX3	-0.289781352061568	0.424677083425478	0.367042249224788	0.336497089349824
LRRC58	-0.271759021500927	0.403938953939124	0.334681597093876	0.311078646182196
SAR1B	-0.224426076939546	0.373540430676009	0.281996080867439	0.240286084307641
CUL3	-0.235520619891352	0.369410439770156	0.288280774641466	0.262189570979058
PBRM1	-0.347855500541571	0.469531091876418	0.421452300342999	0.392068914501084
SS18	-0.28811779714978	0.449435793548436	0.377859709361516	0.338141138693377
SENP6	-0.296951319980926	0.413683348933001	0.371215895332001	0.345287248983206
CCDC88A	-0.340980683706705	0.482304766662039	0.430793365717893	0.396772700672187
CAPRIN1	-0.280364840506363	0.439661815762452	0.354194161120894	0.328733528749909
USP22	-0.341038006826434	0.480399651770963	0.417181379770331	0.385922856754317
IPO7	-0.310160153539478	0.461656908403076	0.371455246166889	0.328447561758205
USP9X	-0.334795069752968	0.472923628050546	0.404953270678823	0.374441856866655
ADAR	-0.328568545629166	0.45619565425118	0.410701291036992	0.380949168730355
CHD4	-0.278357910895093	0.435104683931745	0.377461248785394	0.346966897320795
PRRC2C	-0.294719375033982	0.424642593668808	0.375121801651323	0.355224350486508
XIAP	-0.277024485639214	0.408891895443942	0.352484694934969	0.323177434791295
ARID1A	-0.336532435936667	0.470098739313383	0.424786009453947	0.389321606552803
SRSF11	-0.336008246181762	0.432911383575908	0.409475377083674	0.383749748265433
CSNK1A1	-0.209844553010143	0.36175892156425	0.284334757175633	0.269114238041394
SRRM2	-0.319719888291171	0.426361347309962	0.401082709546021	0.377544111320303
ATRX	-0.375474847502453	0.511764395837839	0.461828404148616	0.432596625453195
CTNNB1	-0.205067200218509	0.36319252604247	0.282008696090925	0.249522194898797
SPCS3	-0.293101251843684	0.438387396222754	0.352611486391295	0.303557547914783
COPA	-0.346286183785781	0.44501661134409	0.424193883576578	0.389719531299717
SMAD5	-0.264544373885264	0.409722591902677	0.338066096109816	0.31465112320772
BBX	-0.257938368452784	0.411654450690653	0.332070039025177	0.303820437132429
NEMF	-0.345257460334244	0.472702307028192	0.418198653719709	0.380413801973458
MRPL42	-0.290248275098634	0.407237768970164	0.334116149312077	0.302632867099787
RFC1	-0.33987479307087	0.478586453162447	0.405301035353109	0.371221083237721
SCAF11	-0.216513653355646	0.349793297877915	0.299789956998964	0.278498657407019
DCTN5	-0.254147766707048	0.393659295594334	0.312571368664563	0.286273592388446
EXOC7	-0.250632189971789	0.395010073894846	0.327953039219552	0.299068596549519
TAOK1	-0.254796228623778	0.406011234636373	0.338055736962064	0.320045108729007
TIMP2	-0.306716921627019	0.480019728629633	0.387445558953694	0.349023752110378
HNRNPDL	-0.299845272698245	0.414414646458234	0.352926528567103	0.313789650112793
RTN4	-0.318871086865151	0.453229074562184	0.396009406237766	0.368879803108142
SF3B1	-0.326468599902824	0.456298446698489	0.410902579994162	0.382330075047748
NR3C1	-0.260579969718954	0.388088678174766	0.324254024445476	0.29402155786528
TRIP11	-0.249988118002077	0.384443160716505	0.328684393170739	0.299583423617488
BCLAF1	-0.27505745096401	0.396310504106853	0.3542283500686	0.324627753036854
