""	NefMES	NefAC	NefOPC	NefNPC
COL1A2	0.423812091326577	0.10931648875285	-0.391926355351343	-0.374435489075105
C2CD4B	0.595850648972772	0.246930078377556	-0.541675953133484	-0.468373710012369
CD2	0.389246110123229	0.0586798560908455	-0.485395630966643	-0.134883310881104
ST8SIA6	0.474758711681136	0.237140283007139	-0.503050220918422	-0.470357658899308
TES	0.623291519842277	0.350629331933346	-0.705229727465501	-0.358238095712755
CD8B	0.613931653496273	0.237705794745685	-0.613294222385824	-0.522211209110461
MECOM	0.64930644874608	0.282406458446519	-0.705588163461906	-0.473356413285449
GZMK	0.60168029838328	0.213251687971712	-0.604531364332675	-0.519575462011109
ST6GALNAC1	0.58338416930478	0.248860764709069	-0.644995208642507	-0.434221301900306
EDN3	0.644430897313965	0.257866171290119	-0.627111791036758	-0.481200203831475
ADGRF5	0.376840489516432	0.0926057214582424	-0.39480479228525	-0.320731596794475
ERVMER34-1	0.635292182945037	0.287984179161528	-0.611605666762295	-0.524485405689661
ADGRL4	0.708421282062802	0.392257024290389	-0.75607250034949	-0.580110815948439
CD3E	0.586770996222986	0.334671623287265	-0.658493000707053	-0.325026788159861
TGM2	0.542550947974745	0.200461370058615	-0.563389368521873	-0.40434376333576
ABCB1	0.426898447012923	0.18336112217685	-0.489061235727598	-0.259021835172281
ADCY4	0.586751412045749	0.349913047237091	-0.625797554969297	-0.430149931277248
EMCN	0.676371827328659	0.569207125832382	-0.727482778093539	-0.591939441725025
KIF17	0.607828950799285	0.293088107808901	-0.587926672308391	-0.564727312405134
FLT1	0.735273042152067	0.471680338096663	-0.7656362542997	-0.614961734528144
LEF1	0.414449646024741	0.169196104958731	-0.473129510661921	-0.298446381731334
IGFBP1	0.596502448610851	0.153281884107702	-0.589574104579024	-0.396489120237916
DIO3OS	0.561022678077277	0.180965786339907	-0.526327455333859	-0.456369846789345
ATP10A	0.563952675422995	0.248484296865909	-0.589785401642142	-0.46958255297769
ARHGAP29	0.25478828013016	-0.237760609821581	-0.255338216594423	-0.110238098008971
TC2N	0.580583169505717	0.187861709496269	-0.557094538890132	-0.508788332223139
ITIH5	0.416316251591507	0.0333245161972267	-0.390215757085763	-0.339996933723112
LUM	0.554585669555784	0.535266608939477	-0.541844184013238	-0.648683056948995
DENND2C	0.656018825668683	0.483604823429768	-0.649963046008167	-0.482242299891508
ITK	0.59417221236997	0.17729526658711	-0.652651093344702	-0.359060010976714
USHBP1	0.665922524682672	0.262200772328852	-0.662225429576161	-0.425006366420893
C13orf42	0.428238632322102	0.675290151388845	-0.462950090606458	-0.572735726441202
ITGA1	0.451210163179392	0.0133514910184117	-0.463548184304186	-0.258189043632434
ABCG2	0.524696343082739	0.160350606752212	-0.560851708020069	-0.392625140412516
NID1	0.426459317769204	0.333718226699917	-0.373647055798665	-0.516287881590697
OLFM3	0.637701562928317	0.354992273161882	-0.598240918318298	-0.620597039531336
S1PR4	0.678598860599216	0.244365240696151	-0.682267881801078	-0.423038255593161
ECSCR	0.713935260446484	0.403318309274314	-0.742030027670344	-0.633511554697108
MYCT1	0.686608116549214	0.348950561549855	-0.731475755307788	-0.568631244017886
EPHA3	0.563582130288931	0.247299387794929	-0.58213486822861	-0.490300349418014
CLDN5	0.425676798867396	0.0661166925941542	-0.450705332133986	-0.392199059707028
COL6A2	0.383992879474669	0.168824112157765	-0.285732522290798	-0.544599478304159
CA4	0.492240370722685	0.317477893943853	-0.496197400473794	-0.433605956370942
SRARP	0.565135366285718	0.258938670966441	-0.566199501109198	-0.549466202974406
SLC52A3	0.628348154009059	0.272976408602119	-0.672185764335591	-0.470059060398027
CAVIN2	0.452470964148839	0.178581799559276	-0.493700519203852	-0.400678649419833
CDA	0.666514508463053	0.522921188511598	-0.661709550166488	-0.697534139962582
GPR4	0.684172650550433	0.547239929426985	-0.756721907580739	-0.613298621396627
GGT5	0.617008023496118	0.325705251638927	-0.597135953515926	-0.593127634807234
TMEM204	0.597494885444174	0.182895921984359	-0.528036567180585	-0.517878768262457
