""	VerPN	VerNL	VerCL	VerMES
CYGB	-0.664226212781316	-0.549535714813428	0.581379075962081	0.419317543429928
MIR3142HG	-0.624334053535544	-0.42640697820115	0.39497694236719	0.491423913236166
AC083973.1	-0.469745549550464	-0.542625754215442	0.521683602221246	0.389306664711339
TREML1	-0.754785452462891	-0.375111815238992	0.287489144481547	0.591996075528948
AP001981.2	-0.713197443283565	-0.370879597525943	0.448137051286666	0.400186197424567
AC007786.3	-0.600913031001518	-0.512478546351503	0.451981804386622	0.253534573820784
AL390755.3	-0.665859365428077	-0.138749375444514	0.1185960280101	0.418678262124683
VENTX	-0.584012363885766	-0.377315556232359	0.496318152341023	0.532383007676143
AL513327.1	-0.730815447699163	-0.437901183811365	0.413634632296237	0.564418224493585
EPHA4	-0.48130740346407	-0.222047572287414	0.106364553473227	0.151607142309477
AC106739.1	-0.706098641243771	-0.267421447573052	0.2226356769044	0.624423193611963
FOXR1	-0.669103503036079	-0.345141677133129	0.355026383036672	0.36549044496445
ABCC3	-0.751704876214888	-0.442682179080567	0.519721711068426	0.519120076128773
AL392086.3	-0.613477119747522	-0.265393033131498	0.281668494085628	0.187758028340174
AL591686.2	-0.552911106433805	-0.46201948485251	0.543682175499603	0.251473552762046
AC021242.2	-0.356453191117542	-0.382010476027258	0.317641186117625	0.11028269041603
AL591848.2	-0.313899785064194	-0.540754301841172	0.493402306612775	0.178900316716741
LINC01299	-0.688500701273887	-0.404657969990745	0.398075092086084	0.502379929249085
AC005840.4	-0.549107639173087	-0.587770126555028	0.483010537115383	0.382910067162632
AL049840.3	-0.388104134935775	-0.477548491942308	0.382601083810794	0.265739594985605
AC020658.5	-0.675220101283876	-0.542181809685153	0.587129422525267	0.683716601200043
AC041005.1	-0.786017029317642	-0.555405889663685	0.61464501112282	0.732320717088898
AC069368.2	-0.65475764829078	-0.509902092394404	0.534752630718195	0.659924056474231
AC087752.3	-0.354493346777207	-0.1820351207781	0.0819324878012852	0.0443815222410543
PHLDB2	-0.702731006220391	-0.527473295868642	0.633908889111191	0.550047682068847
GCK	-0.609415603201706	-0.181419896774869	0.182860050213473	0.125610522749717
AC016134.1	-0.691755983072727	-0.374360135317608	0.287541846751691	0.614027299738838
OR3A3	-0.693165845010327	-0.474630658010161	0.469149315730697	0.41919410820254
AC005840.2	-0.540134058396587	-0.450695887546925	0.492828297568987	0.613982498846253
GLRA1	-0.508082148003905	-0.594262537607	0.634667464694287	0.49395119545612
DIRC3-AS1	-0.523871234045989	-0.571797535204858	0.541067252936907	0.232763080988837
CARMN	-0.827932333694539	-0.415282733246614	0.378846085355403	0.538719485764294
AL357054.4	-0.6179349828523	-0.15498449208848	0.0534828401721331	0.514583879236676
BATF	-0.713516819814385	-0.378682102344494	0.401371216021826	0.730115779171366
AC005906.2	-0.316709980519506	-0.382664463221088	0.360038818949536	0.19790951956349
P2RY10	-0.698655248009422	-0.352093614712701	0.428293916049333	0.676791484399082
NAALADL1	-0.695225764724466	-0.307900368105009	0.339592856531832	0.615457238438755
AC079015.1	-0.530938761848218	-0.285240619965753	0.294825131570563	0.518048793196513
NDP	-0.466951864655621	-0.111250973475746	0.099559072971184	0.143308282338337
FABP6	-0.508485143459942	-0.491115781220188	0.563032916414549	0.310088138800099
A2ML1	-0.609581702725848	-0.291968489034663	0.237211603888189	0.336280955425366
AC026461.3	-0.776600985665999	-0.584940028928876	0.588388634831018	0.775169334733142
BVES-AS1	-0.731017769483239	-0.360091161189336	0.451534330014831	0.724216347752769
AC010857.1	-0.288657964202146	-0.29346968343394	0.254035804666176	-0.0391347248007761
Z97192.3	-0.471628663352703	-0.46772920243495	0.558970119912451	0.629109331227858
COL1A1	-0.617034397436045	-0.441968605888754	0.605599149901229	0.51118959983757
CYTOR	-0.525858816881306	-0.413444601537421	0.477094769854966	0.396391186947802
AC034114.2	-0.484327646954593	-0.50253526757729	0.372211112082077	0.10808818023651
MIR378D2HG	-0.243604342405711	-0.428793444750643	0.446904570647896	0.206116180513115
AL137781.1	-0.526816806822313	-0.571150050459156	0.557143873469072	0.272602446939032
