""	VerPN	VerNL	VerCL	VerMES
GSTK1	0.38752052545156	-0.241926655719759	0.390804597701149	-0.275862068965517
THRAP3	0.440065681444992	-0.305966064586754	0.401204159824849	-0.330049261083744
SFPQ	0.436234263820471	-0.319649698960044	0.367268746579091	-0.354679802955665
UBE2D2	0.436781609195402	-0.207443897099069	0.413793103448276	-0.379857690202518
WASF2	0.392993979200876	-0.279693486590038	0.391899288451013	-0.282977558839628
TRMT112	0.417077175697865	-0.238095238095238	0.376026272577997	-0.338806787082649
ATP6V0E1	0.398467432950192	-0.212917350848385	0.386973180076628	-0.310892172961138
ATOX1	0.417624521072797	-0.284072249589491	0.397372742200328	-0.344280240831965
ASPH	0.408866995073892	-0.278051450465244	0.391899288451013	-0.28735632183908
SCAF11	0.405035577449371	-0.262725779967159	0.391899288451013	-0.275862068965517
H3F3B	0.406677613574165	-0.263273125342091	0.379310344827586	-0.31472359058566
NSD3	0.399014778325123	-0.216748768472906	0.378762999452655	-0.288998357963875
GNB1	0.392993979200876	-0.286261631089217	0.376026272577997	-0.28735632183908
GNB2	0.434044882320744	-0.25944170771757	0.427476737821565	-0.379310344827586
CHMP3	0.395183360700602	-0.187739463601533	0.408866995073892	-0.315818281335523
SMIM4	0.410509031198686	-0.229337712096333	0.416529830322934	-0.310344827586207
PPIG	0.397372742200328	-0.319102353585112	0.388067870826492	-0.298850574712644
OS9	0.384783798576902	-0.240831964969896	0.38752052545156	-0.282430213464696
C9orf78	0.42200328407225	-0.346469622331691	0.400656814449918	-0.340448823207444
TRIR	0.404488232074439	-0.257799671592775	0.432950191570881	-0.351395730706076
TMEM50A	0.378762999452655	-0.283524904214559	0.377668308702791	-0.288451012588944
TMA7	0.413245758073344	-0.265462506841817	0.38423645320197	-0.347564313081554
RAB5C	0.420361247947455	-0.191023535851122	0.359058565955118	-0.372194854953476
RNPEPL1	0.390257252326218	-0.239189928845101	0.402298850574713	-0.282977558839628
SON	0.395183360700602	-0.28735632183908	0.34263820470717	-0.276409414340449
SMARCA4	0.400109469074986	-0.316365626710454	0.372194854953476	-0.283524904214559
DNTTIP2	0.370552818828681	-0.254515599343186	0.417624521072797	-0.278051450465244
AKIP1	0.441707717569787	-0.282977558839628	0.360153256704981	-0.374384236453202
DPY30	0.412151067323481	-0.330596606458675	0.366174055829228	-0.32183908045977
ATP6V1G1	0.415435139573071	-0.255062944718117	0.414887794198139	-0.362342638204707
RSBN1L	0.390257252326218	-0.267104542966612	0.417624521072797	-0.30103995621237
TMEM9B	0.435139573070608	-0.239737274220033	0.383689107827039	-0.369458128078818
NDUFV2	0.42911877394636	-0.231527093596059	0.391899288451013	-0.37383689107827
NOL8	0.42200328407225	-0.305418719211823	0.37383689107827	-0.288451012588944
LSM10	0.448275862068966	-0.271483305966065	0.419266557197592	-0.399562123700055
GOPC	0.39463601532567	-0.280788177339901	0.359058565955118	-0.273125342090859
RAB7A	0.462506841817187	-0.205801860974275	0.414887794198139	-0.434044882320744
ANKRD11	0.412698412698413	-0.303229337712096	0.386425834701697	-0.295019157088123
NUDT22	0.43240284619595	-0.326217843459223	0.412151067323481	-0.310344827586207
PTPN2	0.373289545703339	-0.272577996715928	0.370552818828681	-0.257252326217843
JTB	0.401751505199781	-0.321291735084839	0.371647509578544	-0.303776683087028
RAD23B	0.415982484948002	-0.261631089217296	0.430213464696223	-0.299397920087575
CD44	0.389162561576355	-0.275314723590586	0.368910782703886	-0.272030651340996
ATP6V0C	0.389162561576355	-0.24575807334428	0.378215654077723	-0.28735632183908
NDUFB3	0.451559934318555	-0.227148330596606	0.423097974822113	-0.420908593322386
TIMM13	0.451012588943623	-0.291735084838533	0.395730706075534	-0.406677613574165
KHDRBS1	0.361795292829776	-0.201970443349754	0.426929392446634	-0.290093048713738
GABARAPL2	0.417624521072797	-0.129720853858785	0.46360153256705	-0.423097974822113
RAB2A	0.428024083196497	-0.308155446086481	0.397372742200328	-0.345374931581828
SDF4	0.398467432950192	-0.227695675971538	0.428024083196497	-0.321291735084839
