""	VerPN	VerNL	VerCL	VerMES
GALR2	-0.265662629632827	0.24689893292541	-0.217416648327329	-0.0347729030132827
AC004884.2	-0.224612504100221	0.154792037433626	-0.24242573027276	-0.0399673438657892
AL122125.1	-0.220142117032591	0.22223871849802	-0.152304151067202	-0.0629460858577979
HOXD1	-0.294929261475659	0.148931059653288	-0.233979998122735	0.0744185063604241
PRKCG	-0.301251235838676	0.0313721461755595	-0.306131674725199	0.0570635792848097
CALR3	-0.170994943225377	0.174697511528945	-0.129222544455858	-0.0385029661149675
LINC02612	0.22333268135458	0.483259887506882	0.251256340979159	-0.461483249417078
SFTPB	-0.37638709300612	0.0943934732704864	-0.366712855041679	0.143147193909815
SCN1A-AS1	0.392922794867968	0.432497483690359	0.461053482804356	-0.515370580586203
LINC01792	0.027899381271777	0.439903005575103	0.125882693096955	-0.193377753298755
STMN4	0.227963887842127	0.34189602104388	0.188430012446594	-0.387842708941703
GTSCR1	0.375613218782208	0.448174155002284	0.410360544075602	-0.451768340670015
IGHV3-11	-0.398435596375101	0.0985785827910864	-0.370205377585297	0.202261605026304
AC011287.1	-0.166297402448004	0.216012533018968	-0.0959849817823525	-0.0621521691573194
A2M-AS1	-0.277119184056646	0.231996163004657	-0.192040787413904	0.12625936857072
AC242988.1	-0.196490421183566	0.36868016196432	-0.0997017190187632	-0.152526641702476
AC011008.1	-0.357409504430906	0.0327543945646503	-0.319034623590937	0.103751771513535
AC006160.1	-0.433007641797964	-0.0110020749410058	-0.438367984486936	0.219232079700943
AC100803.2	0.0967906513342036	0.444018702498275	0.197634527199139	-0.375639257537567
AC023024.1	-0.0660603820111449	0.413397688156999	-0.0858249057318735	-0.183874312183615
AC005520.3	-0.184001503479605	0.220828788795262	-0.0896266816203335	0.0634623596062389
FRMPD1	-0.375719080948928	0.029125758576789	-0.401066316555387	0.17070378496478
IL19	-0.0502334252406424	0.128793704423487	0.0199749888296717	0.0576705403101218
ANKRD20A3	0.0291574198299634	0.403400342246456	0.0879537172385711	-0.284802111905144
AC097639.1	-0.258733503191328	0.1211955790602	-0.276052356757647	-0.0120596622021507
AL160254.1	-0.217337340760161	0.381072220942179	-0.124897962084706	-0.0681984786371255
NRK	-0.239779644081482	0.0927960885741884	-0.259029108596488	-0.0310957588696946
AC027682.4	0.183020008698829	0.130317019546227	-0.0311118740070718	-0.16499753429874
KRT81	-0.37022984116815	0.153264171913889	-0.273877922009338	0.115607142273911
AC099518.2	0.064210423471428	0.531411086220276	0.176618701541535	-0.294414510065057
RSF1-IT2	-0.295581136693753	0.13909303627012	-0.204121346370469	0.0757035131961311
HOXA13	0.13182677695488	0.592985361628358	0.249661854010898	-0.355847294025705
AP000926.2	-0.159211794067149	0.418303226567141	-0.16013432984634	-0.100047633411222
UNC13C	-0.357145780752099	-0.0237996863990556	-0.374545918402806	0.120031000918945
SLC26A7	0.0405499638202433	0.49769788684186	0.169266680105788	-0.314240253142492
AC134312.5	0.201026222292168	0.413106063890795	0.212132310154014	-0.410140627412728
AC027237.2	-0.469529693354432	0.0525213519490071	-0.477332795708144	0.267193703152347
AC012063.1	-0.345719939555848	0.182152855894296	-0.241936390792445	0.0900992395163668
AC104984.3	0.161603180751132	0.13898288587348	0.119997280832024	-0.171057040581074
PWRN1	0.276280723236885	0.511821773857088	0.261195534014312	-0.323971057434394
AL606760.3	0.215166197426785	0.498727992028404	0.188993905204272	-0.402030830387802
AC136604.3	-0.0576789732979304	0.376392473491941	-0.0637269511408464	-0.19788654052263
AC127024.4	-0.0862132321463251	0.448352729696066	-0.0149616171314132	-0.240409672265493
AL109837.3	-0.00990091817121836	0.408886848183496	0.0652578223858436	-0.230982748973146
CHRNA7	0.180414323639238	0.472336728702761	0.212857002617319	-0.416527537370136
DSCR9	-0.359349464433921	0.111801080145622	-0.336313859298917	0.0610727923206829
AL031663.3	-0.239700504131187	0.382595918786094	-0.0675252155709494	-0.0396972588606334
AC012645.4	-0.1731098216654	0.274912846859415	-0.0711497836052762	-0.138854838211548
AL031595.2	-0.257840096485432	0.171004614749703	-0.128850589550346	0.0584710751231597
COL9A3	-0.0969156578312214	0.568549767629104	-0.0824965866065542	-0.171975441355217
