""	VerPN	VerNL	VerCL	VerMES
AC243960.1	-0.221897633141357	-0.144923275032732	0.22030542617592	0.40648861342854
AC103996.2	-0.388719712702682	-0.142416058648786	-0.0147392663816271	0.342761660129848
DGUOK-AS1	-0.227061873808425	-0.153754322557494	-0.0581380542944189	0.24535623905259
CD3E	-0.374112387733204	-0.0559934662033737	0.139367810353833	0.26155667870501
AL161747.2	-0.0468620503366038	-0.152510504853805	0.163061030850985	0.155734355826632
SKAP1	-0.331795264084699	-0.130819927730102	0.154933735794454	0.376297803681363
AC024267.6	-0.000574801835433503	-0.0731151252899849	0.0611153406445407	0.0988776262421128
AC022001.3	-0.392856848340006	0.193135765453125	-0.232078077125088	-0.0630808250361441
AL590133.1	-0.227581411876689	-0.201227772150246	0.104514570280311	0.262783105812967
CD8A	-0.0961877977817632	0.0187267373493141	-0.0382867275919451	0.0803331284239876
AL356489.4	-0.335007861322816	-0.0979281448129198	0.0348515517575965	0.202585347748841
AL357033.2	-0.376791664469532	0.194808376108305	-0.119395587826403	0.126418868710996
TRAT1	-0.266317391209922	-0.0864947487297238	0.160196618940966	0.17182443180485
ICOS	-0.0100402175472021	-0.221536992640973	0.283386208563183	0.312954284575948
AC025171.3	0.0313301579432401	-0.282178457047136	0.321523230543321	0.320155889547653
IL1RL2	-0.231030442808968	-0.234412662814715	0.180317786031367	0.388020923373328
U62317.1	-0.243505506349017	-0.300056812594523	0.17253697049976	0.340963871471431
HIST1H2BH	-0.28223057140778	-0.0778076115817607	0.0911754373617695	0.177833361501876
SLAMF1	-0.265817837953402	-0.0995621123659047	0.193567183701365	0.198083809224358
AC010255.3	-0.309862920872106	0.0971477757225866	-0.00189523158040041	0.104038071099671
AC079804.3	-0.332255927790174	0.121800757745578	-0.0628974322998965	0.137642643272514
AC007370.1	-0.25540949975189	-0.00558794849356912	-0.104451354436446	0.162506370380227
AL445985.2	-0.428998536000712	0.0384427346465723	-0.0743682808761251	0.117672884793441
DDX43	-0.25451484713825	0.0967832245969061	-0.0827153247007707	0.256160777844658
SIRPG	-0.24722962649013	-0.179212251140089	0.192668145157149	0.285290813735915
RHOH	-0.187623348904627	-0.0400405305546081	0.124868593738819	0.318926638092098
KCNK17	-0.252532678784104	-0.0264498090971835	0.0386539135302193	0.29938559901641
AP1M2	-0.252532678784104	-0.0264498090971835	0.0386539135302193	0.29938559901641
GZMH	-0.0825406078509037	-0.247088754987926	0.252678072151206	0.414310394892838
AC106845.1	-0.295385484579561	-0.126076572783984	0.230662049494532	0.341253405303968
CST7	-0.00260599901984357	-0.208101393803668	0.240127088351952	0.382601316256486
PTH2R	-0.0512249394445985	0.130319148877044	-0.0759767064415553	-0.22808628801408
CD8B	-0.318985199215843	-0.100578392203041	0.0314241575277757	0.330627008299512
NEUROD6	-0.204728178691839	-0.0671838861116942	0.122499367577932	0.178215418461188
AC022306.3	-0.389875490902517	0.0984055139455967	-0.112560866122412	0.130324393079786
AC027088.5	-0.209090185539452	-0.0163994155161333	-0.105325084613456	0.13787693830639
LINC01146	-0.238635051094684	-0.235528441532001	0.234058467461206	0.388438235080604
FOLR1	-0.0149262088975331	-0.203739120868572	0.237502900925698	0.243169557130335
C3orf67	-0.190319547915654	0.241559232105711	0.0112619436023284	0.212198523360297
AC136475.3	-0.218854235440067	-0.19588743733377	0.215061693415219	0.289085455959315
OR51B5	-0.209728910786807	-0.263100756472048	0.149345947703756	0.295932964196705
AC097462.3	-0.150582377041206	-0.145905290426269	0.0453328644468665	0.166171639082147
AC011451.3	0.0497330312425509	-0.057732051955837	-0.0114758144377842	0.0114523524714793
AC093772.1	-0.222651860300162	-0.206745709576599	0.216642667426399	0.288331988951555
LINC00544	-0.257329902621713	-0.0451728590163073	0.0268734708507736	0.318275302527119
AC020934.2	-0.378047093724141	0.138409781068485	-0.302568946556624	-0.0268597082339412
TRBC2	-0.120846964944983	-0.238248824535983	0.291709403061997	0.367377899693919
ADCYAP1	-0.255664071303063	-0.0866355816260774	0.123785833338008	0.162820121488621
STAT4	-0.223125499499372	-0.0159777216714885	0.0439414548625721	0.132689152844255
SMIM15-AS1	-0.11570095480127	-0.0734203733674928	0.231041460367161	0.308394362949569
