""	NefMES	NefAC	NefOPC	NefNPC
RIPOR1	0.5	1	0.5	0.5
CHKA	0.5	1	0.5	0.5
SLC9A4	0.5	1	0.5	0.5
CD36	0.5	1	0.5	0.5
ZNF235	0.5	1	0.5	0.5
BEX4	0.5	1	0.5	0.5
CAB39L	0.5	1	0.5	0.5
GMPPA	0.5	1	0.5	0.5
PTPRE	0.5	1	0.5	0.5
FRAT2	0.5	1	0.5	0.5
SLC37A3	0.5	1	0.5	0.5
WASHC5	0.5	1	0.5	0.5
TMEM63A	0.5	1	0.5	0.5
PLK3	0.5	1	0.5	0.5
ZNF319	0.5	1	0.5	0.5
CHID1	0.5	1	0.5	0.5
TET3	0.5	1	0.5	0.5
CXCL8	0.5	1	0.5	0.5
AC016831.7	0.5	1	0.5	0.5
BACH1	0.5	1	0.5	0.5
MAP3K6	0.5	1	0.5	0.5
NTPCR	0.5	1	0.5	0.5
MKLN1	0.5	1	0.5	0.5
ARIH1	0.5	1	0.5	0.5
KLF6	0.5	1	0.5	0.5
SIRT2	0.5	1	0.5	0.5
TRIM66	0.5	1	0.5	0.5
GALK2	0.5	1	0.5	0.5
CACNB4	0.5	1	0.5	0.5
AL158196.1	0.5	1	0.5	0.5
AL355073.2	0.5	1	0.5	0.5
MARK3	0.5	1	0.5	0.5
RPUSD4	0.5	1	0.5	0.5
DYNLT3	0.5	1	0.5	0.5
ZDHHC8	0.5	1	0.5	0.5
AC105277.1	0.5	1	0.5	0.5
THRA	0.5	1	0.5	0.5
TPST2	0.5	1	0.5	0.5
ZBTB48	0.5	1	0.5	0.5
KLHL18	0.5	1	0.5	0.5
TMEM62	0.5	1	0.5	0.5
PUM2	0.5	1	0.5	0.5
STT3A	0.5	1	0.5	0.5
AGBL3	0.5	1	0.5	0.5
TAB2	0.5	1	0.5	0.5
KIF1C	0.5	1	0.5	0.5
DNM2	0.5	1	0.5	0.5
GAB2	0.5	1	0.5	0.5
ESCO1	0.5	1	0.5	0.5
RSRP1	0.5	1	0.5	0.5
