""	NefMES	NefAC	NefOPC	NefNPC
UBXN4	0.0186346665320497	0.191945886272857	-0.15781255577307	-0.153062337495656
CCDC47	0.0571495468787067	0.222758577373717	-0.197377860433252	-0.218228631469883
ZNF148	-0.0264263572955009	0.220087244838019	-0.109037842968501	-0.0958125743927461
SON	-0.0115650537156369	0.23887213605238	-0.115399632653534	-0.121336307149953
RAB14	0.0163044604052714	0.218853777280004	-0.183179533583942	-0.19677978762811
PAFAH1B1	-0.0267578382242498	0.246320571006269	-0.121141556897921	-0.138008259096056
ORMDL1	-0.0455711073038983	0.227741271110987	-0.0986704154605642	-0.105627995663227
RAB10	0.0466483439500303	0.252894932651219	-0.186189539198761	-0.232577834482626
TTC19	0.018504219498346	0.166668777463915	-0.169835490140074	-0.145804835286012
CAND1	-0.00438564008757259	0.220815776444222	-0.135849734689619	-0.127258282363094
SCAF11	-0.00708636242374891	0.197633841239642	-0.132913423577021	-0.097568648698745
SH3GLB1	0.0193287669649931	0.187042415471663	-0.187144916637953	-0.195769939288414
VAPA	0.00749478308747462	0.189601092296439	-0.185247581063343	-0.191308660168877
LRRC58	-0.0117368093545201	0.197315644713	-0.14244325174491	-0.111680022413795
CANX	0.106920450214285	0.213748247252442	-0.205358167194539	-0.217240456702979
TMEM30A	-0.0104914432106766	0.262241788202704	-0.104167703675997	-0.120133232957271
WDR82	0.0429757354233839	0.195594125261749	-0.183501819089317	-0.169663992356853
RRBP1	0.0127363062924696	0.204799551879609	-0.135861058665121	-0.118825474952348
KTN1	-0.00569476975227593	0.207673021529078	-0.155366300081601	-0.147954894827986
SMAD5	0.0036131772961459	0.17145496532419	-0.168628959493956	-0.134941340244269
PAK2	0.0282003739705718	0.142567334332818	-0.215589253139585	-0.192077117489519
KIF21A	0.000563977518574321	0.167580949160251	-0.164302200436459	-0.11958335170697
ATG12	-0.00502881068876989	0.199195297588953	-0.156917000348844	-0.132580046249192
CSNK1A1	0.0692002301198344	0.125731155185568	-0.228742334402707	-0.186649369273561
ERGIC2	0.0637146598701359	0.195701848477927	-0.206582969507216	-0.21512984410049
TMEM87A	0.0524508366935413	0.212922380858811	-0.169822398771448	-0.171192389887151
TOR1AIP2	0.0228871900905948	0.22167142186301	-0.154529895089891	-0.156204379533372
UBE2K	-0.0376049027447878	0.187499905649905	-0.147004204083367	-0.137884982640405
COPB1	0.0400673369903951	0.200335620118216	-0.198319291313596	-0.195041812603816
RAD23B	0.0545807599663368	0.183334681281083	-0.202096629260908	-0.208051728925524
CUL3	0.0146771844942536	0.16104255510986	-0.196248014312698	-0.172556981903666
ZFR	0.0182431283556089	0.207522834639596	-0.170707065671359	-0.17404804061693
SCARB2	-0.0395246754806422	0.246488317128124	-0.0696171123677312	-0.0895809103352971
CIAO1	-0.0343666727105234	0.211123803606607	-0.134336170103783	-0.132070768353076
TTC37	0.0251406106859855	0.210004957799173	-0.147182434928325	-0.141908418733303
CSNK2A1	-0.0488869823244898	0.140260412937666	-0.138202914709614	-0.0797702505215383
PPP1R12A	0.0207672265291005	0.173864303715917	-0.153486645396472	-0.107277053575161
DDX24	-0.00518221520269028	0.196946979618396	-0.145949231550135	-0.135727401913693
PPP3CA	0.0717856256790541	0.243964591545863	-0.165675145488162	-0.18527355967532
HNRNPK	0.00284583576977483	0.160536297541253	-0.181584646468463	-0.171306514236245
DYNC1I2	0.0833836509053771	0.230915954241938	-0.205836611781083	-0.22807869400463
AP2B1	0.0127673133347227	0.212273907402014	-0.155064305479328	-0.159308926754788
SF3B1	-0.033621573312347	0.20988035703374	-0.106404021166641	-0.0735464349105963
CAMK2D	-0.030628860756139	0.24690215040703	-0.093300183597029	-0.107213683306568
SEPT2	0.0443100022932756	0.234357915066066	-0.202246408308783	-0.252726257447526
POLR2B	-0.0038029186401326	0.192122202478074	-0.141223605488552	-0.131227378188056
PAPOLA	0.00901969766830143	0.130207783715914	-0.194546790016912	-0.159483126757768
SMARCA5	0.00467469348116727	0.18288295409727	-0.140035581742417	-0.106567893258834
CDH2	0.0766271155937163	0.24132058581666	-0.174785018020242	-0.19219455081872
PBX1	0.00888842305288924	0.275483850678714	-0.102804882415515	-0.12324917104305
