""	PC1	PC2
MIR1302-2HG	-0.00138768088338869	-0.00165888879198593
AL627309.1	0.000412135092383755	-0.000632434697693741
AL627309.5	-0.00600881486128597	-0.000397264496043619
LINC01409	-0.00349569484544989	-0.0050111447924378
FAM87B	-0.000149077456420237	-0.00154028956210164
LINC01128	-0.00956240812694241	0.000361645686471502
LINC00115	-0.00430753528391789	0.00062456625064581
FAM41C	-0.00569875207222912	-0.00235374527220876
AL645608.2	0.00212357346304415	0.0028630897957804
AL645608.4	-0.00237133048367932	-0.00491669596428362
LINC02593	-0.00529688243814083	0.00430564231934268
SAMD11	-0.00124595488506951	-0.00308063505541845
NOC2L	-0.0100560624962424	-0.00596829962570736
KLHL17	-0.00795624505344434	-0.00411094400876748
PLEKHN1	-0.00394744821833101	-0.0120464376474516
AL645608.7	-0.0032199020723055	-0.0103663193489621
HES4	-0.00825924932901426	-0.00151166461414602
ISG15	-0.00877505891823316	-0.00176431751334718
AGRN	-0.00807671797185608	-0.00193277382100408
AL645608.8	0.000885474668736773	-0.00143495337160037
RNF223	0.000979877956304194	-6.76514447675334e-05
C1orf159	-0.00698053925810529	-0.00192431378998965
AL390719.3	-0.00117317629295977	0.00836027037200691
LINC01342	-0.00384863256526778	-0.00776488076942961
TTLL10	-0.00332053109159068	0.00536890972411169
TNFRSF18	-0.00194125662919068	-0.00137729269835865
TNFRSF4	0.000653180086750745	0.00239212752953358
SDF4	-0.0110249070844016	0.000406035380298241
B3GALT6	-0.0106281893056974	-0.00310545001810632
C1QTNF12	-0.00679121348922863	-0.0059047288185742
AL162741.1	-0.00390211787325955	-0.00612735262487466
UBE2J2	-0.0107478505912476	0.00237820480706173
LINC01786	0.000515288035298663	-0.00337236065621635
SCNN1D	-0.00668315899548085	-0.00441496685030309
ACAP3	-0.00566643712202537	-0.00425680358665041
PUSL1	-0.00928874224360052	0.00762388300565706
INTS11	-0.0102954537421733	0.00195649610069099
CPTP	-0.00986376443525375	0.0058144116368207
TAS1R3	0.00194999926954695	-0.00523009236610378
DVL1	-0.00884802261627775	-0.00917033949490315
MXRA8	-0.00807455716456856	-0.0106236564522982
AURKAIP1	-0.0108646355885343	0.00492684990536189
CCNL2	-0.00850910988361232	-0.00808032145481467
MRPL20-AS1	-0.00663720625102322	0.0124706190453049
MRPL20	-0.0101953192969326	0.00512405858209672
AL391244.2	-0.00385648722961533	0.00158319265137513
ANKRD65	-0.0097226263888803	0.000873083539288225
AL391244.1	0.00143866087152905	0.000976298349813257
VWA1	-0.0101360288057036	-0.00433683315470137
ATAD3C	-0.00855796685523836	-0.00679602852556094
ATAD3B	-0.00777506687216674	-0.0117699783148384
ATAD3A	-0.00977168983808513	0.00270010331141981
TMEM240	-0.00585557733108125	0.0016204950650634
SSU72	-0.0106950008135904	0.0032647268441427
AL645728.1	-0.00637439826203113	-0.000519085116261286
FNDC10	-0.00209951365812936	-0.00503972822204484
AL691432.4	-0.00110890001041832	0.00122931525744059
AL691432.2	-0.00612468215744454	0.0139505620579901
MIB2	-0.00946830872088798	-0.00600702963204101
MMP23B	-0.00643008758729101	-0.00309297958087004
CDK11B	-0.0103518229905656	0.0042484247888229
FO704657.1	-0.00261140369609814	-0.00406802994600349
SLC35E2B	-0.00975829046101869	-0.00670843623732731
CDK11A	-0.00789550423014879	-0.00693041919225919
SLC35E2A	-0.00654844060842829	-0.00136214034259735
NADK	-0.00972727192759314	-0.00691004206750508
GNB1	-0.010914399478716	-0.00401600149412536
AL109917.1	0.00178211373108161	0.00733623353026876
CALML6	-0.00534760902574122	-0.00841930888646987
TMEM52	-0.00357998709839472	-8.99220806971307e-05
CFAP74	-0.000471797639925204	-0.00362793919831269
GABRD	-0.00261673745172823	0.00236596124703713
PRKCZ	-0.00335728558871006	0.00800429562341343
AL590822.2	0.00143370931513697	0.00672394203415523
PRKCZ-AS1	-0.00432060512567019	0.00215085163329451
FAAP20	-0.0109256202075822	0.000166823157049903
SKI	-0.00983283940984049	-0.00771587940076084
AL590822.3	-0.00522766817858272	-0.000265296985822668
MORN1	-0.00550197965507074	0.000932979264341964
AL589739.1	0.00104316322449691	-0.000663807880262764
AL513477.2	-0.00300374651194459	0.002665168369928
RER1	-0.010967693460283	0.00142129046261233
PEX10	-0.0106083633304681	-0.00115166174200351
PLCH2	-0.00134930418116534	0.00730381155642659
PANK4	-0.00498504766365464	0.00192214539271142
HES5	0.000266197173587422	0.00943647055267725
AL139246.5	0.000458400522200446	-0.000194485396227921
TNFRSF14-AS1	0.00063468839008054	-0.00318817165881784
TNFRSF14	-0.00679404796652443	-0.00283853831232961
AL139246.3	-0.00158174846287767	0.00060413327170352
PRXL2B	-0.00958103364519945	-0.000657555436985037
MMEL1	-0.00425448482374336	0.00302465670250248
TTC34	-0.00368647741735507	-0.00981992313086768
PRDM16-DT	0.000845865823347342	0.00701475000043395
PRDM16	-0.00486893648271131	0.0140571170056513
AL590438.1	0.00122947824348408	-0.000378239265616264
ARHGEF16	-0.0012263253297249	-0.00244532684900404
MEGF6	-0.00530616058077131	-0.00237430525758033
AL513320.1	0.000867908036639109	0.000934381834140818
TPRG1L	-0.00654244956009269	-0.00519841283565327
WRAP73	-0.00874989664418467	0.00213519170627195
TP73	-0.00152047866060375	-0.00245261463516003
CCDC27	0.00168585208588967	0.000200225817780647
SMIM1	0.000569224988714461	-0.00162330153602956
LRRC47	-0.00930208786007621	0.00723728227864952
AL365330.1	0.00102681197953341	-0.00066894015183779
CEP104	-0.0100897381827609	-0.000993705033164604
DFFB	-0.0047150021239936	-0.00252260795509896
C1orf174	-0.00972100705073979	0.00166900651553288
LINC01134	-0.000561702432963759	-0.00651420983293996
LINC01777	0.000883412051857275	-7.13611056338077e-05
AJAP1	-0.00367751240831385	-0.00596902770434068
Z98259.3	0.00214935364156089	0.00149440896411432
NPHP4	-0.00538209695974711	-0.0103267916451462
KCNAB2	-0.00421732502030206	0.000909524634693191
CHD5	-0.00277074184234469	-0.00315235532788109
RPL22	-0.00896398471519808	-0.00224418735722585
AL031847.1	-0.00147431528483016	-0.000936544996314418
RNF207	-0.00431650251545457	-0.0104892618974877
ICMT	-0.00980272356140306	0.00153726675807161
LINC00337	-0.00551440137188534	0.00768552844007525
GPR153	-0.00105944660955828	-0.00686875870856452
ACOT7	-0.00832807129509813	0.00714687983508162
AL031848.2	-0.00178741475580863	-0.000733970830806641
HES2	-0.0044401766964027	-0.00899156457845977
ESPN	-0.00232641838691178	-0.00658485014194561
TNFRSF25	-0.00267187477376331	-0.0114201423431463
PLEKHG5	-0.00265276777730108	-0.00340265402838061
NOL9	-0.0100391251323454	-0.00361367098298367
TAS1R1	-0.00236496899812967	0.0102232604653294
ZBTB48	-0.00993245801757404	-0.00178907387876297
KLHL21	-0.00758054129055112	-0.0121751614915251
PHF13	-0.00702617874404071	0.00196008556370135
THAP3	-0.00944380033110262	0.00907280885119228
DNAJC11	-0.00823611948461433	-0.0014306873943824
CAMTA1-DT	-0.00273904539201648	-0.00294786242180649
CAMTA1	-0.0100561378051211	0.00806692445271706
CAMTA1-IT1	-0.000648517019016988	0.00247616489231176
AL365194.1	-0.000173757250645472	0.00786148919656102
AL359881.3	0.00017981192463982	0.00783202461177663
AL359881.2	-0.00314123923432366	0.0091750368214033
AL359881.1	-0.000931405444547855	0.0112278318638235
VAMP3	-0.0105454193744664	0.00228745367590174
Z98884.2	-0.00249763267918076	0.00678887753470052
PER3	-0.00506088483853456	-0.00555898475517459
Z98884.1	-0.00356964619529586	0.00194610354899754
UTS2	0.00119822970459706	0.00446794780061963
