""	MES	NPC	OPC	AC
COL1A2	0.423812091326577	-0.374435489075105	-0.391926355351343	0.10931648875285
C2CD4B	0.595850648972772	-0.468373710012369	-0.541675953133484	0.246930078377556
CD2	0.389246110123229	-0.134883310881104	-0.485395630966643	0.0586798560908455
ST8SIA6	0.474758711681136	-0.470357658899308	-0.503050220918422	0.237140283007139
TES	0.623291519842277	-0.358238095712755	-0.705229727465501	0.350629331933346
CD8B	0.613931653496273	-0.522211209110461	-0.613294222385824	0.237705794745685
MECOM	0.64930644874608	-0.473356413285449	-0.705588163461906	0.282406458446519
GZMK	0.60168029838328	-0.519575462011109	-0.604531364332675	0.213251687971712
ST6GALNAC1	0.58338416930478	-0.434221301900306	-0.644995208642507	0.248860764709069
EDN3	0.644430897313965	-0.481200203831475	-0.627111791036758	0.257866171290119
ADGRF5	0.376840489516432	-0.320731596794475	-0.39480479228525	0.0926057214582424
ERVMER34-1	0.635292182945037	-0.524485405689661	-0.611605666762295	0.287984179161528
ADGRL4	0.708421282062802	-0.580110815948439	-0.75607250034949	0.392257024290389
CD3E	0.586770996222986	-0.325026788159861	-0.658493000707053	0.334671623287265
TGM2	0.542550947974745	-0.40434376333576	-0.563389368521873	0.200461370058615
ABCB1	0.426898447012923	-0.259021835172281	-0.489061235727598	0.18336112217685
ADCY4	0.586751412045749	-0.430149931277248	-0.625797554969297	0.349913047237091
EMCN	0.676371827328659	-0.591939441725025	-0.727482778093539	0.569207125832382
KIF17	0.607828950799285	-0.564727312405134	-0.587926672308391	0.293088107808901
FLT1	0.735273042152067	-0.614961734528144	-0.7656362542997	0.471680338096663
LEF1	0.414449646024741	-0.298446381731334	-0.473129510661921	0.169196104958731
IGFBP1	0.596502448610851	-0.396489120237916	-0.589574104579024	0.153281884107702
DIO3OS	0.561022678077277	-0.456369846789345	-0.526327455333859	0.180965786339907
ATP10A	0.563952675422995	-0.46958255297769	-0.589785401642142	0.248484296865909
ARHGAP29	0.25478828013016	-0.110238098008971	-0.255338216594423	-0.237760609821581
TC2N	0.580583169505717	-0.508788332223139	-0.557094538890132	0.187861709496269
ITIH5	0.416316251591507	-0.339996933723112	-0.390215757085763	0.0333245161972267
LUM	0.554585669555784	-0.648683056948995	-0.541844184013238	0.535266608939477
DENND2C	0.656018825668683	-0.482242299891508	-0.649963046008167	0.483604823429768
ITK	0.59417221236997	-0.359060010976714	-0.652651093344702	0.17729526658711
USHBP1	0.665922524682672	-0.425006366420893	-0.662225429576161	0.262200772328852
C13orf42	0.428238632322102	-0.572735726441202	-0.462950090606458	0.675290151388845
ITGA1	0.451210163179392	-0.258189043632434	-0.463548184304186	0.0133514910184117
ABCG2	0.524696343082739	-0.392625140412516	-0.560851708020069	0.160350606752212
NID1	0.426459317769204	-0.516287881590697	-0.373647055798665	0.333718226699917
OLFM3	0.637701562928317	-0.620597039531336	-0.598240918318298	0.354992273161882
S1PR4	0.678598860599216	-0.423038255593161	-0.682267881801078	0.244365240696151
ECSCR	0.713935260446484	-0.633511554697108	-0.742030027670344	0.403318309274314
MYCT1	0.686608116549214	-0.568631244017886	-0.731475755307788	0.348950561549855
EPHA3	0.563582130288931	-0.490300349418014	-0.58213486822861	0.247299387794929
CLDN5	0.425676798867396	-0.392199059707028	-0.450705332133986	0.0661166925941542
COL6A2	0.383992879474669	-0.544599478304159	-0.285732522290798	0.168824112157765
CA4	0.492240370722685	-0.433605956370942	-0.496197400473794	0.317477893943853
SRARP	0.565135366285718	-0.549466202974406	-0.566199501109198	0.258938670966441
SLC52A3	0.628348154009059	-0.470059060398027	-0.672185764335591	0.272976408602119
CAVIN2	0.452470964148839	-0.400678649419833	-0.493700519203852	0.178581799559276
CDA	0.666514508463053	-0.697534139962582	-0.661709550166488	0.522921188511598
GPR4	0.684172650550433	-0.613298621396627	-0.756721907580739	0.547239929426985
GGT5	0.617008023496118	-0.593127634807234	-0.597135953515926	0.325705251638927
TMEM204	0.597494885444174	-0.517878768262457	-0.528036567180585	0.182895921984359
