""	VerPN	VerNL	VerCL	VerMES
OR2L2	-0.358870179889004	0.235720190338434	-0.454728071239516	0.26444051428129
HIGD2B	-0.41555554288433	0.444920487118846	-0.471618937726218	0.243244678183749
AC139530.3	-0.41555554288433	0.444920487118846	-0.471618937726218	0.243244678183749
THRIL	-0.331242415688175	0.163699536409553	-0.58284089500623	0.26003741172189
CDT1	-0.660979252026859	0.513838859085478	-0.613263351994366	0.612459474166685
FUT1	0.0164810981699938	-0.11184878716367	-0.434882773495421	-0.0375761707234138
AC006064.4	-0.425446315200784	0.244983559425588	-0.591753608008741	0.326446705954282
BTBD16	-0.335191808955101	0.432921959616822	-0.436209559941527	0.203058154509049
COMP	-0.514855317367837	0.411379177547296	-0.607888032512206	0.396510107519558
AL512604.3	-0.474651677471287	0.625250189681233	-0.585001083977479	0.232825652493436
AC116036.2	-0.466242835659688	0.59498708691514	-0.557987713950793	0.275880791118766
AL021328.1	-0.427953426314044	0.540988680021032	-0.498689058954255	0.241421490999423
PHLDB2	0.276612981403702	-0.317914411009213	-0.276106173732049	-0.450703409183849
ATCAY	0.212937271504326	-0.166963198078595	-0.367056023245587	-0.497137060019347
AL035252.2	-0.344326128580266	0.522588480272988	-0.477123509671153	0.0917474870122865
SGCZ	-0.359496370224759	0.561143220974118	-0.490316378982556	0.0710375284701436
NDUFA4L2	-0.28451125976401	0.0527644791450643	-0.650969432760464	0.328211131931381
LINC01547	-0.193888182417609	0.178888410633648	-0.396461234591474	0.0437000933191678
OTC	-0.588140734594483	0.783005897020906	-0.543141909407642	0.209265157979677
AC090193.2	-0.588140734594483	0.783005897020906	-0.543141909407642	0.209265157979677
SLC1A1	-0.439307036212253	0.627817634389205	-0.558900003583251	0.157638842776051
ADARB2-AS1	-0.452206968984304	0.589373746628539	-0.593374534820031	0.170893604738897
RERGL	-0.23664949500927	0.132844608722365	-0.411350673867751	0.0955352475562371
TMEM35A	0.197202866105791	-0.319079766880042	-0.375792894168281	-0.397454183236266
FSTL5	-0.235504609601059	0.0028827564923788	-0.634211278121543	0.0753745550420955
PLXDC1	-0.355848850777881	0.156198492500654	-0.723186103405342	0.180199018362691
MEI4	-0.518971057286593	0.359530693515555	-0.572161751147556	0.369657732808264
HS3ST2	-0.542501483899855	0.586109877546898	-0.646248790692822	0.285663334290915
AC007785.3	-0.450133884024725	0.502418708603602	-0.517312984051725	0.266454986299763
SOD2.1	-0.100925236103087	-0.0294408903614681	-0.485950325943522	-0.0102019517818461
SLC28A3	-0.512764835488143	0.61491750913287	-0.618704514448498	0.244550258238687
PRR26	-0.31733431190544	0.538094413958445	-0.457144295640921	0.0540419608261446
AL513218.1	-0.544368013139285	0.686237426028266	-0.609934672564674	0.249551787148597
KDR	-0.130178363707968	0.312245082678104	-0.302134754599431	-0.181989760465968
AC017100.1	-0.422312238238857	0.539795110161026	-0.495560643800645	0.234771003498758
PTH2R	-0.520405479462624	0.527664415297127	-0.618197172653209	0.313193785105231
LINC01719	-0.363842526113216	0.509388735356306	-0.458230107023272	0.188156102067708
ZDHHC22	-0.513740970075571	0.590069609502769	-0.586109328043883	0.300705673321536
SYT13	-0.469841466667331	0.618029619939127	-0.555601295031336	0.253413035957599
EDDM3A	-0.482482251781662	0.549092161874998	-0.564189837831625	0.29862304968784
WISP2	-0.446380395817772	0.47773007662653	-0.504683350802602	0.264927451867301
ANXA13	-0.510617593879248	0.564440512142702	-0.591416537969879	0.300698418092277
AC018512.1	-0.491611825603516	0.58543536619766	-0.573439428762918	0.277380948399691
CDH8	-0.342611084430999	0.454392861142249	-0.45386921563283	0.200442860308652
KIRREL2	-0.451751165240414	0.561730513277834	-0.51885311826587	0.268794570181733
AC021683.2	-0.484689708767831	0.588935023780014	-0.569899327475348	0.27058749544571
TMEM26	-0.464709096055597	0.480512379798518	-0.514842067317674	0.285307170167854
AL162411.1	-0.472827071988928	0.616244220502118	-0.555921847500787	0.255168616614867
NPIPA3	-0.0186187436313982	-0.0640023344734459	-0.57052701629187	-0.0676256924412168
SYCE1	-0.537162099866739	0.635548471766063	-0.643006949336975	0.265956193523796
