""	VerPN	VerNL	VerCL	VerMES
TMEM273	-0.691201304192328	0.374103617293838	-0.695115784422805	0.807571521598216
CCL28	-0.731866810419725	0.432706601112887	-0.732802596263693	0.650202182813413
AC211476.2	-0.49941559542794	0.681936889529097	-0.308542625823482	0.0765233045254586
CR1	-0.640725186307639	0.297845788238553	-0.649387445051804	0.728842202436229
ATP8A1	-0.677685131304272	0.4718089201525	-0.533797031436173	0.513711371278728
CLSTN2	-0.588684133761188	0.684614103755584	-0.583033769788609	0.513551769794794
AC073195.1	-0.676984283281891	0.411977127839375	-0.698383739183588	0.770579230633128
AC022167.3	-0.673321568726837	0.610665598323449	-0.720536430884181	0.609067367123927
SMIM11A	-0.656927508367472	0.290578623686482	-0.758521986198692	0.769286219818245
NPPC	-0.605722665002407	0.690400378891097	-0.554011307449584	0.465086173767865
LINC00862	-0.56825718395711	0.682947777610189	-0.563026828568762	0.527346629028309
HOXB3	-0.65159828947193	0.55195984888127	-0.752648535269791	0.634322345190528
IKZF3	-0.717720538228196	0.374641273174587	-0.668532913517356	0.728846856288056
NKX6-2	-0.592923318551733	0.593585994037736	-0.560475081975638	0.577498531117304
RAB11FIP1	-0.73688906513334	0.290987594736253	-0.796779592258029	0.69798463364921
GPR174	-0.702908371334249	0.365907542409614	-0.66929700428136	0.635257599711237
MEG8	-0.49312037901833	0.568033289418977	-0.418702575361263	0.19805376919231
MOBP	-0.596370770457363	0.676753621116233	-0.555598521320284	0.494787139325303
LINC01943	-0.650362945677397	0.275892461307375	-0.67359675816166	0.813196562804613
NPIPB13	-0.452980125539386	0.271869659932311	-0.500321545086525	0.551015509843907
NLRP12	-0.654035643243412	0.543958929211728	-0.803989826141358	0.690292752497863
AC005962.1	-0.564075353503475	0.312397312536647	-0.532463378217708	0.560987907611621
AL359091.1	-0.614833179830194	0.607438828426416	-0.682278648597127	0.595920214513367
TCAF2	-0.552853333889895	0.21162259819276	-0.58025517505016	0.533264632605094
PAX8-AS1	-0.625651568198776	0.224030471818245	-0.732647979223463	0.701026597620471
Z82206.1	-0.621958786460834	0.482728481104939	-0.680516437865613	0.674588682263357
TPPP	-0.598118637642731	0.68558705725677	-0.556747742565836	0.490967839030159
TNFSF8	-0.694280809588162	0.356692451182388	-0.751184107716286	0.692018105688428
SYTL3	-0.566591704799821	0.156684624516258	-0.541515840498445	0.620691094561275
CD36	-0.68739450202952	0.415922254131701	-0.68623703861103	0.545303939502691
COL12A1	-0.569460512125434	0.616515038223441	-0.611110582890349	0.579940171815554
LINC02591	-0.571092364390941	0.231723022442201	-0.758851035983667	0.789379835179966
AL139424.3	-0.522249576581568	0.701849046127903	-0.443278031813783	0.329255318464034
AC007663.4	-0.707365517221613	0.583564086771594	-0.743086778324288	0.61775459721103
THEMIS	-0.581068671832895	0.263400355282508	-0.58333478734828	0.768369567487968
AC009163.7	-0.503237979977494	0.344721511745141	-0.450063731639494	0.195361932741827
RNF125	-0.548371275169186	0.398867742399709	-0.444736639573773	0.443858024290262
SGK2	-0.664312402315953	0.505069737886194	-0.538112679902758	0.350167442247443
SLAMF6	-0.689249211308695	0.362650528113793	-0.691301015127286	0.578465479333299
NLRP2B	-0.593517153519736	0.70205560094509	-0.538220469572846	0.401076621417444
LINC02473	-0.636134569084892	0.598782218390035	-0.665098894151609	0.558172656509758
GPR1-AS	-0.648984631140418	0.598284368787275	-0.74911459174558	0.571276971876897
PTGDS	-0.5130783238457	0.533713361424182	-0.535460618227953	0.408301483154492
AL034397.3	-0.62923238220779	0.311273437795586	-0.671595526959388	0.741900203642414
TSPAN32	-0.559851195102623	0.373086052420489	-0.63353812239892	0.686720218071706
AFAP1L2	-0.624792484330349	0.603108796637561	-0.643089768262844	0.587501231502833
PRKCQ	-0.722452454762614	0.365642026379899	-0.628425689896684	0.631757885764952
MPP7	-0.579701279703088	0.576900442094876	-0.544414156947003	0.492988408729016
CXorf65	-0.696798440973744	0.532802992424579	-0.769484468838637	0.712657980528604
SYT15	-0.716222603348474	0.537672509790463	-0.790530330879514	0.658972112574044
