""	VerPN	VerNL	VerCL	VerMES
EFHD2	-1	0.5	1	-0.5
COX6B1	-1	0.5	1	-0.5
CD86	-1	0.5	1	-0.5
MBNL3	-1	0.5	1	-0.5
LINC01366	-1	0.5	1	-0.5
POLE4	-1	0.5	1	-0.5
RAB11B	-1	0.5	1	-0.5
NIT1	-1	0.5	1	-0.5
GABPB1	-1	0.5	1	-0.5
GLT1D1	-1	0.5	1	-0.5
DUT	-1	0.5	1	-0.5
GPS1	-1	0.5	1	-0.5
LIF	-1	0.5	1	-0.5
DTD1	-1	0.5	1	-0.5
ITGB7	-1	0.5	1	-0.5
UQCRQ	-1	0.5	1	-0.5
BSG	-1	0.5	1	-0.5
MYL6	-1	0.5	1	-0.5
RDH11	-1	0.5	1	-0.5
TP53TG1	-1	0.5	1	-0.5
EIF3M	-1	0.5	1	-0.5
PHOSPHO2	-1	0.5	1	-0.5
TMEM161B	-1	0.5	1	-0.5
STK39	-1	0.5	1	-0.5
GLO1	-1	0.5	1	-0.5
CIC	-1	0.5	1	-0.5
RPL19	-1	0.5	1	-0.5
CDC42	-1	0.5	1	-0.5
GATD3A	-1	0.5	1	-0.5
JAKMIP1	-1	0.5	1	-0.5
PLEKHO1	-1	0.5	1	-0.5
SLC16A11	-1	0.5	1	-0.5
SEM1	-1	0.5	1	-0.5
RPS25	-1	0.5	1	-0.5
FUK	-1	0.5	1	-0.5
TOE1	-1	0.5	1	-0.5
BCLAF3	-1	0.5	1	-0.5
NARF	-1	0.5	1	-0.5
AL445686.2	-1	0.5	1	-0.5
ETHE1	-1	0.5	1	-0.5
ATP6V1F	-1	0.5	1	-0.5
PCBP2	-1	0.5	1	-0.5
ZPR1	-1	0.5	1	-0.5
HMBS	-1	0.5	1	-0.5
RPL9	-1	0.5	1	-0.5
DNAJC17	-1	0.5	1	-0.5
RPL30	-1	0.5	1	-0.5
SCML1	-1	0.5	1	-0.5
PAQR3	-1	0.5	1	-0.5
HCLS1	-1	0.5	1	-0.5
