""	NefMES	NefAC	NefOPC	NefNPC
GSTK1	0.105637657361795	0.498631636562671	0.475095785440613	0.344827586206897
THRAP3	0.0596606458675424	0.517788724685276	0.474548440065682	0.386425834701697
SFPQ	0.0158730158730159	0.532019704433498	0.502463054187192	0.422550629447181
UBE2D2	0.0322933771209633	0.51559934318555	0.455391351943076	0.380405035577449
WASF2	0.114395183360701	0.507936507936508	0.48111658456486	0.371647509578544
TRMT112	0.0498084291187739	0.517788724685276	0.490421455938697	0.395183360700602
ATP6V0E1	0.0563765736179529	0.490421455938697	0.44280240831965	0.319102353585112
ATOX1	0.0262725779967159	0.505747126436782	0.457033388067871	0.375478927203065
ASPH	0.0629447181171319	0.513957307060755	0.471264367816092	0.354679802955665
SCAF11	0.118226600985222	0.520525451559934	0.48111658456486	0.359058565955118
H3F3B	0.0864805692391899	0.512862616310892	0.494252873563218	0.390257252326218
NSD3	0.153256704980843	0.506841817186645	0.497536945812808	0.373289545703339
GNB1	0.0853858784893268	0.503010399562124	0.486590038314176	0.370005473453749
GNB2	0.0186097427476738	0.515051997810619	0.450465243568692	0.37712096332786
CHMP3	0.0974274767378216	0.499726327312534	0.467980295566503	0.344280240831965
SMIM4	0.0952380952380952	0.501368363437329	0.458675424192666	0.363984674329502
PPIG	0.163656267104543	0.523809523809524	0.517241379310345	0.413793103448276
OS9	0.111111111111111	0.491516146688561	0.477832512315271	0.348111658456486
C9orf78	0.0755336617405583	0.507936507936508	0.460864805692392	0.392993979200876
TRIR	0.110016420361248	0.494252873563218	0.443349753694581	0.361795292829776
TMEM50A	0.0831964969896004	0.47400109469075	0.446633825944171	0.33552271483306
TMA7	0.013136288998358	0.488232074438971	0.431308155446087	0.33552271483306
RAB5C	0.000547345374931582	0.490421455938697	0.43951833607006	0.339354132457581
RNPEPL1	0.103995621237001	0.50191570881226	0.473453749315818	0.347016967706623
SON	0.0519978106185003	0.500273672687466	0.488779419813903	0.348659003831418
SMARCA4	0.0799124247400109	0.509031198686371	0.482211275314724	0.382594417077176
DNTTIP2	0.210727969348659	0.540229885057471	0.521072796934866	0.391351943076081
AKIP1	0.0415982484948002	0.547892720306513	0.512862616310892	0.447728516694034
DPY30	0.0749863163656267	0.495347564313082	0.47071702244116	0.382047071702244
ATP6V1G1	0.0919540229885057	0.515051997810619	0.475643130815545	0.406677613574165
RSBN1L	0.196496989600438	0.513957307060755	0.499726327312534	0.385878489326765
TMEM9B	0.00766283524904215	0.51559934318555	0.452107279693487	0.373289545703339
NDUFV2	0.0503557744937055	0.51559934318555	0.458675424192666	0.385331143951834
NOL8	0.053639846743295	0.511767925561029	0.488232074438971	0.359058565955118
LSM10	0.0246305418719212	0.517788724685276	0.445539135194308	0.403393541324576
GOPC	0.090311986863711	0.514504652435687	0.496989600437876	0.376026272577997
RAB7A	0.0454296661193213	0.548987411056377	0.505747126436782	0.461412151067323
ANKRD11	0.111111111111111	0.507936507936508	0.488779419813903	0.388615216201423
NUDT22	0.0793650793650794	0.519430760810071	0.477832512315271	0.391351943076081
PTPN2	0.18007662835249	0.538040503557745	0.542966611932129	0.407224958949097
JTB	0.0454296661193213	0.489874110563766	0.451012588943623	0.357416529830323
RAD23B	0.131910235358511	0.522714833059661	0.479474548440066	0.376026272577997
CD44	0.090311986863711	0.498631636562671	0.47400109469075	0.349206349206349
ATP6V0C	0.0673234811165846	0.495894909688013	0.461412151067323	0.327859879584018
NDUFB3	0.016967706622879	0.523809523809524	0.465790914066776	0.403393541324576
TIMM13	0.0284619594964423	0.525451559934319	0.475095785440613	0.441707717569787
KHDRBS1	0.153256704980843	0.467432950191571	0.425287356321839	0.293924466338259
GABARAPL2	0.125889436234264	0.531472359058566	0.49480021893815	0.424192665571976
RAB2A	0.0273672687465791	0.516146688560482	0.448275862068966	0.376573617952928
SDF4	0.0738916256157635	0.484948002189382	0.430213464696223	0.324028461959496
