""	VerPN	VerNL	VerCL	VerMES
PTP4A2	0.129879959793836	0.189976318682316	-0.0193341306581764	-0.176997273006788
MTPN	0.30811251042043	0.201082606013518	-0.122214041123044	-0.327251066606179
KTN1	0.297688234455855	0.218757130704516	-0.0212357253742538	-0.29675823023925
GNAI2	0.272902572486315	0.226858584089054	-0.0136001971269713	-0.274346176476744
MTDH	0.26330907483334	0.188389244669069	-0.201214166188763	-0.338628449520971
AP2B1	0.227744824025633	0.19015412786675	-0.0859072651614899	-0.268265389948335
GNAS	0.194276835467087	0.135194852957907	-0.0540548535965571	-0.23642162953495
SON	0.259644985234939	0.240595124407423	-0.00337295949949948	-0.258709377769548
SEC62	0.171432765340758	0.24403509682559	-0.0108410087504644	-0.185682505589161
YY1	0.242066613755384	0.157362774582164	-0.0755997541528729	-0.236795562153688
BEX3	0.241107315424615	0.283663832345563	-0.190939028335276	-0.34332188887599
USP9X	0.246628025250889	0.194726296145705	-0.0206268940818958	-0.236565783917924
GDI1	0.280422132515161	0.30619904871584	-0.00745244246883192	-0.275307322933799
TCF25	0.241554323403824	0.133137967020134	-0.0941353524623087	-0.274170655908537
SRRM2	0.333134493361435	0.107325476465953	-0.0646237691392189	-0.345290797756122
ZNF24	0.284281882985869	0.235374576629218	-0.000123425499074972	-0.264030192207115
MRPL57	0.147891446074553	0.202559505278541	-0.171140559264137	-0.256796475482089
SRSF11	0.269281072112418	0.161447430881634	-0.0528675668524581	-0.287540599842597
ZNF706	0.146721567458434	0.19028471663051	-0.0888381186969988	-0.225950125419096
TCF4	0.331595281214074	0.143461888537597	-0.0872786884747178	-0.344718209230894
NCAM1	0.326291068438284	0.173043511596541	0.0525427287881676	-0.271341018981955
YWHAZ	0.269941834093225	0.203244387245306	-0.171134365964701	-0.327732507780587
CWC15	0.0964463747576509	0.137447623080211	-0.14995118579104	-0.213708298062817
RAB11B	0.294345244966167	0.243548455814382	-0.114581355091713	-0.319693274000468
NFIC	0.218121517202178	0.220293102245466	0.0170857389404138	-0.217747237090404
UBXN4	0.196735959525899	0.17362744359881	-0.0508580551970492	-0.218069465823588
RAC1	0.287414325245817	0.337080372912059	-0.192079505310772	-0.370632462777301
USP22	0.335514417314254	0.139543881846363	-0.0783309009816269	-0.356012934420025
NUDT3	0.258252356580436	0.212203650127569	-0.00291183125867071	-0.241355293265241
CAPNS1	0.177205399141534	0.226118331319874	-0.0396627225876374	-0.213189035036937
ERGIC3	0.17401671531276	0.256549934984285	-0.0951534456627259	-0.224215534915575
DDX3X	0.171929637611803	0.181784166163353	-0.022413685146914	-0.182070917990925
ABI2	0.288886313051015	0.117867748276167	-0.0777354883787867	-0.298002411486858
UBE2D2	0.176851670691111	0.217704180490301	-0.220636811275452	-0.309315150094684
USP16	0.28270735894801	0.20941278934334	-0.137981304662619	-0.322991276057599
URI1	0.264079636214122	0.109190065603607	-0.165234292283903	-0.327017048563399
RTN4	0.113663768219491	0.200602733659274	0.0981482485849144	-0.0972770740066573
WNK1	0.188831193984562	0.122886267302921	0.00511799056006963	-0.196834354608544
PCBP1	0.241813450856654	0.193548166011067	-0.2081618107424	-0.320160125561846
PDCD6	0.294814916437621	0.268431138526559	-0.101465621578642	-0.319087818187523
FAM200B	0.188898114404009	0.190826651943991	-0.148191103093727	-0.263986596957201
SOX2	0.312246645302001	0.243841058844473	-0.0675805282632879	-0.322242236118179
RNF7	0.19158117680313	0.195794558477131	-0.194222386726634	-0.287740102917155
CCDC47	0.180312450915933	0.205775365526632	-0.0263100900822535	-0.214933516156824
PAFAH1B1	0.314149001648361	0.191097396900319	-0.0651088377652611	-0.312002411219013
PCBP2	0.227140731258789	0.101511178411762	-0.258964014422115	-0.320121294853149
SCAF11	0.169527932090388	0.0844031629574753	-0.0570592020350011	-0.204811689964019
LARP1	0.283346729416409	0.14100948515716	-0.0738873087477941	-0.293255758832677
RSF1	0.314851238785201	0.174534691832422	-0.0749903252150527	-0.303550243922288
KIF5C	0.325930650288142	0.189329303152256	-0.0851795462444513	-0.347428486882197
