""	MES	NPC	OPC	AC
ARL5A	-0.155375542011816	0.21201833655313	0.238511282454715	0.350709822363244
JTB	-0.161867317380413	0.223482492776192	0.24013902534798	0.365764069908977
GNG5	-0.173374971151436	0.217995618610644	0.230540231258139	0.37104330543357
ATP6V0E1	-0.15026382521033	0.184619626525038	0.206851179903316	0.334565404197865
MRPS21	-0.214734812345846	0.275944561835924	0.298111404837403	0.427434165571936
DDX5	-0.213007708053106	0.230889585968072	0.267772333554593	0.372974596285311
SH3GLB1	-0.154337424499415	0.161412642184872	0.177170179764589	0.284312155039342
LSM8	-0.165473659538596	0.249231531336591	0.264740446725574	0.387024877430414
SELENOH	-0.134528209777542	0.183657072521574	0.214195650741465	0.34717652783499
SUMO2	-0.189537293934878	0.241172478202718	0.242248692296614	0.397807594483867
RAB2A	-0.121675726858417	0.186424738817013	0.21810453438197	0.321581999121147
ATOX1	-0.143565921792141	0.217898342276114	0.218263570039209	0.37559875624353
PRRC2C	-0.164236891241047	0.264686749352774	0.295689921593359	0.365766298708634
VAPA	-0.0742237125624583	0.197754663763973	0.217515843621808	0.334971836599953
PRMT2	-0.124970396503528	0.195925825536746	0.246676454932733	0.35186707266291
GUK1	-0.074356721593412	0.122406845148022	0.150939505661541	0.278436895348233
CHMP3	-0.185516251187213	0.285775942333062	0.291668375712848	0.427517997197769
GNAQ	-0.192409641932517	0.215369373268656	0.264718949591074	0.374537416225907
MTPN	-0.0870580774946644	0.172315140813442	0.180293231699113	0.307233705892786
UQCRH	-0.0752519083201173	0.180447384862726	0.184851415077652	0.321604215220961
TTC1	-0.171903819372314	0.206903168706517	0.203466998896868	0.364813091422789
PRPF40A	-0.198139455295683	0.287503549903218	0.302426936614141	0.41731117321715
DCAF7	-0.152579835974715	0.187967355988983	0.196621923029417	0.309605580109112
UBE2D2	-0.122603698513833	0.276890435787939	0.277243582772851	0.387429081032845
BPTF	-0.239471903819395	0.28275699681428	0.324157016652144	0.41947433113005
PPIG	-0.109715482898284	0.244865671663276	0.225491496211723	0.363926891920199
RAP1B	-0.153717242931303	0.178137557220861	0.170650005404853	0.317322978665655
ZBTB38	-0.212843999099872	0.236987510811499	0.297310115325679	0.380892874398096
ELOB	-0.137828990648399	0.181637492154282	0.179284304313019	0.338694794789397
NDUFAF3	-0.155079399201816	0.243904843182375	0.235955208455539	0.369536061690889
LSM12	-0.136478553551965	0.170954638168719	0.174361532409227	0.310402555728632
ATP5MC1	-0.185800746719907	0.279215577442557	0.279205933237903	0.425010022408801
KPNB1	-0.190922169585813	0.235122292816887	0.245127582797149	0.376286736370115
RAB11B	-0.127254628894031	0.262532434431964	0.293850730296866	0.391155058886341
SMIM30	-0.154601573245212	0.209811896471542	0.225901595392959	0.378990342251615
BTF3L4	-0.150071213754154	0.162083582875066	0.174312714501783	0.31101461287333
MRPL41	-0.139751510371482	0.154101315495279	0.178119648521146	0.331759345428875
CHMP2A	-0.0898875750153044	0.201917990226371	0.216676520718276	0.350882087007752
SYAP1	-0.138726478071856	0.160148049835982	0.149519256849105	0.292028403247675
PTPN12	-0.120264321298064	0.219505307060355	0.249635222745742	0.355378294884876
MRPL20	-0.199653313758257	0.270825295873222	0.273558226193086	0.411208000786855
ADAR	-0.143466991831821	0.206467402362403	0.257544658409654	0.334995634428555
CHD9	-0.23740034208487	0.33899573148859	0.359116102536471	0.440255012067171
UBXN4	-0.157242988806406	0.29135635420092	0.288602194124108	0.424867954404816
NDUFB7	-0.0699503840366221	0.158446037517189	0.146707446035823	0.311660245806418
PHPT1	-0.0960520043742086	0.222115591318629	0.246917884289428	0.345202458409175
DYNLT1	-0.160828768487372	0.203045691118539	0.236715013530452	0.371978826115681
ECI1	-0.188065063704154	0.280626479725496	0.301138618376313	0.420334935384958
FIBP	-0.163495060332193	0.250058272334936	0.263593765126427	0.396258075444453
SRRM2	-0.0780261891187182	0.191563560702104	0.236977221053938	0.307374695445324
