""	VerPN	VerNL	VerCL	VerMES
CLDN9	0.0147326643028302	0.355093562848265	0.170045052041946	-0.123626431302933
LINC01998	0.268326217452176	0.262751029685889	0.250412955017091	-0.28618858295156
AC007497.1	0.242457736503262	0.293336423648803	0.223341906105599	-0.367346628821099
AC016821.1	0.0185512466182349	0.27177632234125	0.183890873669152	-0.184582987533134
SMPDL3B	0.182673595114986	-0.112660839472983	-0.0884692973556285	0.0435578874254216
HOOK1	-0.125948820358424	0.486180643757503	0.159544665193129	-0.236571300002386
MYLK4	-0.0264290476564818	0.136202498102593	-0.0425902125300758	-0.128489169330008
AL137024.1	0.0515529513575211	0.265263284623482	0.115244477472063	-0.233322954162966
SAG	0.127544830552192	0.396576544598213	0.226750519853008	-0.28310647664512
AC006946.2	0.158801039673695	-0.0441350981737207	-0.078154614992338	0.124180744326536
AC021016.2	-0.139467419313401	0.0487454039337615	-0.096335035531453	-0.0038767758673636
AC079313.1	-0.0584360125314443	-0.184552361417335	-0.218823382800205	0.275344259454214
AC005776.2	-0.104183701500702	-0.185302337575323	-0.315074495292887	0.26444082358216
AC087741.2	-0.172886453845009	0.318382303999277	-0.0636812926959351	-0.129031051343418
ZNF727	0.0501011661487701	0.0306294940886815	-0.211048873025648	-0.0429731670283272
TMEM225B	0.00924791171304699	0.439319937320484	0.17509743651191	-0.303658487396916
AL121895.1	0.0454839317492217	0.0828920592398368	-0.138847297007114	0.0749036164332194
CASKIN1	0.2495311526871	0.317546450478151	0.239934787743831	-0.276507013235623
MECOM	0.0975549683581089	-0.132496019830905	-0.0514954875252396	0.0672874762212407
AC051619.7	-0.0771823164913001	0.282013603452475	0.0111807472766266	-0.0756495901398753
AC006960.3	0.164704422526246	0.254570893002471	0.265447927870914	-0.294122729550521
PCAT19	0.097809645512227	-0.0509720432485577	-0.131305477756862	0.0377679347177876
AL021918.5	-0.0405638756839186	-0.162928045250345	-0.226722024600754	0.260771110547196
TFAP2A-AS2	0.0082710783351187	-0.104563953581792	-0.0707901562830338	0.145335830739384
LINC01445	-0.0323298283415117	0.1359953494398	0.0723992262916449	-0.0396168976648824
LINC00996	-0.123030949346187	-0.122601174403082	-0.342485949940963	0.266235738396767
AC007620.3	0.265924653719976	0.208982303956283	0.222227568445463	-0.308085051122876
VIPR1-AS1	0.313773391946518	0.0523336406154012	0.137619697965607	-0.157378333297372
LAPTM4A-DT	-0.0130510018668664	0.0306749630869725	-0.0878406234883326	0.0144860133264055
ATP6V0D2	-0.174345129453125	-0.273280863268433	-0.295343548425443	0.424907939703274
AC083837.1	0.0185836553990218	0.300528227834757	0.206253998862616	-0.162570920168776
AC090236.2	-0.123308483404882	0.293067228055044	-0.0759754579820253	-0.0649266514502926
SGO1-AS1	0.0239075315025971	0.347691456432957	0.0478282238259295	-0.283905474169894
AC013468.1	0.117040003092237	0.216360042342181	0.240295860542854	-0.302394426405964
AC005037.1	-0.107838513719212	0.166913918995489	0.0243821977568983	-0.0731078356943996
AP001010.1	0.370170519458801	0.121218433603042	0.280681635868277	-0.296404478245628
AL512306.2	-0.129771341238026	0.254602140239833	0.0949817416440939	-0.0252575840297743
OR3A3	0.134561137230396	0.434032377509181	0.166905742103963	-0.354418721071983
AP000593.4	-0.0128797038950391	-0.153925691996531	-0.222774656753563	0.193650228592505
MIR17HG	0.0717739272133518	0.184557422844	0.0254562887207074	-0.181246077112031
DNMBP-AS1	0.0615421234581415	0.30012103060769	0.220657928105524	-0.174972485146444
OTOS	0.236491354951702	0.189563852741114	0.0888382963046569	-0.190319262389375
AC113139.1	0.136610838238751	0.16792448760141	0.124868294369166	-0.131466814399768
AC234917.3	-0.118496873721087	0.168109555030882	-0.230183614810133	-0.0203861612643048
AC021188.1	0.131567884657525	0.168022834394642	0.0880571721243217	-0.337647880185592
ABCB5	-0.0553925156422795	-0.114127080373694	-0.290208175971953	0.205564144516162
NOCT	0.146765978736172	0.214483291766441	0.128043246651983	-0.128044968187274
AC040904.1	0.164660376901664	0.310548817341655	0.153411978333638	-0.220580989820243
PPIAL4G	0.314613549799938	0.313622189247827	0.288607732221118	-0.380702139274767
AC232271.3	0.292287859774721	0.388581747616188	0.341615898706544	-0.403262861872345
