""	NefMES	NefAC	NefOPC	NefNPC
GSTT2B	0.32340933197774	0.795618920442983	0.762826517175774	0.29430333381576
ETS2	0.284646255910442	0.652268086352566	0.699827507830974	0.273193796440938
TGFB1I1	0.235339447350285	0.638184849468067	0.744187350924064	0.285094140640203
EN2	0.0571375451260758	0.589171221650579	0.784983256317315	0.478047497762474
SCARF2	0.0823810929798334	0.637974163555325	0.8155688797871	0.362811038511337
STK33	0.256866843552311	0.7034408183172	0.713835522148941	0.415669395069614
AC004556.1	0.124974771509801	0.551479907848528	0.757143310017685	0.26226007108759
POLR2E	0.199369298960966	0.587930359665791	0.715786332023363	0.197827173122333
FAIM2	0.287320705035435	0.736299884598375	0.759371439889901	0.271292769647568
MARCH9	0.28293214446819	0.693231058202363	0.704314065769123	0.338563677106364
TRIP4	0.31833198020328	0.709418023217611	0.676307126228779	0.276025827873261
ALDH2	0.372046380861817	0.785307237960852	0.727206355236914	0.293068735498799
SORBS3	0.118812230838573	0.595138621759167	0.728773217096095	0.355095026880794
AIFM2	0.400599587514667	0.717790868230172	0.675479780058785	0.182712115203533
GPX4	0.177913461112088	0.590979431276947	0.752290909807802	0.248427960953275
POLR2J	0.183475548366429	0.61681662818535	0.748060415868106	0.253598350458037
ATP1B1	0.131631904990342	0.752075317699238	0.836590042755339	0.442436082476139
ZNF853	0.0282526856433228	0.546394217738459	0.778590183543141	0.482811898808979
MGST2	0.370896198579289	0.776230758728692	0.732003847645957	0.262141734559252
ZDHHC4	0.316337404822084	0.636960200976375	0.688738314725457	0.193223412175066
SLC9A3R2	0.240293049282006	0.688093485498429	0.727714911546655	0.341748947561403
GPX8	0.312324772576666	0.745964126250111	0.739216257412318	0.232763508128722
SOD1	0.386778810133102	0.700432393868377	0.724984828695166	0.176116769861147
RAMP1	0.0753425795477098	0.666654701945017	0.820003081113349	0.369114959004795
ERP29	0.470822543860376	0.794162129011099	0.695594092477186	0.151825039216223
MEOX2	0.282118701362689	0.75543953439162	0.777380413364617	0.310179214027164
CPNE1	0.108434289358171	0.581947618098366	0.734506890032861	0.382491388459015
SNF8	0.304533221473688	0.609305222173368	0.675440236601989	0.21184139694791
DYRK4	0.401558653256602	0.6817471756002	0.658830022599659	0.131201794772179
FAM114A1	0.301053615692558	0.72730624663831	0.734838008458834	0.26276801405643
C3orf14	0.0846924008806262	0.523546598973026	0.727251023276024	0.305773357279787
P4HTM	0.379089841296848	0.762489883797211	0.707343802722932	0.194463694433535
PRDX2	0.297938118614985	0.702943381257184	0.71088423231479	0.229616102767104
MSN	0.121299932090738	0.760793070812265	0.846719397685004	0.534811873992113
AGPAT3	0.166314020016189	0.731417462774589	0.799588596016844	0.492035799597396
PIN4	0.331890961805836	0.643452114256452	0.688032850007998	0.204709063716844
PIANP	0.252968702689391	0.63992943967786	0.724457885744338	0.33166077300644
TUSC3	0.386623952260463	0.778521451401146	0.712399566263731	0.246116718643649
GNG11	0.250394207266743	0.637889296694071	0.719200352608088	0.234136801529037
PSMA7	0.220185077843722	0.545487106687	0.679825020856506	0.16732959935903
BLVRA	0.237761086415696	0.690292381766847	0.735393224410583	0.238346534680453
GSTP1	0.423456897664171	0.676349623682227	0.673817752321319	0.131712254013037
COL9A3	0.170496174696936	0.703266470658309	0.803157904417159	0.363870269007582
SEM1	0.286998834622684	0.590688538320966	0.690820738340579	0.168405253497912
ALAS2	0.162181887926637	0.653005317256795	0.807982302724281	0.287543971542476
MAP3K13	0.304907625505731	0.74445536084	0.732609089025954	0.312475701142975
NDUFV3	0.140621746683385	0.665116291901609	0.807606456499783	0.353896162143786
STMN3	0.321822954999735	0.742562885061913	0.726917270337799	0.267678429723104
MGMT	0.270139210811438	0.70341032827232	0.754825981258998	0.223016714459697
PEBP1	0.344375101031815	0.795320873350792	0.771661527342996	0.22677841656493
