""	VerPN	VerNL	VerCL	VerMES
MXD4	0.620426404941887	-0.282071762224307	0.88265083473484	-0.0565648679586645
NCAN	0.772360127980564	-0.580987542639684	0.852148377941877	0.00409060850900476
GNPDA1	0.719636081578232	-0.496031577394122	0.863171898592808	-0.0425556292643086
SCG3	0.724894732918273	-0.478737550719141	0.838514915369073	-0.036215698838706
MT-ND5	0.621725791727467	-0.389747863175235	0.812276525847449	0.0518302947136761
SESN3	0.650902288648483	-0.350034327982681	0.841196236167694	-0.213415002292834
ARL6IP5	0.62938910495653	-0.403287235353541	0.82478247408718	0.0446331171884694
MXI1	0.595493464419585	-0.245177456667896	0.863947665590401	-0.0287976251909736
GLUL	0.790853101711618	-0.525521127268456	0.863748542802806	-0.0971000542220391
LRRC3B	0.511496169202908	-0.233086952928706	0.841797838706024	-0.00962821966710573
SYT11	0.80716232873002	-0.542450120517453	0.926069702298771	-0.0135369914136831
NDRG4	0.609394436326913	-0.40384451635058	0.814761054597307	0.116236771082035
BCAN	0.707477550447007	-0.546667155866474	0.808873045044385	0.0252994720082155
CDH4	0.60799072956487	-0.463171246633369	0.795049530142609	0.0323036834754522
FEZ2	0.656580006793989	-0.430844306739084	0.892999218037273	-0.0611484867796425
SAT2	0.627280000148467	-0.523357011627473	0.819092985214321	-9.89400200603502e-05
LEPROT	0.69637303759221	-0.478875181178677	0.860366349414412	0.0237781380955208
MAF	0.584103338968645	-0.292692110058441	0.804347196956502	-0.0420308820083269
NDUFA4	0.536013034034317	-0.324267695634816	0.775963109842803	0.0577617819351464
SEC14L1	0.821189956859003	-0.616785932157585	0.817038400087774	-0.0162117515319695
SLC43A2	0.643097072282567	-0.372677005280959	0.869702046116923	-0.0238569560384742
KCNF1	0.53607712934661	-0.296206678454307	0.775975676409675	-0.0687082501498604
CNN3	0.609921727096045	-0.311366966857585	0.825175825110821	-0.0903446689418839
PBXIP1	0.720914783058482	-0.450217143808325	0.870350554774259	-0.0440962306485188
CLU	0.531183024950943	-0.321059212253321	0.789701358548954	0.113377183081752
UBE2H	0.658517821735654	-0.499112394248588	0.819574884890775	0.00518061909514274
FGF1	0.598684886555595	-0.399279733930215	0.801098205292389	0.0610710672822023
PIK3IP1	0.619615152516474	-0.374748065949935	0.757159466431857	-0.0884236903780777
TSC22D4	0.669599221432382	-0.408463469156444	0.864698901561781	-0.00215189687917674
CCDC159	0.553886711088865	-0.323105625299781	0.743946372030328	-0.053198712494071
TCEAL4	0.446564859809185	-0.172073035587197	0.80013273557665	-0.00228822589386139
ATP1B2	0.657533492544228	-0.434117254627382	0.845736165802689	0.0180320225959695
GPM6B	0.628030692215174	-0.469630943711204	0.816064792208945	-0.000971045603242483
EZH1	0.77993374661806	-0.602848391136421	0.813055458765289	-0.0385666799749732
ID4	0.604110593586858	-0.270690465174295	0.842508364439128	-0.05246274169703
C4orf48	0.631683212143257	-0.4298986848716	0.814438655148294	0.126725034739772
ABAT	0.82476297917702	-0.607256935987422	0.833822982716548	-0.140688843377802
NDRG2	0.677041619485074	-0.528205503915527	0.803103961440393	0.090126647401802
ATP6V1C1	0.765817511575537	-0.589257023934098	0.79490399492534	-0.0664204904045034
GRN	0.518996641493102	-0.309523153772094	0.805404342399656	0.0876846313471951
PLEKHB1	0.72751057914989	-0.553189530547036	0.798200475393166	0.0175259795487272
PDE4DIP	0.825702674723704	-0.587469168138182	0.811738474787953	-0.0475427190387051
GNG7	0.676067467852326	-0.489771819344014	0.789018821104663	0.0142084006428638
LSAMP	0.8244232157534	-0.724668789563744	0.795705380627267	-0.0161331860861226
TMEM205	0.51277215148809	-0.39011443100798	0.813065189599915	0.154906256225085
GPR56	0.734570114537151	-0.525580561251829	0.826969173259885	0.00602129849998611
PPAP2B	0.627598728655962	-0.382051337134259	0.829007151872249	-0.038784584977929
S100B	0.516723918833295	-0.388716062031861	0.823346059167499	0.103246202829789
RP11-66N24.4	0.716732020092337	-0.518247922687485	0.779013308907323	-0.105374967089434
NAT8L	0.667167522975265	-0.449949088774164	0.765746490975704	-0.14149681469592
