""	VerPN	VerNL	VerCL	VerMES
GSTT2B	0.66837051733761	-0.617359732463883	0.623218206301608	0.625485729855481
ETS2	0.670681746225928	-0.71755466870215	0.524947254867514	0.60708556536167
TGFB1I1	0.68202474046375	-0.667441479041572	0.493543893088109	0.571891113355595
EN2	0.820357190887201	-0.813887411021835	0.468654814078068	0.417209363295791
SCARF2	0.75468971033702	-0.762723305846194	0.460410970185479	0.449271567977979
STK33	0.756213744093349	-0.729577225427165	0.608656358434014	0.598412998127521
AC004556.1	0.70625278303612	-0.744281045379106	0.323017811702923	0.488012232783283
POLR2E	0.650205693872062	-0.616310855849502	0.351428384772459	0.535679287966268
FAIM2	0.674335850626263	-0.655914809641749	0.564399923264669	0.610069138351674
MARCH9	0.691844885371086	-0.619119114278305	0.600658792703886	0.617437984930813
TRIP4	0.672656298527969	-0.639901554160167	0.603735405722492	0.65956103451964
ALDH2	0.655976881015798	-0.622151365729945	0.651729027359813	0.671096577137125
SORBS3	0.736697977312202	-0.661624736982387	0.439044220469492	0.502272166303787
AIFM2	0.603436942952376	-0.648070088146428	0.589181391435707	0.714746970778504
GPX4	0.672183237939756	-0.62607736939468	0.336969089435425	0.5106220208237
POLR2J	0.67514288361664	-0.606493747602734	0.396415045958574	0.536086429682564
ATP1B1	0.785077458731257	-0.747137373529739	0.590982628732929	0.456447912784549
ZNF853	0.828035482067606	-0.844437871745643	0.455523079155712	0.381180888559003
MGST2	0.643302163051608	-0.603763670918295	0.625725684850269	0.687887847223967
ZDHHC4	0.627915672663759	-0.637758267370972	0.441951866160694	0.604481927695673
SLC9A3R2	0.704218626907299	-0.61723867347934	0.550697039328807	0.596863475686577
GPX8	0.643262578814874	-0.62114293604504	0.559395768176533	0.66219388802352
SOD1	0.583020907455536	-0.556881246978998	0.467259232726165	0.717402422685973
RAMP1	0.74680158942358	-0.695309711681541	0.500840981376158	0.450951972591889
ERP29	0.567945338197874	-0.555215293207248	0.602418346254184	0.767159769874049
MEOX2	0.69111694268547	-0.710364598310133	0.59381734556826	0.593455155178091
CPNE1	0.745402846793289	-0.701547839482059	0.442961658031205	0.485887786433918
SNF8	0.635893941355367	-0.612292058554865	0.44924977295442	0.627339910588064
DYRK4	0.580484577897536	-0.592489426429303	0.478046997645804	0.697855067259762
FAM114A1	0.662921141414476	-0.653042618832538	0.618582465433683	0.626834080877754
C3orf14	0.727740182783588	-0.789590701362653	0.352637239206293	0.4443310351491
P4HTM	0.619096199361562	-0.633245793283137	0.594294207825669	0.68956942125308
PRDX2	0.640755112768726	-0.581736386583307	0.52038631550582	0.611099613490136
MSN	0.807724218127988	-0.734219233574416	0.648104996044732	0.495961742725246
AGPAT3	0.792436407236171	-0.709354159462645	0.668864020589004	0.529811423042865
PIN4	0.626106140166665	-0.567667024223221	0.443455109331192	0.653552027213888
PIANP	0.714237776881066	-0.709214163256931	0.524908775187971	0.611049560593577
TUSC3	0.644775279241563	-0.666282133887598	0.638942234520458	0.688274345320817
GNG11	0.653616521962229	-0.618000130804592	0.439220280191077	0.622336572600842
PSMA7	0.638413894852463	-0.644634225839802	0.330048397355653	0.558654909949655
BLVRA	0.646576570604463	-0.611729310354605	0.458737098885744	0.571204216028821
GSTP1	0.580091364661018	-0.608453537862066	0.461393646860466	0.709403801413185
COL9A3	0.728876826588853	-0.697946656854636	0.538605330573879	0.542237380316701
SEM1	0.618184990991963	-0.607500385071565	0.380198062074663	0.633748388031135
ALAS2	0.693222402365218	-0.707477337082226	0.424980995215092	0.50150145286294
MAP3K13	0.683941408838233	-0.619042947360924	0.596875440249936	0.637667055891465
NDUFV3	0.719787288334011	-0.688342116819675	0.516688128709231	0.501740013847454
STMN3	0.659263576915975	-0.604925215841902	0.579861946116811	0.655877826668515
MGMT	0.654428336555074	-0.65976139870552	0.511920270829029	0.587017450568338
PEBP1	0.625084881019921	-0.583943933721654	0.56439202426005	0.661795223930197
