""	VerPN	VerNL	VerCL	VerMES
AC011476.3	-0.240275074667756	-0.34713276636558	0.199024012270927	0.376277957959661
AL031594.1	0.113607362784768	0.0837655727691704	-0.137368163004038	-0.102359937762152
GIMAP8	0.15395492685431	-0.0858387629817624	0.014855725106455	-0.0155499212791916
AC007603.1	0.0144632804440997	-0.18056795871619	0.139296644227472	0.169629454765126
PRICKLE2-AS3	-0.239352020009015	-0.342324548378372	0.0752546656822604	0.30968464245743
LIPH	0.0190959418495031	-0.136846838259301	0.201409948838304	0.170764351279264
FP565260.3	-0.160456585648838	-0.24618869797148	0.327073253614885	0.340455196366395
EFNA5	-0.49829108622738	-0.432173068241803	0.381620839192764	0.566487801289768
LEP	0.00509708507308722	-0.238109419422029	0.215933710229192	0.189067410900935
AC211486.2	0.317034741149385	0.0437708758556036	-0.0440284024703736	-0.140067080053001
ITFG1-AS1	0.168603224862796	0.0185554308179768	0.217469296540698	0.0215524334526904
AC103770.1	0.257114589103332	0.0729594516171662	-0.101862556048471	-0.183485517616692
AC010931.2	-0.125667111708871	-0.193326916893793	0.334606035150404	0.250444358156979
AC008738.4	-0.356644000724399	-0.177763026010608	0.079021915751765	0.258005069330679
AP000426.1	0.402873627373231	0.0672647013867831	-0.235628787956714	-0.318039174808491
AC124804.1	-0.320254080273447	-0.31239747267875	0.283079602338991	0.412748518179332
AC073957.1	0.0432676411510077	0.12823025843733	0.0601295794189924	0.127020262339282
CYP3A43	-0.218760060094063	-0.181705282861727	0.0333893350500253	0.21190017344427
AC141424.1	0.110166048807311	-0.135276592676215	0.154621308692873	0.106949576756953
TBXA2R	-0.134796275438352	-0.275850863342564	0.0748854110897392	0.256600150379484
LINC01600	-0.0454551811117376	-0.265058735402666	0.278309436794408	0.255446096395435
GDA	0.290284382607599	0.101573832647383	0.0182954725906535	-0.114475192249706
AC083806.2	-0.0063578753386383	-0.113091982883808	0.137414897214796	0.143080552138054
MPL	-0.182006033170642	-0.166866854554436	0.252330470264986	0.336487108967393
LNCSRLR	-0.370382722478018	-0.339204760316955	0.296584024780211	0.443311712530919
F2	-0.0672752868693034	-0.136099529602144	0.257473416795634	0.263114698971552
GFRA4	0.0512651332518316	-0.256318261233189	0.0904578581175288	0.0851126585878254
AC015845.2	0.196023646146936	0.115702629100892	-0.197608591263823	-0.18212117353819
GALNT18	-0.632493205024636	-0.158059718442372	0.158293011983106	0.586992834618463
AC090907.2	0.0440583687694193	-0.0721346124271434	0.0863506905207819	0.138783591966052
OVCH2	0.171858861544202	-0.0529866342355224	0.115386700064045	-0.0400770483130565
HDC	0.139658041804783	0.0309525360786723	-0.0383352353072024	-0.0278836827193932
AC084859.1	0.0182645417424982	-0.0452957848655583	-0.0594023525268884	0.0732445245807998
PRSS40A	0.438646107464371	0.033302413938705	-0.11867001583082	-0.257114295097578
AC012313.6	0.186028235604689	-0.119857419133946	0.298865282789359	0.0824450065234181
AC023906.3	0.0533756844980008	-0.154551712420569	0.353997732765575	0.20923653707722
AL357568.1	-0.129990322051243	-0.308593262082758	0.389804339044611	0.318013430410789
SOX1-OT	-0.306147005748208	-0.170412812162218	0.00971999026850294	0.191727689047794
AC009955.3	0.103026127222355	-0.152681255050385	-0.153148988588681	-0.0662212187004988
COL4A4	-0.469039838636519	-0.215882375277614	0.0674753415049278	0.394680808803512
AP002990.1	0.194952636535722	-0.186772666240523	0.0500400021626698	-0.0546495761241643
AC092070.3	0.094544137419011	-0.0615742199093957	0.0854797559898995	0.0477319459754351
AL354754.1	0.169396431762909	-0.0562016868623195	0.212361452660431	0.048112745564491
MOV10L1	-0.527511778085412	-0.296441826327709	0.328791508232944	0.556030583467207
SLC4A10	-0.0136771487739808	-0.066543370160002	-0.117777625371856	0.108477713657795
UNC5C	0.0823618511360295	-0.13467786293731	0.250046510006707	0.153093497544783
DAND5	0.0528186254746443	0.185779484467282	0.0654915139792976	0.0386024955341977
AP000322.2	0.364464727531804	0.11913136546731	0.0252610654533853	-0.146610275317766
LMNTD1	-0.197385779644703	-0.309786242326241	0.192481116069932	0.346670702306226
AC004884.2	0.0336597997549076	-0.220991083843549	0.115090391125413	0.115475284323476
