""	NefMES	NefAC	NefOPC	NefNPC
EIF4A2	0.15510986410227	0.211616763601696	-0.405918317620166	-0.41222503798416
DNAJC7	0.0306773257361722	0.0794314286334589	-0.412991604988923	-0.393073638151424
SAFB2	0.0676049449454696	0.155889217740923	-0.34167700945554	-0.339903430107698
PITPNB	0.122333621171367	0.175963689391085	-0.401546153225681	-0.398607047848772
LARS	0.113557346167032	0.162625480581195	-0.379879580797348	-0.399862606588725
USP16	0.0999515447451211	0.166266421995294	-0.432303099641128	-0.42357060511357
SERBP1	0.0757646086758299	0.113835987896737	-0.461569359138656	-0.450435600863387
TMEM33	0.0937719439972652	0.166509693964034	-0.396523199349763	-0.397813013813386
STAU1	0.0944394696452996	0.124308520830997	-0.449916925335613	-0.442500197673754
PPP2R1A	0.155354043490003	0.217877160052858	-0.440372058112662	-0.464458269526876
CSNK1A1	0.2058216117713	0.266136675242169	-0.463345052480624	-0.48509027878044
LYRM2	0.114541198460397	0.16146546441692	-0.487238862960472	-0.481271005719219
SRRM2	0.022844409601019	0.0990439555874333	-0.344874220382788	-0.3229992132307
CFAP97	0.177710571731988	0.252077568107482	-0.440795259785637	-0.453787168230659
USF2	0.111112415192067	0.174063943579614	-0.42768703134974	-0.438100888824631
SRSF5	0.145224968655801	0.159158930207341	-0.436533918927794	-0.425248320819596
PURA	0.125987552546798	0.218234401930965	-0.385019271557567	-0.400512474702187
RDH11	0.0440402829363001	0.129568277713126	-0.356607426303662	-0.372476308462931
SNX6	0.186971722978067	0.217259253120867	-0.478093901382776	-0.493765531620709
UBE2K	0.0980434034413189	0.135330129292057	-0.463391560213926	-0.44723642863043
SAMD4B	0.171119533630585	0.235126667124844	-0.432886869366401	-0.448741020189937
CDC37	0.121563333930892	0.162162708615141	-0.460254024918305	-0.462145114363832
EIF4H	0.149475290778133	0.158224177591016	-0.489564576999679	-0.485625966473834
PAFAH1B1	0.124604774970054	0.199828129808838	-0.408120975081087	-0.408521059592813
VAPA	0.184817239556228	0.22565442783271	-0.516488030782573	-0.525368773420149
CCDC47	0.179457125561929	0.226851714529117	-0.493382230125842	-0.493343982971619
EPRS	0.175840960736812	0.207379254793491	-0.449352565653768	-0.450099966508992
SAP30BP	0.158585131936635	0.217375716079515	-0.446153980687942	-0.468758251511527
AP2B1	0.0956116327077377	0.155483636798525	-0.398913835595117	-0.408411926525101
ABCF1	0.0805713828898651	0.143391950126052	-0.424090654780082	-0.424146669368054
TMEM87A	0.146531047444629	0.202768045927786	-0.448913037879708	-0.44329192674044
TMED4	0.193020119952606	0.232722301124372	-0.472384920745998	-0.478877086783295
EIF2AK1	0.0363680380693392	0.0984310554173456	-0.376737305498101	-0.358132991030066
NCOR1	0.161545646448678	0.230143623743044	-0.434030007374088	-0.443168401532973
KRIT1	0.12444141147958	0.201423356526944	-0.400788781444309	-0.402770830095753
YY1	0.0411192096868232	0.106336813251073	-0.386665976420756	-0.368663119798562
DDX1	0.0919577208176894	0.153296155091242	-0.411046713631131	-0.423695502396332
TROVE2	0.105940892468014	0.184194639868234	-0.396208784966298	-0.410388835041162
MORF4L1	0.0723146084754716	0.10723798558221	-0.446606388153343	-0.431400492988951
ST13	0.157978179670242	0.184364182532802	-0.448797687058969	-0.458114226996072
ZFR	0.126806144690578	0.179859747776526	-0.449936270296878	-0.449799758790248
MTDH	0.0457842160067259	0.077977009676434	-0.441352645319832	-0.411419802356492
SEC63	0.0895183916204805	0.156306520196693	-0.364066105111859	-0.372181901253237
EIF3B	0.0974369531321432	0.144618769105137	-0.398256728775614	-0.40128660027106
EIF3A	0.0786892546218738	0.139309003403696	-0.37745465592117	-0.38496576276577
HNRNPK	0.0623204583374952	0.104781843384161	-0.42376608100226	-0.406333982271539
PHAX	0.12194187686526	0.169297187757272	-0.460900114839327	-0.458214182939029
PRRC2C	0.0919638444306976	0.164647009842614	-0.380426107524802	-0.375535353303724
GNB1	0.119257107031212	0.170669090385678	-0.425777435727525	-0.427781864208833
UBXN4	0.112939177338512	0.172989825316906	-0.425204245583936	-0.420824551924546
