""	VerPN	VerNL	VerCL	VerMES
NDUFA6	0.649595884228267	-0.536147454378887	0.693032059284894	-0.489510963855516
MRPL16	0.669574700109051	-0.529946126454628	0.683676597388305	-0.527689437916772
PIGT	0.6878160007931	-0.555137553647159	0.700803927937972	-0.494543509739359
AUP1	0.639718658199976	-0.605199514748802	0.645644270693247	-0.510572520579346
EMC6	0.623162695079127	-0.557871668777417	0.676721309765241	-0.495122682982601
SNRNP70	0.656749437785999	-0.575922568191783	0.699199463613822	-0.497588082599103
MSH3	0.677317860925736	-0.561208437147264	0.69734976409216	-0.496847158269911
FIBP	0.679655418908131	-0.564359974434813	0.676181270553698	-0.515260693183424
C11orf58	0.684278357239386	-0.547952674764782	0.68930657139077	-0.503726797199768
CZIB	0.684090517758658	-0.540825191429033	0.707362665028889	-0.512698764693048
PSMA7	0.647159188742154	-0.535273476737059	0.680144166990095	-0.479237161009184
PGD	0.674828987806087	-0.57936108321247	0.696488832015787	-0.49635407834661
NDUFB10	0.672527954167167	-0.550217189968087	0.677777908222608	-0.50218233521779
BRK1	0.636311458730101	-0.552466051840494	0.657874723947907	-0.482273907203478
PSMC1	0.638111587087079	-0.531837570604855	0.66711539490098	-0.492503358945598
RSPRY1	0.636546258081011	-0.567540209495677	0.674858565818179	-0.489310079442319
COX6B1	0.632105941467131	-0.54737350152154	0.677788343762928	-0.476641316968528
TOMM5	0.639656045039733	-0.55803602875185	0.662035895650378	-0.519534052518693
RSF1	0.685076675032481	-0.566822765162832	0.674733339334343	-0.51751738172128
RER1	0.67650388984258	-0.546935208256384	0.662445490607925	-0.515931177523573
ACTR3	0.639186446337913	-0.583676184763469	0.648490564315439	-0.50374505941915
DDOST	0.677797895154263	-0.528899962172917	0.679069306337168	-0.494673954163513
PDIA6	0.696420092563122	-0.562945956876989	0.678842333335215	-0.494347843103129
SSR4	0.633253849404914	-0.57174051995342	0.664783051639532	-0.484371453543867
HSPB1	0.654427533093664	-0.552664327365208	0.696754938293938	-0.489307470553836
SLC35B1	0.669266852071191	-0.551571203090801	0.692622464327347	-0.506366992344636
SERBP1	0.655481521291083	-0.522393394296139	0.661088870366367	-0.502294517422562
ATP5PF	0.651020333623789	-0.534360365767984	0.697448901725197	-0.489503137190067
METTL5	0.662259395887359	-0.563699925648597	0.689183953792014	-0.517037346240395
PTP4A2	0.680453736701226	-0.54287838666521	0.660191413898875	-0.519205332569826
PSMD4	0.678204880695841	-0.549390172318954	0.678591880367543	-0.527527686830822
UBE2V1	0.667518901347748	-0.541240004697841	0.670632171988711	-0.486458564330323
KHDRBS1	0.659113084585162	-0.547091741565369	0.66035577365891	-0.495253127406755
TMED9	0.650535081631908	-0.576003443734758	0.653640503463199	-0.501167477597876
PPIB	0.659379190516193	-0.570631742348115	0.685818492038918	-0.500609175462499
GNG5	0.671166117931887	-0.560235321743079	0.680885090352792	-0.478185778950506
CAPZA2	0.671948782434921	-0.537770183015357	0.655328452109906	-0.491178043596198
APH1A	0.667158875676353	-0.557130744448225	0.657418169058921	-0.498516846899076
UBE2I	0.652298685645411	-0.55194427414388	0.673079306193674	-0.500270019959699
CHMP3	0.663449045931971	-0.553749624974165	0.702455352193561	-0.484504506856503
HEXB	0.653634433063923	-0.573154537511245	0.686246349192025	-0.493353856591079
CTDSP2	0.658956551684555	-0.557480335504956	0.704453758164779	-0.483998382490788
GTF2I	0.689929194951292	-0.561409321560461	0.705364259057671	-0.499570837846236
SRSF9	0.65135948824177	-0.575799950433078	0.685836754234478	-0.483977511382923
MYDGF	0.647237455192457	-0.563313810153102	0.651848199413295	-0.482406960516115
PKN2	0.655606747611569	-0.541083471388857	0.687177721165556	-0.469834726916197
ATRX	0.684821004628156	-0.556405473449931	0.703569346122687	-0.48626028880561
TRMT112	0.646016498567724	-0.569217724790291	0.659753121205449	-0.508172343174921
RAD23A	0.685661064528079	-0.54111999582762	0.679225839441963	-0.524835313916293
NUDT22	0.664383025572258	-0.570318675730147	0.695194825016147	-0.484987151225871
