""	VerPN	VerNL	VerCL	VerMES
YY1	0.605703960327708	-0.0178555916599661	0.125372044716928	-0.3096980600211
RBMX	0.644853591367578	-0.0758032388019334	0.172092475965485	-0.251717079414786
MAPT	0.620970442687029	-0.000271420329102928	0.156134522710333	-0.315115582109457
PRRC2C	0.683194125826688	-0.0705174083144097	0.23556967859829	-0.248736324668919
TXNIP	0.663764243258705	-0.0632487528086076	0.223597112036911	-0.238593785682646
MARCH6	0.669711282567768	-0.0746195269041758	0.218168749052513	-0.257115256659777
COPA	0.644697870444112	-0.0718713160926168	0.22257009855383	-0.228963895706529
TCF12	0.664329901702897	-0.0587386958802457	0.181167739330813	-0.284494796998818
ABI2	0.680771338286755	-0.0862880851551966	0.22660730419489	-0.247921210154942
ZBTB20	0.702736352268878	-0.127699073887405	0.247985867122712	-0.215189204786223
SF3B2	0.618305395998668	0.00386860238778086	0.152187303614505	-0.32293988580774
PRPF40A	0.627584487591473	-0.0229371591158579	0.161333267256144	-0.282111417860331
UBE2D3	0.621063248146111	-0.0834815843188748	0.186921912248705	-0.20337562594986
TMX4	0.657207052637606	-0.0667791515442498	0.204000307653994	-0.257303800957597
SMARCC2	0.66493023474922	-0.065482258455702	0.214802430879606	-0.262355555076044
H2AFV	0.640495401190806	-0.0410962689405305	0.181703815167865	-0.278179036572523
GTF2I	0.701499417294778	-0.0803789704894153	0.240978369307047	-0.260101763907167
WAC	0.657753871955453	-0.0721847547099879	0.188377133790842	-0.255466194780557
IDS	0.63558697275444	-0.0749793664858485	0.209317145572781	-0.225155894436897
HSPA9	0.611983513131941	-0.0562029881010265	0.169288578698986	-0.263554077267002
HNRNPK	0.634651980659788	-0.0322836264922819	0.177422078028616	-0.289872602939006
NFIX	0.636117046654058	-0.0330757877757511	0.186346106207538	-0.2760760288022
NAP1L1	0.65197349428961	-0.0830860429629621	0.162495095289926	-0.25392076861338
SEPTIN2	0.651995294068749	-0.0376156480866765	0.191506157450168	-0.287311164148933
BBX	0.641961355274746	-0.0315441831295064	0.177396811619346	-0.272671344243967
USP22	0.641934960927686	-0.0414483880336515	0.174268147071018	-0.277069252158642
VAPA	0.621154983261615	-0.0194536836878022	0.151095035531423	-0.301560960646274
EPC1	0.677642094258319	-0.0867623149081792	0.228384138168135	-0.224794193030814
NCAM1	0.670636318379184	-0.0212056650897912	0.205381928339858	-0.308879323873012
HNRNPDL	0.679398141798128	-0.0861052159915764	0.22417214783409	-0.251007674238363
MYCBP2	0.693399014539101	-0.103066274515954	0.245119681306029	-0.228859162666334
KIF5B	0.615673850940445	-0.0381786643427328	0.142255724636139	-0.280513007279015
SYNRG	0.660846188688075	-0.0502869874219411	0.200324690514001	-0.279419229364297
KMT2E	0.654538908517548	-0.0745707653976683	0.188027983146521	-0.243930115927599
CSNK2A1	0.640766720459343	-0.0469019213271966	0.168199101401151	-0.276022066852081
SLC25A36	0.620837499255289	-0.0255188510641188	0.147907435197232	-0.285492486639202
C11orf58	0.621794646878091	-0.0333681569547895	0.145793262314575	-0.285200109865828
RUFY3	0.657785696849643	-0.054612163492643	0.199344010931511	-0.266482897770877
SON	0.684548170437726	-0.098003745340344	0.246115724716914	-0.234580488321155
RSF1	0.66956620173358	-0.062253463510783	0.194325929652289	-0.274637978534732
DPYSL2	0.620277170676214	0.00456858936853816	0.150875556957697	-0.319705130693043
PURA	0.646715164185166	-0.0423898651794566	0.184707733101985	-0.283138646091743
EIF4G2	0.63805586655166	-0.0590215468923439	0.164533749845835	-0.265633268247758
SYT11	0.674421107417248	-0.049128555293577	0.218718835084487	-0.273316796413795
TTC3	0.668869171576417	-0.0557069386605487	0.186228592596662	-0.283532147099758
UBL3	0.673075829838464	-0.0720528999237095	0.230715222056085	-0.255963459609231
DYNC1LI2	0.668089010899996	-0.0632589499156508	0.211108096527588	-0.259805811240121
TCF4	0.686687697008443	-0.106076768630406	0.252615645280725	-0.209860265559069
HNRNPC	0.65820362885839	-0.0648978062185912	0.1985105098817	-0.26271660558773
SRRM2	0.665293589940681	-0.0659142405989743	0.205537745708281	-0.253008507955788
