""	VerPN	VerNL	VerCL	VerMES
ARL5A	0.235312451323658	-0.2610245997021	0.211567135219219	-0.0298318331296443
JTB	0.244370797386615	-0.243941203668772	0.223217577238834	-0.0548010011048024
GNG5	0.227667883363756	-0.249959827669201	0.236226077559334	-0.0377825358251652
ATP6V0E1	0.203536307384019	-0.251646310648679	0.196938656623769	-0.0195247861727588
MRPS21	0.273175735371877	-0.199980774798664	0.273542160650018	-0.085167817991352
DDX5	0.232210033762382	-0.285716473430925	0.226434454921955	-0.014587851669948
SH3GLB1	0.180988617267296	-0.294791933209095	0.146116403692827	0.0273855460272787
LSM8	0.26499230111405	-0.186767726710566	0.246419028029607	-0.10673964858376
SELENOH	0.202278617170597	-0.229042822949819	0.211618181933901	-0.0261039863623363
SUMO2	0.245719293221689	-0.190548491256707	0.255893442068145	-0.0914587121917895
RAB2A	0.206338555926771	-0.209796699606704	0.169425915345807	-0.0412621230960892
ATOX1	0.240777037292982	-0.217540055678357	0.230594402684631	-0.0705090042238277
PRRC2C	0.291657231713358	-0.250314925910052	0.237545311598348	-0.065322228496014
VAPA	0.230255376251817	-0.179044429843043	0.193436420615898	-0.0755775097890141
PRMT2	0.218527143601343	-0.202497737587835	0.210293268049169	-0.0148391308300587
GUK1	0.15169902314937	-0.236434172342548	0.14309364731906	0.0242260431113799
CHMP3	0.295938109246519	-0.2215311902291	0.281050485308707	-0.0898747547736494
GNAQ	0.214957756513046	-0.245462611620715	0.241366985005278	-0.00233700403416293
MTPN	0.212596378969478	-0.248668561338834	0.206097012411967	-0.0398649534484692
UQCRH	0.226956824299516	-0.187870263969819	0.207163601161695	-0.0614925040263092
TTC1	0.223762163181171	-0.207647992170771	0.218288190123305	-0.0708277225405003
PRPF40A	0.301210299456905	-0.187073647547744	0.264420472220255	-0.116081984876735
DCAF7	0.219477187532067	-0.277253789985367	0.16125498995119	-0.0341453508664122
UBE2D2	0.317843976889383	-0.192832077068797	0.259437665796262	-0.126112013635078
BPTF	0.289683593455274	-0.220382135747367	0.256854270652666	-0.0705253247873027
PPIG	0.284185934971334	-0.209170119090604	0.236734531596279	-0.126341651871814
RAP1B	0.205323373521607	-0.243876640352253	0.183553848550248	-0.0457478335620317
ZBTB38	0.237036823477018	-0.233208666697823	0.233933648689426	-0.0171744093420921
ELOB	0.202368344340685	-0.216236854481016	0.213239670041257	-0.0455828305083967
NDUFAF3	0.26696320729484	-0.210561537648043	0.252781174201732	-0.0739753624917587
LSM12	0.187283610940561	-0.220216988823043	0.192622836639361	-0.0195441982967159
ATP5MC1	0.294255652910597	-0.167914447422524	0.296234869816721	-0.122119299220889
KPNB1	0.244576565944942	-0.197187368855805	0.24078138572206	-0.0882678622905379
RAB11B	0.277696676223087	-0.204223907594838	0.260162601041527	-0.0824908142009191
SMIM30	0.226630916237008	-0.20511032310637	0.247754151257275	-0.0565459353582752
BTF3L4	0.186717567663234	-0.251579374738124	0.160978403033751	-0.034284039707572
MRPL41	0.171623775269976	-0.219128111953699	0.204882028705754	-0.0140356845885029
CHMP2A	0.230183695171226	-0.222405598976869	0.234046454739195	-0.0388660918257458
SYAP1	0.197040146545766	-0.255845226919621	0.156602836824131	-0.0436971224078576
PTPN12	0.238605754811683	-0.282253061311412	0.22527777950533	-0.0389337466725739
MRPL20	0.276786750690527	-0.198653631970588	0.275216349098025	-0.0956090242938074
ADAR	0.219337348312659	-0.239414797523953	0.214921120064169	0.0190636403836457
CHD9	0.354226331250524	-0.22445278814674	0.305467854463848	-0.119014437839092
UBXN4	0.308089454393763	-0.162294634910656	0.283819661735032	-0.168021567013513
NDUFB7	0.194937741170993	-0.210895282542562	0.203723555869598	-0.0377241556597833
PHPT1	0.251068484873712	-0.227759824750187	0.21852056052028	-0.0556071075263078
DYNLT1	0.210784939826553	-0.21363368744184	0.229409256142634	-0.0222045220398968
ECI1	0.29991349740011	-0.204082342817305	0.267025364501442	-0.100440630049962
FIBP	0.262806854968884	-0.169031507833155	0.243948151348656	-0.0914764706903725
SRRM2	0.243442897661329	-0.245281216022078	0.178954970938089	-0.00852544535816048
