""	MES	NPC	OPC	AC
PGM5P3-AS1	-0.204356704486834	-0.404482421303134	-0.363018742131892	-0.0890622904647591
LINC00924	0.133884464840094	-0.458513965431285	-0.615586251742178	-0.269180362291453
MYLK2	0.0857207123309608	-0.281653769087442	-0.622495649070072	-0.382069460675139
AL359643.3	-0.0826612903225807	-0.440322580645161	-0.730241935483871	-0.540725806451613
AHSP	-0.235119668107778	0.0546979783445178	-0.20940345440849	-0.0118376221790374
IGLV6-57	-0.062304668125887	-0.486742617656606	-0.643411637507137	-0.459320498352008
HBD	-0.245626223538661	-0.480529061700428	-0.576027889962576	-0.344969284294412
IGKV1-9	-0.186914004377661	-0.309708641557807	-0.654299831936904	-0.421413451078006
AC079949.2	-0.271443125079904	-0.554591604252473	-0.272654023779145	-0.017356214689124
LRRIQ4	-0.0458085554636434	-0.266717103307008	-0.632329312334591	-0.401574065653247
HBB	-0.203629032258065	-0.113709677419355	-0.185483870967742	0.0092741935483871
LINC00645	-0.143126574944393	-0.629305814476136	-0.322752477023603	-0.000820209598535205
LINC02018	-0.215322580645161	-0.00161290322580645	-0.239516129032258	-0.0528225806451613
CYP4X1	-0.313608440267647	-0.0339911083644934	-0.229237653434351	-0.0198281465459545
OR6A2	0.0910272326181155	-0.222465658192255	-0.458809907904761	-0.184095434577444
EBF2	-0.139989993020626	-0.349866463177131	-0.649162897867741	-0.384375624247332
AC000067.1	-0.113022977966372	-0.396864774904649	-0.437535922278911	-0.13228825830155
AC090844.2	-0.258854498601411	-0.588065365243741	-0.300946314163463	-0.0595792365201992
GUCY1A1	0.0032258064516129	-0.156048387096774	-0.541935483870968	-0.331048387096774
AC016355.1	-0.319887077256709	-0.0165389283323141	-0.239209378074689	-0.12343687974849
ANO1	0.156918124909029	-0.274304177218868	-0.596208196955127	-0.286405832096171
SUSD2	0.127874153203501	-0.540943973015443	-0.89189196445723	-0.687777385526719
RNF175	-0.080241935483871	-0.310483870967742	-0.666532258064516	-0.416935483870968
ERICH4	-0.0913398532719314	-0.0411331789568963	-0.337735660552947	-0.153442888167638
SAA1	0.0961808152698096	-0.388383418954199	-0.646424549138953	-0.395093708391628
TDRD1	-0.233027762226834	-0.415794634561606	-0.314234406639216	0.00477686143602245
AC024941.2	-0.290353422090248	0.00486625847078629	-0.126522720240443	0.111923944828085
ROPN1L	-0.179032258064516	-0.354032258064516	-0.803225806451613	-0.64233870967742
AC108136.1	-0.130810101460145	-0.289715155983037	-0.493796895030824	-0.216218758770893
HBM	-0.130810101460145	-0.289715155983037	-0.493796895030824	-0.216218758770893
TRPC6	0.0525253597090364	-0.195959995837559	-0.372930053934159	-0.0719193386785268
FAM19A3	-0.206815985008417	-0.142743581809731	-0.270482866667871	-0.0141932538731267
GPR20	-0.140327876859688	-0.434388084488051	-0.517328143049896	-0.201066808634778
HBA1	-0.208064516129032	-0.248387096774194	-0.284274193548387	-0.0754032258064516
IGF2BP1	-0.126504533766048	-0.461615881490677	-0.654723795616994	-0.374068041897617
AL121655.1	-0.413801181974762	-0.189108156872987	-0.318433735121611	-0.0624260259785022
HIGD1B	-0.344515624796814	-0.333902584222504	-0.388192368698779	-0.147766180303847
LINC01664	-0.149596774193548	-0.200806451612903	-0.522177419354839	-0.34758064516129
DUSP9	-0.0562838890940036	-0.34684167818076	-0.552039030302072	-0.281627135097671
LINC01843	-0.163104574699119	-0.414002143561837	-0.620897440650993	-0.340806056861584
HRC	-0.20314826894156	-0.380903004265425	-0.535217554711418	-0.253067181181473
AL137796.1	-0.229930712744652	-0.149637447976678	-0.253045440480887	-0.0101380384808048
FAM151B	0.00120967741935484	-0.180645161290323	-0.449596774193548	-0.197177419354839
NRIP2	-0.240526464770449	-0.418717000052222	-0.640378644056361	-0.408259327670898
CCL21	-0.199067969898666	-0.435157081914512	-0.523161625461637	-0.210914735376163
PLXDC1	-0.153629032258065	-0.260483870967742	-0.541129032258065	-0.344758064516129
AC007319.1	-0.18389235206389	-0.428942525087525	-0.559635950700131	-0.245050173023635
EFHD1	-0.273387096774194	-0.210483870967742	-0.177016129032258	0.0810483870967742
TJP3	-0.218990345863829	-0.451718093497713	-0.759597509638373	-0.660607408648266
PTPRCAP	-0.35	-0.256451612903226	-0.6125	-0.620161290322581
