""	MES	NPC	OPC	AC
GNAS	0.188970421085612	0.0455570963474486	0.0769339636029752	0.250520818572968
PCBP1	0.195049276030988	-0.00914280252895548	0.10426342856483	0.222406814112876
GNB1	0.149531206656462	0.00878683780054467	0.14878634314571	0.220509314039868
EIF4A2	0.167447247852362	0.042764979122902	0.107507559555614	0.217266391617796
ARPP19	0.237967931059401	-0.0557830314255862	0.135324393133801	0.308868211959083
PRRC2C	0.215673947035595	-0.0364483103363185	0.118881551619362	0.255975548512574
KDM5A	0.243352900887874	0.0480521302272313	0.0179011485646531	0.261017979262142
SEC62	0.148773173643348	-0.00595522170060447	0.144620701273364	0.23047382268152
ATP6AP1	0.215501490208294	-0.0381150765415901	0.140522142734037	0.284405198630457
SAT2	0.183789464014541	0.00496831100197146	0.149992375422333	0.27178433665837
SRRM2	0.132438641414901	0.0848771691816483	0.111985652627695	0.202625475138556
KTN1	0.216712788975265	-0.0111656629671474	0.0682628168718901	0.204502772508085
MLEC	0.145221340027968	0.0692688540165385	0.138063111214044	0.24213155961655
RBM39	0.217059774701883	0.0616712129584461	-0.0141547559395892	0.22327488283997
UBE2B	0.223783821071747	0.00949496845842133	0.046491253535608	0.248704431491069
COX5B	0.202993341137563	-0.103399163137543	0.162152416656567	0.266154775630957
SARAF	0.277157762987597	-0.0941120925850191	0.0601664111290992	0.276364652149918
H3F3B	0.19359532899712	0.0232587508949033	0.0219558914134953	0.18413408741507
KRTCAP2	0.167521194922491	-0.045682802057991	0.106959669167795	0.193579541982697
EIF5B	0.131607913208501	0.0466762311502682	0.112861448419382	0.216027465143701
DAD1	0.225940977546596	-0.105168453746159	0.0772095060190997	0.21697241638126
NMT1	0.21044632517596	0.017743758190216	0.125360100763138	0.296189979489293
LARP1	0.204501680061893	0.0324435560531025	0.163164278513682	0.317792454044193
BBX	0.284484264296585	-0.0365222574112357	0.0844692263303811	0.328198529895028
SDHC	0.145323173734001	-0.0152273992345378	0.152569687722552	0.22324699620226
CSDE1	0.0948379592197234	0.0211919452598253	0.133629654027639	0.129140472311149
FAM133B	0.17730828175241	0.0939133894992958	0.0208446564337244	0.201855268652466
GADD45GIP1	0.182548120203315	-0.0669538314049432	0.145582358551134	0.24437716781106
KIF5B	0.173087039370836	0.0842647855244526	0.0446365763671333	0.203169178237554
RSRC2	0.121073412734558	0.0914495662062996	0.0491707448894016	0.128614295489102
EIF1AX	0.132511120767351	0.0674543231659419	0.140188021113983	0.208340422805892
ST13	0.202954489787232	-0.0116402969944184	0.0871063265432325	0.237613233616877
PAFAH1B2	0.166672077076935	0.0411941757591605	0.0374429465210073	0.199329369531255
PRMT2	0.207087237426387	-0.00389881959445536	0.12770819009146	0.28372232135193
PAK2	0.16792507629326	-0.0150378478008182	0.144707814636319	0.25098017106812
C5orf24	0.163536600432597	0.0501284760278414	0.153412459865745	0.270879704491432
HUWE1	0.191491960058395	-0.0109164962908938	0.125387080868116	0.25608018815624
CANX	0.367137835698331	-0.111884384935492	0.0777117244852117	0.415142850057113
STAG2	0.230502082907228	0.0103062710421895	0.094088475534495	0.282074333300534
COPA	0.230914295734234	0.050765638214519	0.0633500203483953	0.290597629424272
LPP	0.346607184961523	-0.11633074959606	0.102025331728485	0.399810249992702
HSPA9	0.304449455213415	-0.0861109154753642	0.0579713097880477	0.295413858963936
RHOA	0.280395246010636	-0.147612563862722	0.0730723119694431	0.270335483374396
EIF3A	0.193314045220727	-0.00736336740042991	0.0629890481278668	0.201368720210322
GABARAP	0.244217731946231	-0.127178349487906	0.0270161072305927	0.198123380370739
CFAP97	0.133618384251769	0.0139043379974455	0.0842662064364388	0.173323050963069
GLG1	0.260616584743558	0.0571885006988822	0.0450840575962649	0.317478448776857
SRP14	0.184199906946699	-0.0227435819561627	0.0852040780536597	0.241419025805351
HOOK3	0.21105335594079	0.0289527619998718	0.0712808329988701	0.278146591032294
TPR	0.207828650695193	0.0729401773559945	0.030677803910108	0.24092151264807
