""	VerPN	VerNL	VerCL	VerMES
RIPOR1	1	-0.5	-1	0.5
CHKA	1	-0.5	-1	0.5
SLC9A4	1	-0.5	-1	0.5
CD36	1	-0.5	-1	0.5
ZNF235	1	-0.5	-1	0.5
BEX4	1	-0.5	-1	0.5
CAB39L	1	-0.5	-1	0.5
GMPPA	1	-0.5	-1	0.5
PTPRE	1	-0.5	-1	0.5
FRAT2	1	-0.5	-1	0.5
SLC37A3	1	-0.5	-1	0.5
WASHC5	1	-0.5	-1	0.5
TMEM63A	1	-0.5	-1	0.5
PLK3	1	-0.5	-1	0.5
ZNF319	1	-0.5	-1	0.5
CHID1	1	-0.5	-1	0.5
TET3	1	-0.5	-1	0.5
CXCL8	1	-0.5	-1	0.5
AC016831.7	1	-0.5	-1	0.5
BACH1	1	-0.5	-1	0.5
MAP3K6	1	-0.5	-1	0.5
NTPCR	1	-0.5	-1	0.5
MKLN1	1	-0.5	-1	0.5
ARIH1	1	-0.5	-1	0.5
KLF6	1	-0.5	-1	0.5
SIRT2	1	-0.5	-1	0.5
TRIM66	1	-0.5	-1	0.5
GALK2	1	-0.5	-1	0.5
CACNB4	1	-0.5	-1	0.5
AL158196.1	1	-0.5	-1	0.5
AL355073.2	1	-0.5	-1	0.5
MARK3	1	-0.5	-1	0.5
RPUSD4	1	-0.5	-1	0.5
DYNLT3	1	-0.5	-1	0.5
ZDHHC8	1	-0.5	-1	0.5
AC105277.1	1	-0.5	-1	0.5
THRA	1	-0.5	-1	0.5
TPST2	1	-0.5	-1	0.5
ZBTB48	1	-0.5	-1	0.5
KLHL18	1	-0.5	-1	0.5
TMEM62	1	-0.5	-1	0.5
PUM2	1	-0.5	-1	0.5
STT3A	1	-0.5	-1	0.5
AGBL3	1	-0.5	-1	0.5
TAB2	1	-0.5	-1	0.5
KIF1C	1	-0.5	-1	0.5
DNM2	1	-0.5	-1	0.5
GAB2	1	-0.5	-1	0.5
ESCO1	1	-0.5	-1	0.5
RSRP1	1	-0.5	-1	0.5
