""	VerPN	VerNL	VerCL	VerMES
TRIM44	0.793984962406015	-0.538345864661654	0.603007518796992	-0.330827067669173
PRKAR2A	0.748872180451128	-0.596992481203008	0.557894736842105	-0.249624060150376
EIF2B1	0.87218045112782	-0.508270676691729	0.771428571428571	-0.478195488721805
ILF3	0.789473684210526	-0.592481203007519	0.706766917293233	-0.353383458646617
ACAP2	0.825563909774436	-0.577443609022556	0.730827067669173	-0.41203007518797
RETREG2	0.598721366146649	-0.631064354518892	0.527265926719599	-0.103046265279009
ZNF682	0.746323180475929	-0.71258198178918	0.594487786385562	-0.191200125891573
PAFAH1B2	0.828571428571429	-0.583458646616541	0.717293233082707	-0.389473684210526
SMARCA2	0.822556390977444	-0.581954887218045	0.630075187969925	-0.360902255639098
TMBIM4	0.729323308270677	-0.654135338345865	0.538345864661654	-0.22406015037594
SMG6	0.61678763803235	-0.679709298839176	0.521239930881243	-0.0908868433876384
CDC37	0.885714285714286	-0.464661654135338	0.729323308270677	-0.527819548872181
SLC30A7	0.851127819548872	-0.603007518796992	0.697744360902256	-0.392481203007519
NBPF14	0.917293233082707	-0.454135338345865	0.754887218045113	-0.562406015037594
CCNL2	0.796540108981534	-0.610755966471205	0.72282818199363	-0.379089910223506
AL354822.1	0.657958601276323	-0.70145999640203	0.547651492207565	-0.128173753495388
HOOK3	0.765413533834587	-0.61203007518797	0.691729323308271	-0.309774436090226
FAM214A	0.835844321387351	-0.606928399133518	0.712350205434626	-0.394578760727002
YEATS2	0.74413801020979	-0.684228594133578	0.602247287924025	-0.236484537142942
ELMOD3	0.830075187969925	-0.433082706766917	0.784962406015038	-0.481203007518797
KIF3B	0.843609022556391	-0.514285714285714	0.744360902255639	-0.481203007518797
LAMP1	0.846616541353384	-0.428571428571429	0.744360902255639	-0.517293233082707
CLIP1	0.645112781954887	-0.678195488721805	0.470676691729323	-0.0932330827067669
ZMYM4	0.580451127819549	-0.645112781954887	0.505263157894737	-0.081203007518797
ATP13A1	0.692111412038343	-0.665309831162143	0.523419108876378	-0.137161031542906
H6PD	0.554715976945172	-0.617197721601084	0.417560927700486	-0.0411465147734056
TNRC18	0.809022556390977	-0.572932330827068	0.603007518796992	-0.323308270676692
NDN	0.81203007518797	-0.497744360902256	0.75187969924812	-0.440601503759399
EXOSC6	0.855639097744361	-0.496240601503759	0.745864661654135	-0.532330827067669
SCO1	0.630075187969925	-0.646616541353383	0.578947368421053	-0.145864661654135
KBTBD2	0.760902255639098	-0.425563909774436	0.753383458646617	-0.485714285714286
IST1	0.697744360902256	-0.6	0.554887218045113	-0.22406015037594
SPRY2	0.768421052631579	-0.627067669172932	0.723308270676692	-0.33984962406015
NSD3	0.673684210526316	-0.369924812030075	0.864661654135338	-0.500751879699248
PPP2R2A	0.869172932330827	-0.4	0.769924812030075	-0.562406015037594
ZNF268	0.77132624655744	-0.550192596614847	0.737363740593561	-0.407550071566554
ENTR1	0.693687975619296	-0.670039521905002	0.521842545295425	-0.138737595123859
CSNK2A2	0.772932330827068	-0.509774436090226	0.774436090225564	-0.427067669172932
SPATA2L	0.735076114247013	-0.707761810548217	0.591274338891586	-0.186379954650609
ZDHHC21	0.843609022556391	-0.524812030075188	0.739849624060151	-0.457142857142857
CLCN3	0.887218045112782	-0.511278195488722	0.726315789473684	-0.478195488721805
FAHD2A	0.591199740943801	-0.766453608170144	0.512222676313904	-0.0451297512170841
KMT2C	0.807518796992481	-0.627067669172932	0.709774436090226	-0.369924812030075
LINC02453	0.677234059355444	-0.71258198178918	0.600914681373514	-0.165492545939765
AUTS2	0.819548872180451	-0.589473684210526	0.712781954887218	-0.386466165413534
ZC3H3	0.738289561740989	-0.710975258042193	0.591274338891586	-0.189593402144585
EVI5	0.905263157894737	-0.374436090225564	0.771428571428571	-0.613533834586466
WDR3	0.736682837994001	-0.706155086801228	0.592881062638574	-0.187986678397597
MRRF	0.87218045112782	-0.276691729323308	0.803007518796992	-0.658646616541354
MTDH	0.678195488721805	-0.694736842105263	0.61203007518797	-0.195488721804511
