""	NefMES	NefAC	NefOPC	NefNPC
UBXN4	0.131269003248793	0.23641657171118	-0.242942308897941	-0.341350564121808
HNRNPK	0.138552963459711	0.191307329165148	-0.270844784146109	-0.35449449372754
MORF4L1	0.156421199074226	0.204226445394521	-0.315442924815096	-0.399412011191399
MTDH	0.140785029061449	0.187757741062044	-0.297347805560608	-0.374742048715729
YY1	0.104404703773933	0.207851893594442	-0.225823672949605	-0.314093549747778
KPNA3	0.155861862885103	0.255938435373569	-0.255212355961445	-0.368768266616941
ST13	0.198918017600697	0.247760064103742	-0.31690634648353	-0.414266742867116
ZFR	0.162470219980569	0.261092197479414	-0.270936525682962	-0.374103365399058
SF3B2	0.0901141999817182	0.174756172927006	-0.238093031497927	-0.31977394846059
USF2	0.15240760932996	0.240602646023311	-0.266777255845937	-0.378373572862785
PHAX	0.094417797244687	0.173457209779119	-0.266957047453992	-0.343272305629709
SRRM2	0.0821730228462421	0.207472681238865	-0.185197867732954	-0.277301066930372
ABCF1	0.1256789855741	0.23923058168547	-0.237244991991252	-0.343738778068001
SON	0.0991266483851058	0.22620628764372	-0.198382354556496	-0.293202946359643
DDX42	0.130388128561668	0.260546188015439	-0.203368131048571	-0.307283474375796
TROVE2	0.122136504555749	0.27456422800832	-0.179881590013396	-0.297577927309182
SAP30BP	0.127770618791047	0.248542157331667	-0.226009248671514	-0.342887076904611
CDC42	0.213263948060523	0.257651699663595	-0.317012114153956	-0.426298540625698
DHX29	0.127264346611908	0.247415723892963	-0.23034367544258	-0.331811535597906
EIF4G2	0.129685222720648	0.199799044958647	-0.251367535519076	-0.338607351681903
NCOR1	0.173874677710514	0.317506477098574	-0.224003207578043	-0.338031092125301
STAU1	0.170927939287465	0.211753715601964	-0.317296235854858	-0.405735656817656
AP2B1	0.163445020628963	0.233614937958666	-0.246239311709413	-0.348700507601396
SRSF5	0.117955915601069	0.245365942188118	-0.214402941072364	-0.313663902580475
METAP2	0.204507653923663	0.278259117701929	-0.302198069545202	-0.411988894468557
NDUFS1	0.14327334429756	0.295999195994005	-0.203561550147807	-0.320416287345294
GNB1	0.209832557660255	0.237826134459202	-0.311179603749428	-0.407764403024113
EIF2AK1	0.121894967715129	0.249735127912255	-0.207614278542521	-0.313344644114731
UBE3A	0.169538859517174	0.255611391384283	-0.269089073543635	-0.359724532561328
DDB1	0.148696809806099	0.262954367534653	-0.211780449745095	-0.317961931070783
LARS	0.103764023059602	0.213596027726102	-0.187041979724074	-0.298062819861627
VCP	0.166555031916387	0.296110667904813	-0.199000960019908	-0.334657103284601
PRRC2C	0.121513712312665	0.259002667185759	-0.175938250634861	-0.283510545397728
CCZ1	0.13439911477569	0.237859214059412	-0.23181461651287	-0.344784646492403
PAFAH1B2	0.155349789959691	0.216558490438416	-0.268909847082817	-0.355459089182237
MAT2A	0.148498562848119	0.247487924712319	-0.252952652245893	-0.343472135311757
PPP2CA	0.0786367392421839	0.185153891369962	-0.241977931445272	-0.327734129373434
VAPA	0.227704681279479	0.267922813520104	-0.349306767866978	-0.448697384298428
TOP1	0.113430280093876	0.203412157560862	-0.231273911504655	-0.323697091748284
YWHAE	0.178121794832194	0.225889694331169	-0.333087542148503	-0.425474917874383
RAD23B	0.122363662808883	0.17920591564435	-0.276605124961248	-0.3586167871565
USP14	0.0879504400744088	0.180902538962985	-0.22258651884766	-0.310673102586115
WDR82	0.0950554623846346	0.267697570100887	-0.15886700161827	-0.270719015362309
IMMT	0.185745477030462	0.229326458741068	-0.329962039985029	-0.41731505045092
TMEM87A	0.176090761240666	0.264281157213519	-0.275726495409493	-0.372460567005623
TSN	0.108378485878201	0.182459488889834	-0.258039508546163	-0.329862767476392
SRSF11	0.0516567439711469	0.169103490398429	-0.189527717984051	-0.27218797007692
EIF3B	0.156734570997376	0.212591526088648	-0.270869332990984	-0.366010338870399
SAFB2	0.0910790218268586	0.2344827338555	-0.192728260285221	-0.285352903703059
EFTUD2	0.129559102153884	0.245574660465399	-0.257003583489145	-0.359126297297242
