""	PC1	PC2
ACSL1	0.0421860683809759	-0.0515967194324048
ADAM12	-0.00756998208397508	0.0417962790817568
ALDH3B1	0.0145440834112935	-0.0055948022071648
ALOX5	0.0363308803306368	-0.0299871451743173
AMPD3	0.0122779552489533	-0.0100668907020069
ANXA1	0.0446851505108829	-0.00222424778553285
ANXA2	0.031595789853029	0.056512483625143
ANXA4	0.0137011774912125	0.000354809174870355
ARHGAP29	-0.00289280859998643	0.0219963635827201
ARPC1B	0.0714515168851105	-0.0427801496776483
ARSJ	-0.0126729736576602	0.0724466159997342
ASL	0.00733482558239328	0.000925114561338689
BATF	0.00631880233600282	-0.00498599404263073
BDKRB2	-4.03340276240911e-05	0.0100436645529088
BLVRB	0.0227395156450155	0.00302691670939685
BNC2	0.0105027496069087	-0.0093877106987955
C1orf54	0.0307317393397887	-0.0154155995829949
C5AR1	0.0554966147527379	-0.0463764745023623
CASP1	0.0089227541272176	-0.0026452016293605
CASP4	0.0267359283093642	-0.0053573410190203
CASP5	0.0131128513245314	-0.00880377464855975
CASP8	0.0144896072836873	-0.00650019279980028
CAST	0.0134293768819375	0.0197319707633076
CCR5	0.0199068952643629	-0.0180582224694669
CD14	0.085738079591002	-0.0684366729970591
CD2AP	0.00292955969460855	0.00945135462665359
CD4	0.0339800242674858	-0.0286511988656769
CDCP1	0.0180937577374199	-0.0140613697906885
CEBPB	0.056155402603375	-0.0143503289490292
CHI3L1	0.0296207504878537	0.0426564824409334
CLCF1	0.00501172364529125	0.0107304030074501
CLEC2B	0.0361913390819418	-0.0236235619884693
CLIC1	0.0548330912731169	0.00579595516958784
CNN2	0.0125527234755108	-0.00367495918723312
COL1A1	0.00121866955028052	0.00629269250651267
COL1A2	-0.00532423599792706	-0.00160711442428082
COL5A1	0.00297333455828887	0.00723645696253016
COL8A2	0.0146730457247574	-0.0085767830744045
COLGALT1	0.0143818760374313	0.00251674301088113
COPZ2	0.00221684111864863	0.0221666844524294
CPQ	0.0165768930040545	-0.00329706877688855
CSTA	0.0374483647181508	-0.0296747936222234
CTSB	0.0836765124921376	-0.0465791270156484
CTSC	0.0612462980260124	-0.0428034307015396
CTSZ	0.0499188650075171	-0.0407956282922078
CYBRD1	0.00426061643359269	0.00761188883778594
CYTH4	0.0327893655708985	-0.0291349647133874
CYTIP	0.0317285005550084	-0.0229733451059363
DAB2	0.0359213537566436	-0.028624111169933
DCBLD2	-0.0192057002735224	0.0801404675599056
DOK3	0.0222102353234101	-0.0203630468346386
DRAM1	0.0107031917199375	0.000350651581783991
DSC2	0.0203339471137957	-0.0183447724353341
DSE	0.0279812809248252	-0.0284534598721907
EFEMP2	-0.0281410848565235	0.0775150672538449
EHD2	-0.013393399695637	0.0667737557275703
ELF4	0.0094542583138684	-0.0039304079749508
EMP3	0.0290050746138864	0.0134672856835412
ENG	0.0406959402294447	-0.0329426434294145
FCGR2A	0.0391374551243509	-0.0314293054383974
FCGR2B	0.0425359283577241	-0.0297548689962681
FES	0.0264585507195846	-0.0207473096291558
FHL2	-0.00311853833731685	0.0261486631416901
FHOD1	0.0114398214195567	-0.00722167152161664
FMNL1	0.0332942001012335	-0.0360644704971139
FNDC3B	0.00854643968531574	0.0291655650117214
FOLR2	0.0318188604515647	-0.0249800927260438
FPR3	0.0196919229412456	-0.0168262051402738
FURIN	0.0100082937962127	-0.00220030586305719
FXYD5	0.0646073392862806	-0.0465894605187242
GCNT1	0.0098979245030038	-0.00385194373340199
GNA15	0.0218450573092015	-0.0169695099127756
GRN	0.0583706802523056	-0.031729481846918
HEXA	0.0273095090065987	-0.00766665060128015
HEXB	0.0341839193556844	-0.00428360592693018
HFE	0.00550646012246851	-0.00100154096795348
HK3	0.0172679168151464	-0.015164800725797
ICAM3	0.0105650235551827	0.0153744622590389
IFI30	0.0500892909749155	-0.03999046476012
IGFBP6	-0.000907186691836142	0.00735851818539303
IL15RA	0.0111471337524287	0.00278107104062642
IL1R1	0.00593218971136415	0.00414474574430653
IL4R	0.0313277080178813	-0.0250908072438459
IQGAP1	0.0174625732806818	0.0241693599545135
ITGA4	0.0208625989294202	-0.0149938072891622
ITGA5	0.0105931916340976	0.00208902105291654
ITGAM	0.0321372848401479	-0.0255276427409139
ITGB2	0.0832129968953211	-0.0689956836245193
KYNU	0.0247512306558825	-0.0196127186239894
LAIR1	0.0455988957724544	-0.0381068630826458
LAMB1	-0.00953229906248541	0.0187404706836051
LAPTM5	0.104891569540896	-0.083607370658765
LCP1	0.0351173573580542	-0.0277785388788683
LCP2	0.0294208784632492	-0.0254219197302904
LGALS1	0.0421839227468717	0.0470109069553256
LGALS3	0.0218075860895572	0.0448215628541698
LHFPL2	0.0324600286874834	-0.0183737581157281
LILRB2	0.0208563243479185	-0.0150016378972009
LILRB3	0.0109822117202336	-0.0100643898110625
LOX	0.00323237497334383	0.00909590964178698
LRRFIP1	0.022279615180263	-0.0140936309379601
LTBP1	-0.0115753689803243	0.0431748466133466
LTBP2	0.00677683018298451	0.00603459719568209
LY75	0.0118578998971378	-0.0106062174493648
LY96	0.0531064971053474	-0.0340297982505461
MAFB	0.0383077035409753	-0.054038539444315
MAN1A1	0.0185380874184381	-0.0152090466518943
MAN2A1	-0.00322245120601942	-0.0064487060555766
MAN2B1	0.00678199510383856	-0.0116821520324068
MAPK13	0.0109522622236051	-0.00882396913283828
MFSD1	0.0452414139432696	-0.0372254181412975
MGAT1	0.0494144621169028	-0.0343220894439657
MGST2	0.0351590088296959	-0.0196941503807805
MRC2	-0.00683107704308551	0.0753500193794222
MS4A4A	0.0540111333225573	-0.0419943399423526
MSR1	0.0538686262413358	-0.0476999465999555
MVP	0.0177131455037749	0.00577038411944946
MYH9	0.0206916704504251	0.000174316474551747
MYO1F	0.0426484054019275	-0.0346816587915879
